Ammonizioni,Ammonizioni avversario,Assist Totali,Assist Totali avversario,Attacchi a destra,Attacchi a destra avversario,Attacchi a sinistra,Attacchi a sinistra avversario,Attacchi centrali,Attacchi centrali avversario,Avversaria,Campo,Contropiede,Contropiede avversario,Corner,Corner avversario,Cross,Cross avversario,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Falli subiti,Falli subiti avversario,Fuorigioco,Fuorigioco avversario,Giornata,Gol segnati,Gol subiti,Lanci lunghi,Lanci lunghi avversario,Pali,Pali avversario,Palle perse,Palle perse avversario,Palle recuperate,Palle recuperate avversario,Parate,Parate avversario,Rigori,Rigori avversario,Squadra,Stagione,Tiri Totali,Tiri Totali avversario,Tiri fuori,Tiri fuori avversario,Tiri in porta,Tiri in porta avversario,Tiri in porta da area,Tiri in porta da area avversario
1,0,1,0,0,0,0,0,0,0,BRESCIA,home,0,0,6,4,0,0,0,1,1,0,18,24,5,0,18,2,0,0,0,1,0,25,27,21,20,5,5,1,0,MESSINA,2004-05,13,11,5,6,8,5,0,0
0,1,0,1,0,0,0,0,0,0,MESSINA,away,0,0,4,6,0,0,1,0,0,1,24,18,0,5,18,0,2,0,0,0,1,27,25,20,21,5,5,0,1,BRESCIA,2004-05,11,13,6,5,5,8,0,0
0,2,6,2,0,0,0,0,0,0,PARMA,home,0,0,6,5,0,0,1,0,0,0,17,16,2,3,18,0,1,0,0,0,0,5,6,3,4,2,6,0,0,SIENA,2004-05,12,6,6,3,6,3,0,0
2,0,2,6,0,0,0,0,0,0,SIENA,away,0,0,5,6,0,0,0,1,0,0,16,17,3,2,18,1,0,0,0,0,0,6,5,4,3,6,2,0,0,PARMA,2004-05,6,12,3,6,3,6,0,0
0,1,9,2,0,0,0,0,0,0,ATALANTA,home,0,0,10,2,0,0,0,1,0,0,27,11,7,2,18,2,1,0,0,0,0,44,34,26,29,3,4,0,0,ROMA,2004-05,11,8,5,4,6,4,0,0
1,0,2,9,0,0,0,0,0,0,ROMA,away,0,0,2,10,0,0,1,0,0,0,11,27,2,7,18,1,2,0,0,0,0,34,44,29,26,4,3,0,0,ATALANTA,2004-05,8,11,4,5,4,6,0,0
2,1,1,0,0,0,0,0,0,0,CAGLIARI,home,0,0,6,6,0,0,0,0,0,0,10,13,6,4,18,2,0,0,0,0,1,6,2,2,3,2,2,0,0,UDINESE,2004-05,12,4,6,1,6,3,0,0
1,2,0,1,0,0,0,0,0,0,UDINESE,away,0,0,6,6,0,0,0,0,0,0,13,10,4,6,18,0,2,0,0,1,0,2,6,3,2,2,2,0,0,CAGLIARI,2004-05,4,12,1,6,3,6,0,0
3,2,2,5,5,6,6,9,16,17,MILAN,home,5,4,2,11,16,14,0,0,0,0,15,23,1,0,18,0,0,14,7,0,0,13,19,15,10,3,4,0,0,PALERMO,2004-05,7,6,3,3,4,3,0,0
2,3,5,2,6,5,9,6,17,16,PALERMO,away,4,5,11,2,14,16,0,0,0,0,23,15,0,1,18,0,0,7,14,0,0,19,13,10,15,4,3,0,0,MILAN,2004-05,6,7,3,3,3,4,0,0
3,1,2,0,0,0,0,0,0,0,FIORENTINA,home,,,4,6,0,0,0,0,0,0,21,24,0,4,19,1,1,0,0,0,0,5,0,5,3,6,4,0,0,BRESCIA,2004-05,11,11,6,4,5,7,0,0
1,3,0,2,0,0,0,0,0,0,BRESCIA,away,,,6,4,0,0,0,0,0,0,24,21,4,0,19,1,1,0,0,0,0,0,5,3,5,4,6,0,0,FIORENTINA,2004-05,11,11,4,6,7,5,0,0
0,3,1,1,3,4,7,10,13,10,INTER,home,,,3,4,17,16,1,0,0,0,28,20,3,1,19,0,0,25,29,0,0,19,19,17,13,1,0,0,0,REGGINA,2004-05,1,4,1,3,0,1,0,0
3,0,1,1,4,3,10,7,10,13,REGGINA,away,,,4,3,16,17,0,1,0,0,20,28,1,3,19,0,0,29,25,0,0,19,19,13,17,0,1,0,0,INTER,2004-05,4,1,3,1,1,0,0,0
3,2,1,0,0,0,0,0,0,0,SIENA,home,,,7,6,0,0,0,0,0,0,21,24,0,0,19,1,1,0,0,0,0,4,1,4,6,4,5,0,0,ATALANTA,2004-05,12,9,6,4,6,5,0,0
2,3,0,1,0,0,0,0,0,0,ATALANTA,away,,,6,7,0,0,0,0,0,0,24,21,0,0,19,1,1,0,0,0,0,1,4,6,4,5,4,0,0,SIENA,2004-05,9,12,4,6,5,6,0,0
3,3,0,0,0,0,0,0,0,0,ROMA,home,,,6,7,0,0,0,0,0,0,15,11,3,9,19,2,2,0,0,0,0,3,3,7,6,8,3,0,0,CHIEVOVERONA,2004-05,8,18,3,8,5,10,0,0
3,3,0,0,0,0,0,0,0,0,CHIEVOVERONA,away,,,7,6,0,0,0,0,0,0,11,15,9,3,19,2,2,0,0,0,0,3,3,6,7,3,8,0,0,ROMA,2004-05,18,8,8,3,10,5,0,0
3,3,2,3,0,0,0,0,0,0,PALERMO,home,,,9,8,0,0,0,0,0,0,30,16,0,3,19,1,3,0,0,1,0,12,13,13,11,3,2,0,0,LAZIO,2004-05,10,9,6,3,4,6,0,0
3,3,3,2,0,0,0,0,0,0,LAZIO,away,,,8,9,0,0,0,0,0,0,16,30,3,0,19,3,1,0,0,0,1,13,12,11,13,2,3,0,0,PALERMO,2004-05,9,10,3,6,6,4,0,0
1,2,3,1,0,0,0,0,0,0,MESSINA,home,,,9,4,0,0,0,0,0,0,17,19,0,3,19,3,1,0,0,0,0,11,5,5,3,4,9,0,0,LIVORNO,2004-05,17,9,5,4,12,5,0,0
2,1,1,3,0,0,0,0,0,0,LIVORNO,away,,,4,9,0,0,0,0,0,0,19,17,3,0,19,1,3,0,0,0,0,5,11,3,5,9,4,0,0,MESSINA,2004-05,9,17,4,5,5,12,0,0
1,2,6,4,0,0,0,0,0,0,UDINESE,home,,,9,4,0,0,0,0,0,0,21,11,8,1,19,3,1,0,0,0,0,13,13,12,26,4,8,0,0,MILAN,2004-05,21,11,11,6,10,5,0,0
2,1,4,6,0,0,0,0,0,0,MILAN,away,,,4,9,0,0,0,0,0,0,11,21,1,8,19,1,3,0,0,0,0,13,13,26,12,8,4,0,0,UDINESE,2004-05,11,21,6,11,5,10,0,0
3,3,1,0,0,0,0,0,0,0,LECCE,home,,,6,5,0,0,0,0,0,0,15,17,5,2,19,2,1,0,0,1,0,14,12,21,10,3,5,2,0,PARMA,2004-05,11,7,3,3,8,4,0,0
3,3,0,1,0,0,0,0,0,0,PARMA,away,,,5,6,0,0,0,0,0,0,17,15,2,5,19,1,2,0,0,0,1,12,14,10,21,5,3,0,2,LECCE,2004-05,7,11,3,3,4,8,0,0
0,1,3,1,0,0,0,0,0,0,BOLOGNA,home,,,8,3,0,0,0,0,0,0,23,15,0,1,19,0,0,0,0,1,0,10,11,11,6,2,6,0,0,SAMPDORIA,2004-05,10,6,3,4,7,2,0,0
1,0,1,3,0,0,0,0,0,0,SAMPDORIA,away,,,3,8,0,0,0,0,0,0,15,23,1,0,19,0,0,0,0,0,1,11,10,6,11,6,2,0,0,BOLOGNA,2004-05,6,10,4,3,2,7,0,0
3,1,0,0,0,0,0,0,0,0,JUVENTUS,home,,,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,CAGLIARI,2004-05,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,0,0,0,CAGLIARI,away,,,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,JUVENTUS,2004-05,0,0,0,0,0,0,0,0
1,1,8,5,0,0,0,0,0,0,CAGLIARI,home,0,0,2,4,0,0,0,0,0,0,21,21,1,1,20,1,0,0,0,0,0,11,12,11,10,1,7,0,0,BOLOGNA,2004-05,15,7,7,6,8,1,0,0
1,1,5,8,0,0,0,0,0,0,BOLOGNA,away,0,0,4,2,0,0,0,0,0,0,21,21,1,1,20,0,1,0,0,0,0,12,11,10,11,7,1,0,0,CAGLIARI,2004-05,7,15,6,7,1,8,0,0
1,3,1,2,6,4,6,6,20,10,CHIEVOVERONA,home,0,2,12,4,20,12,0,0,0,0,12,15,8,4,20,1,1,42,23,0,2,23,20,15,17,0,1,0,0,INTER,2004-05,5,5,3,2,2,3,0,0
3,1,2,1,4,6,6,6,10,20,INTER,away,2,0,4,12,12,20,0,0,0,0,15,12,4,8,20,1,1,23,42,2,0,20,23,17,15,1,0,0,0,CHIEVOVERONA,2004-05,5,5,2,3,3,2,0,0
2,2,1,0,0,0,0,0,0,0,BRESCIA,home,0,0,6,1,0,0,0,0,0,0,15,17,1,3,20,2,0,0,0,0,0,9,11,9,5,1,6,0,0,JUVENTUS,2004-05,20,4,12,3,8,1,0,0
2,2,0,1,0,0,0,0,0,0,JUVENTUS,away,0,0,1,6,0,0,0,0,0,0,17,15,3,1,20,0,2,0,0,0,0,11,9,5,9,6,1,0,0,BRESCIA,2004-05,4,20,3,12,1,8,0,0
3,3,1,3,0,0,0,0,0,0,SAMPDORIA,home,0,0,8,3,0,0,0,0,0,0,19,24,1,2,20,1,2,0,0,1,0,24,17,16,21,5,3,1,1,LAZIO,2004-05,8,14,3,7,5,7,0,0
3,3,3,1,0,0,0,0,0,0,LAZIO,away,0,0,3,8,0,0,0,0,0,0,24,19,2,1,20,2,1,0,0,0,1,17,24,21,16,3,5,1,1,SAMPDORIA,2004-05,14,8,7,3,7,5,0,0
3,1,3,2,0,0,0,0,0,0,ATALANTA,home,0,0,5,5,0,0,0,1,0,0,22,17,6,3,20,1,0,0,0,0,0,27,29,21,14,3,2,0,0,LECCE,2004-05,8,10,5,7,3,3,0,0
1,3,2,3,0,0,0,0,0,0,LECCE,away,0,0,5,5,0,0,1,0,0,0,17,22,3,6,20,0,1,0,0,0,0,29,27,14,21,2,3,0,0,ATALANTA,2004-05,10,8,7,5,3,3,0,0
4,3,4,9,0,0,0,0,0,0,MILAN,home,0,0,4,6,0,0,0,1,0,0,20,20,2,3,20,1,0,0,0,1,1,4,9,9,4,5,7,0,0,LIVORNO,2004-05,11,10,2,4,9,6,0,0
3,4,9,4,0,0,0,0,0,0,LIVORNO,away,0,0,6,4,0,0,1,0,0,0,20,20,3,2,20,0,1,0,0,1,1,9,4,4,9,7,5,0,0,MILAN,2004-05,10,11,4,2,6,9,0,0
1,2,0,0,0,0,0,0,0,0,PARMA,home,0,0,8,6,0,0,0,0,0,0,12,17,3,1,20,1,0,0,0,0,1,27,26,16,14,8,4,0,0,MESSINA,2004-05,15,14,10,5,5,9,0,0
2,1,0,0,0,0,0,0,0,0,MESSINA,away,0,0,6,8,0,0,0,0,0,0,17,12,1,3,20,0,1,0,0,1,0,26,27,14,16,4,8,0,0,PARMA,2004-05,14,15,5,10,9,5,0,0
1,2,1,2,0,0,0,0,0,0,PALERMO,home,0,0,4,3,0,0,0,0,0,0,25,26,0,0,20,0,0,0,0,0,0,7,5,5,7,4,4,0,0,SIENA,2004-05,6,9,2,5,4,4,0,0
2,1,2,1,0,0,0,0,0,0,SIENA,away,0,0,3,4,0,0,0,0,0,0,26,25,0,0,20,0,0,0,0,0,0,5,7,7,5,4,4,0,0,PALERMO,2004-05,9,6,5,2,4,4,0,0
1,4,3,1,0,0,0,0,0,0,REGGINA,home,0,0,5,4,0,0,0,0,0,0,17,17,0,3,20,0,2,0,0,0,0,14,12,12,16,3,7,0,0,UDINESE,2004-05,13,8,6,3,7,5,0,0
4,1,1,3,0,0,0,0,0,0,UDINESE,away,0,0,4,5,0,0,0,0,0,0,17,17,3,0,20,2,0,0,0,0,0,12,14,16,12,7,3,0,0,REGGINA,2004-05,8,13,3,6,5,7,0,0
4,1,0,6,2,5,11,7,8,15,ROMA,home,1,0,4,5,9,4,0,0,0,0,17,23,6,4,20,1,2,15,9,0,0,17,16,14,11,2,0,0,0,FIORENTINA,2004-05,1,5,0,1,1,4,0,0
1,4,6,0,5,2,7,11,15,8,FIORENTINA,away,0,1,5,4,4,9,0,0,0,0,23,17,4,6,20,2,1,9,15,0,0,16,17,11,14,0,2,0,0,ROMA,2004-05,5,1,1,0,4,1,0,0
1,3,0,0,0,0,0,0,0,0,LIVORNO,home,0,0,3,2,0,0,0,0,0,0,23,12,1,5,21,1,0,0,0,0,0,2,0,0,2,1,5,0,0,CHIEVOVERONA,2004-05,10,4,4,3,6,1,0,0
3,1,0,0,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,2,3,0,0,0,0,0,0,12,23,5,1,21,0,1,0,0,0,0,0,2,2,0,5,1,0,0,LIVORNO,2004-05,4,10,3,4,1,6,0,0
5,1,2,5,10,5,3,12,6,12,UDINESE,home,4,0,3,4,20,28,0,0,0,0,15,17,1,4,21,1,0,15,11,1,0,16,19,16,11,2,3,0,0,PARMA,2004-05,6,6,1,4,5,2,0,0
1,5,5,2,5,10,12,3,12,6,PARMA,away,0,4,4,3,28,20,0,0,0,0,17,15,4,1,21,0,1,11,15,0,1,19,16,11,16,3,2,0,0,UDINESE,2004-05,6,6,4,1,2,5,0,0
3,3,0,1,0,0,0,0,0,0,JUVENTUS,home,0,0,3,3,0,0,0,0,0,0,32,33,5,2,21,1,2,0,0,0,0,18,15,17,21,1,0,0,1,ATALANTA,2004-05,6,8,6,5,0,3,0,0
3,3,1,0,0,0,0,0,0,0,ATALANTA,away,0,0,3,3,0,0,0,0,0,0,33,32,2,5,21,2,1,0,0,0,0,15,18,21,17,0,1,1,0,JUVENTUS,2004-05,8,6,5,6,3,0,0,0
5,1,2,1,0,0,0,0,0,0,LECCE,home,0,0,8,4,0,0,0,0,0,0,17,24,3,2,21,0,1,0,0,1,0,13,14,12,12,2,2,1,0,BRESCIA,2004-05,9,9,6,6,3,3,0,0
1,5,1,2,0,0,0,0,0,0,BRESCIA,away,0,0,4,8,0,0,0,0,0,0,24,17,2,3,21,1,0,0,0,0,1,14,13,12,12,2,2,0,1,LECCE,2004-05,9,9,6,6,3,3,0,0
1,2,0,2,0,0,0,0,0,0,FIORENTINA,home,0,0,1,4,0,0,0,0,0,0,14,21,1,3,21,1,0,0,0,0,0,17,25,12,8,3,1,0,0,CAGLIARI,2004-05,6,9,4,6,2,3,0,0
2,1,2,0,0,0,0,0,0,0,CAGLIARI,away,0,0,4,1,0,0,0,0,0,0,21,14,3,1,21,0,1,0,0,0,0,25,17,8,12,1,3,0,0,FIORENTINA,2004-05,9,6,6,4,3,2,0,0
1,6,0,1,0,0,0,0,0,0,BOLOGNA,home,0,0,14,0,0,0,0,0,0,0,25,17,3,1,21,0,1,0,0,0,0,16,11,6,16,0,7,0,0,MILAN,2004-05,19,4,12,3,7,1,0,0
6,1,1,0,0,0,0,0,0,0,MILAN,away,0,0,0,14,0,0,0,0,0,0,17,25,1,3,21,1,0,0,0,0,0,11,16,16,6,7,0,0,0,BOLOGNA,2004-05,4,19,3,12,1,7,0,0
3,2,1,0,0,0,0,0,0,0,LAZIO,home,0,0,7,4,0,0,0,1,0,0,26,14,3,0,21,2,1,0,0,0,1,16,9,13,16,1,6,0,0,REGGINA,2004-05,18,3,9,0,9,3,0,0
2,3,0,1,0,0,0,0,0,0,REGGINA,away,0,0,4,7,0,0,1,0,0,0,14,26,0,3,21,1,2,0,0,1,0,9,16,16,13,6,1,0,0,LAZIO,2004-05,3,18,0,9,3,9,0,0
5,4,4,1,0,0,0,0,0,0,MESSINA,home,0,0,9,3,0,0,0,0,0,0,26,18,4,1,21,3,2,0,0,0,0,23,17,16,19,2,6,0,0,ROMA,2004-05,15,7,6,3,9,4,0,0
4,5,1,4,0,0,0,0,0,0,ROMA,away,0,0,3,9,0,0,0,0,0,0,18,26,1,4,21,2,3,0,0,0,0,17,23,19,16,6,2,0,0,MESSINA,2004-05,7,15,3,6,4,9,0,0
1,3,1,0,0,0,0,0,0,0,SIENA,home,0,0,6,4,0,0,0,0,0,0,17,13,3,1,21,1,1,0,0,0,0,17,20,14,12,5,3,0,0,SAMPDORIA,2004-05,15,11,11,5,4,6,0,0
3,1,0,1,0,0,0,0,0,0,SAMPDORIA,away,0,0,4,6,0,0,0,0,0,0,13,17,1,3,21,1,1,0,0,0,0,20,17,12,14,3,5,0,0,SIENA,2004-05,11,15,5,11,6,4,0,0
1,3,0,0,0,0,0,0,0,0,INTER,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,PALERMO,2004-05,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0,0,0,PALERMO,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,INTER,2004-05,0,0,0,0,0,0,0,0
2,5,4,1,,,,,,,PALERMO,home,,,5,6,,,0,0,0,0,33,27,2,4,22,1,2,,,0,1,7,4,4,4,2,5,0,0,FIORENTINA,2004-05,9,10,3,5,6,5,0,0
5,2,1,4,,,,,,,FIORENTINA,away,,,6,5,,,0,0,0,0,27,33,4,2,22,2,1,,,1,0,4,7,4,4,5,2,0,0,PALERMO,2004-05,10,9,5,3,5,6,0,0
1,3,6,0,,,,,,,ATALANTA,home,,,9,1,,,0,0,0,0,20,13,1,2,22,1,0,,,1,0,16,28,24,13,0,7,0,0,INTER,2004-05,21,1,12,1,9,0,0,0
3,1,0,6,,,,,,,INTER,away,,,1,9,,,0,0,0,0,13,20,2,1,22,0,1,,,0,1,28,16,13,24,7,0,0,0,ATALANTA,2004-05,1,21,1,12,0,9,0,0
2,1,0,0,,,,,,,SAMPDORIA,home,,,13,3,,,0,0,0,0,23,22,0,6,22,0,1,,,0,1,23,20,14,16,1,10,0,0,JUVENTUS,2004-05,16,7,6,4,10,3,0,0
1,2,0,0,,,,,,,JUVENTUS,away,,,3,13,,,0,0,0,0,22,23,6,0,22,1,0,,,1,0,20,23,16,14,10,1,0,0,SAMPDORIA,2004-05,7,16,4,6,3,10,0,0
1,3,0,0,,,,,,,BRESCIA,home,,,3,8,,,0,0,0,0,27,14,1,1,22,0,0,,,0,0,13,9,10,12,6,5,0,0,LAZIO,2004-05,7,8,2,2,5,6,0,0
3,1,0,0,,,,,,,LAZIO,away,,,8,3,,,0,0,0,0,14,27,1,1,22,0,0,,,0,0,9,13,12,10,5,6,0,0,BRESCIA,2004-05,8,7,2,2,6,5,0,0
4,2,3,2,,,,,,,ROMA,home,,,4,4,,,0,0,1,0,18,23,2,5,22,1,1,,,0,0,31,37,24,23,4,4,0,0,LECCE,2004-05,12,9,7,5,5,4,0,0
2,4,2,3,,,,,,,LECCE,away,,,4,4,,,0,0,0,1,23,18,5,2,22,1,1,,,0,0,37,31,23,24,4,4,0,0,ROMA,2004-05,9,12,5,7,4,5,0,0
4,3,2,0,,,,,,,REGGINA,home,,,3,2,,,0,0,0,0,20,25,4,0,22,1,1,,,0,0,8,2,1,6,2,4,0,0,LIVORNO,2004-05,13,5,8,2,5,3,0,0
3,4,0,2,,,,,,,LIVORNO,away,,,2,3,,,0,0,0,0,25,20,0,4,22,1,1,,,0,0,2,8,6,1,4,2,0,0,REGGINA,2004-05,5,13,2,8,3,5,0,0
4,2,1,4,,,,,,,MILAN,home,,,0,8,,,0,0,0,0,20,22,3,4,22,1,4,,,0,0,25,16,11,19,4,6,0,1,MESSINA,2004-05,12,16,5,8,7,8,0,0
2,4,4,1,,,,,,,MESSINA,away,,,8,0,,,0,0,0,0,22,20,4,3,22,4,1,,,0,0,16,25,19,11,6,4,1,0,MILAN,2004-05,16,12,8,5,8,7,0,0
2,1,2,3,,,,,,,CAGLIARI,home,,,4,4,,,1,0,0,1,17,15,3,2,22,2,2,,,0,0,21,22,17,14,4,4,0,0,SIENA,2004-05,11,15,5,9,6,6,0,0
1,2,3,2,,,,,,,SIENA,away,,,4,4,,,0,1,1,0,15,17,2,3,22,2,2,,,0,0,22,21,14,17,4,4,0,0,CAGLIARI,2004-05,15,11,9,5,6,6,0,0
1,2,4,0,,,,,,,CHIEVOVERONA,home,,,2,4,,,0,0,0,0,15,21,3,0,22,3,0,,,0,1,10,6,10,7,1,5,0,0,UDINESE,2004-05,14,7,6,5,8,2,0,0
2,1,0,4,,,,,,,UDINESE,away,,,4,2,,,0,0,0,0,21,15,0,3,22,0,3,,,1,0,6,10,7,10,5,1,0,0,CHIEVOVERONA,2004-05,7,14,5,6,2,8,0,0
0,2,0,0,,,,,,,PARMA,home,,,0,0,,,0,0,0,0,0,0,0,0,22,3,1,,,0,0,0,0,0,0,0,0,0,0,BOLOGNA,2004-05,3,1,0,0,3,1,0,0
2,0,0,0,,,,,,,BOLOGNA,away,,,0,0,,,0,0,0,0,0,0,0,0,22,1,3,,,0,0,0,0,0,0,0,0,0,0,PARMA,2004-05,1,3,0,0,1,3,0,0
2,1,2,0,0,0,0,0,0,0,FIORENTINA,home,0,0,3,4,0,0,0,0,0,2,9,18,1,1,23,3,0,0,0,1,0,7,13,7,6,1,4,0,0,SAMPDORIA,2004-05,18,4,11,3,7,1,0,0
1,2,0,2,0,0,0,0,0,0,SAMPDORIA,away,0,0,4,3,0,0,0,0,2,0,18,9,1,1,23,0,3,0,0,0,1,13,7,6,7,4,1,0,0,FIORENTINA,2004-05,4,18,3,11,1,7,0,0
2,2,2,5,1,6,11,10,10,13,JUVENTUS,home,4,3,4,7,23,25,0,0,0,0,26,20,1,2,23,1,0,3,16,0,0,5,15,14,17,3,2,0,0,PALERMO,2004-05,7,6,5,3,2,3,0,0
2,2,5,2,6,1,10,11,13,10,PALERMO,away,3,4,7,4,25,23,0,0,0,0,20,26,2,1,23,0,1,16,3,0,0,15,5,17,14,2,3,0,0,JUVENTUS,2004-05,6,7,3,5,3,2,0,0
1,2,0,0,0,0,0,0,0,0,LIVORNO,home,0,0,5,3,0,0,0,0,0,0,20,18,6,7,23,1,0,0,0,0,0,24,25,25,25,2,1,0,0,ATALANTA,2004-05,11,9,9,7,2,2,0,0
2,1,0,0,0,0,0,0,0,0,ATALANTA,away,0,0,3,5,0,0,0,0,0,0,18,20,7,6,23,0,1,0,0,0,0,25,24,25,25,1,2,0,0,LIVORNO,2004-05,9,11,7,9,2,2,0,0
2,2,0,1,0,0,0,0,0,0,UDINESE,home,0,0,4,4,0,0,0,0,0,0,18,23,3,0,23,0,1,0,0,0,1,3,1,4,4,6,2,0,0,BRESCIA,2004-05,7,19,5,11,2,8,0,0
2,2,1,0,0,0,0,0,0,0,BRESCIA,away,0,0,4,4,0,0,0,0,0,0,23,18,0,3,23,1,0,0,0,1,0,1,3,4,4,2,6,0,0,UDINESE,2004-05,19,7,11,5,8,2,0,0
3,1,8,1,0,0,0,0,0,0,LECCE,home,0,0,8,1,0,0,0,0,0,1,15,29,7,1,23,3,1,0,0,0,0,16,19,14,11,3,3,0,0,CAGLIARI,2004-05,14,6,8,2,6,4,0,0
1,3,1,8,0,0,0,0,0,0,CAGLIARI,away,0,0,1,8,0,0,0,0,1,0,29,15,1,7,23,1,3,0,0,0,0,19,16,11,14,3,3,0,0,LECCE,2004-05,6,14,2,8,4,6,0,0
2,1,4,2,0,0,0,0,0,0,MESSINA,home,0,0,6,3,0,0,0,1,0,0,25,24,5,4,23,1,0,0,0,0,0,20,10,14,5,3,0,0,0,CHIEVOVERONA,2004-05,6,7,5,4,1,3,0,0
1,2,2,4,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,3,6,0,0,1,0,0,0,24,25,4,5,23,0,1,0,0,0,0,10,20,5,14,0,3,0,0,MESSINA,2004-05,7,6,4,5,3,1,0,0
2,3,4,12,0,0,0,0,0,0,INTER,home,0,0,3,10,0,0,0,0,0,1,27,25,3,2,23,2,2,0,0,1,0,13,13,13,13,6,5,1,1,PARMA,2004-05,13,16,5,8,8,8,0,0
3,2,12,4,0,0,0,0,0,0,PARMA,away,0,0,10,3,0,0,0,0,1,0,25,27,2,3,23,2,2,0,0,0,1,13,13,13,13,5,6,1,1,INTER,2004-05,16,13,8,5,8,8,0,0
1,3,1,1,0,0,0,0,0,0,SIENA,home,0,0,7,2,0,0,0,0,0,0,14,20,2,1,23,3,3,0,0,0,0,21,22,15,17,1,4,0,0,REGGINA,2004-05,14,8,7,3,7,5,0,0
3,1,1,1,0,0,0,0,0,0,REGGINA,away,0,0,2,7,0,0,0,0,0,0,20,14,1,2,23,3,3,0,0,0,0,22,21,17,15,4,1,0,0,SIENA,2004-05,8,14,3,7,5,7,0,0
3,3,4,1,0,0,0,0,0,0,BOLOGNA,home,0,0,1,2,0,0,0,0,0,0,30,23,4,0,23,1,1,0,0,0,0,48,33,31,27,0,4,0,0,ROMA,2004-05,10,4,5,3,5,1,0,0
3,3,1,4,0,0,0,0,0,0,ROMA,away,0,0,2,1,0,0,0,0,0,0,23,30,0,4,23,1,1,0,0,0,0,33,48,27,31,4,0,0,0,BOLOGNA,2004-05,4,10,3,5,1,5,0,0
1,5,4,1,6,5,10,1,14,5,LAZIO,home,0,2,6,2,37,10,0,0,0,0,10,18,0,0,23,2,1,6,16,0,0,21,12,13,14,0,1,0,1,MILAN,2004-05,6,1,4,1,2,0,0,0
5,1,1,4,5,6,1,10,5,14,MILAN,away,2,0,2,6,10,37,0,0,0,0,18,10,0,0,23,1,2,16,6,0,0,12,21,14,13,1,0,1,0,LAZIO,2004-05,1,6,1,4,0,2,0,0
2,2,2,0,0,0,0,0,0,0,ATALANTA,home,0,0,8,6,0,0,0,0,0,0,28,14,1,0,24,2,1,0,0,0,0,14,10,10,13,3,4,0,0,LAZIO,2004-05,12,5,6,1,6,4,0,0
2,2,0,2,0,0,0,0,0,0,LAZIO,away,0,0,6,8,0,0,0,0,0,0,14,28,0,1,24,1,2,0,0,0,0,10,14,13,10,4,3,0,0,ATALANTA,2004-05,5,12,1,6,4,6,0,0
3,2,2,2,6,8,9,3,14,14,ROMA,home,2,0,7,5,7,10,0,1,0,0,20,26,0,5,24,2,0,13,10,0,0,18,18,13,15,1,1,0,0,INTER,2004-05,3,3,2,2,1,1,0,0
2,3,2,2,8,6,3,9,14,14,INTER,away,0,2,5,7,10,7,1,0,0,0,26,20,5,0,24,0,2,10,13,0,0,18,18,15,13,1,1,0,0,ROMA,2004-05,3,3,2,2,1,1,0,0
3,3,2,2,0,0,0,0,0,0,PALERMO,home,0,0,3,6,0,0,1,1,0,0,27,31,4,3,24,1,1,0,0,1,0,8,8,7,8,4,2,0,0,BOLOGNA,2004-05,6,12,2,6,4,6,0,0
3,3,2,2,0,0,0,0,0,0,BOLOGNA,away,0,0,6,3,0,0,1,1,0,0,31,27,3,4,24,1,1,0,0,0,1,8,8,8,7,2,4,0,0,PALERMO,2004-05,12,6,6,2,6,4,0,0
2,2,0,1,0,0,0,0,0,0,CAGLIARI,home,0,0,3,5,0,0,0,1,0,0,26,22,1,2,24,2,0,0,0,1,0,4,2,0,0,3,3,0,0,BRESCIA,2004-05,15,7,9,4,6,3,0,0
2,2,1,0,0,0,0,0,0,0,BRESCIA,away,0,0,5,3,0,0,1,0,0,0,22,26,2,1,24,0,2,0,0,0,1,2,4,0,0,3,3,0,0,CAGLIARI,2004-05,7,15,4,9,3,6,0,0
1,1,10,4,0,0,0,0,0,0,PARMA,home,0,0,4,7,0,0,0,0,0,0,16,16,5,2,24,2,1,0,0,0,0,10,13,12,9,3,3,0,0,FIORENTINA,2004-05,13,9,7,5,6,4,0,0
1,1,4,10,0,0,0,0,0,0,FIORENTINA,away,0,0,7,4,0,0,0,0,0,0,16,16,2,5,24,1,2,0,0,0,0,13,10,9,12,3,3,0,0,PARMA,2004-05,9,13,5,7,4,6,0,0
1,1,2,1,0,0,0,0,0,0,UDINESE,home,0,0,7,3,0,0,0,0,0,0,17,24,3,7,24,2,1,0,0,0,0,17,20,26,21,2,3,0,0,JUVENTUS,2004-05,12,8,7,5,5,3,0,0
