Ammonizioni,Ammonizioni avversario,Assist Totali,Assist Totali avversario,Attacchi a destra,Attacchi a destra avversario,Attacchi a sinistra,Attacchi a sinistra avversario,Attacchi centrali,Attacchi centrali avversario,Avversaria,Campo,Contropiede,Contropiede avversario,Corner,Corner avversario,Cross,Cross avversario,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Falli subiti,Falli subiti avversario,Fuorigioco,Fuorigioco avversario,Giornata,Gol segnati,Gol subiti,Lanci lunghi,Lanci lunghi avversario,Pali,Pali avversario,Palle perse,Palle perse avversario,Palle recuperate,Palle recuperate avversario,Parate,Parate avversario,Rigori,Rigori avversario,Squadra,Stagione,Tiri Totali,Tiri Totali avversario,Tiri fuori,Tiri fuori avversario,Tiri in porta,Tiri in porta avversario,Tiri in porta da area,Tiri in porta da area avversario
1,3,10,1,7,7,6,7,9,5,LECCE,home,1,3,3,0,19,14,0,0,0,0,19,11,5,2,13,2,1,14,13,0,0,23,27,22,18,0,3,0,0,MILAN,2005-06,7,1,3,0,4,1,0,0
3,1,1,10,7,7,7,6,5,9,MILAN,away,3,1,0,3,14,19,0,0,0,0,11,19,2,5,13,1,2,13,14,0,0,27,23,18,22,3,0,0,0,LECCE,2005-06,1,7,0,3,1,4,0,0
2,3,5,5,0,0,0,0,0,0,PALERMO,home,0,0,0,5,0,0,0,0,0,0,16,10,0,3,13,1,1,0,0,0,0,13,14,13,12,1,2,0,0,ASCOLI,2005-06,5,7,2,5,3,2,0,0
3,2,5,5,0,0,0,0,0,0,ASCOLI,away,0,0,5,0,0,0,0,0,0,0,10,16,3,0,13,1,1,0,0,0,0,14,13,12,13,2,1,0,0,PALERMO,2005-06,7,5,5,2,2,3,0,0
3,3,0,1,0,0,0,0,0,0,SAMPDORIA,home,0,0,2,7,0,0,0,0,0,0,16,26,0,3,13,2,0,0,0,0,0,14,8,6,8,1,2,0,0,CAGLIARI,2005-06,7,12,3,11,4,1,0,0
3,3,1,0,0,0,0,0,0,0,CAGLIARI,away,0,0,7,2,0,0,0,0,0,0,26,16,3,0,13,0,2,0,0,0,0,8,14,8,6,2,1,0,0,SAMPDORIA,2005-06,12,7,11,3,1,4,0,0
0,3,7,6,0,0,0,0,0,0,LAZIO,home,0,0,4,9,0,0,1,0,0,0,12,13,6,0,13,2,3,0,0,0,0,5,5,5,5,8,4,1,0,EMPOLI,2005-06,7,11,1,0,6,11,0,0
3,0,6,7,0,0,0,0,0,0,EMPOLI,away,0,0,9,4,0,0,0,1,0,0,13,12,0,6,13,3,2,0,0,0,0,5,5,5,5,4,8,0,1,LAZIO,2005-06,11,7,0,1,11,6,0,0
0,0,2,1,0,0,0,0,0,0,TREVISO,home,0,0,4,3,0,0,0,0,0,0,21,10,4,3,13,3,1,0,0,0,0,0,0,0,0,2,6,0,0,JUVENTUS,2005-06,13,4,4,1,9,3,0,0
0,0,1,2,0,0,0,0,0,0,JUVENTUS,away,0,0,3,4,0,0,0,0,0,0,10,21,3,4,13,1,3,0,0,0,0,0,0,0,0,6,2,0,0,TREVISO,2005-06,4,13,1,4,3,9,0,0
2,1,0,1,0,0,0,0,0,0,INTER,home,0,0,5,7,0,0,0,0,0,0,13,19,1,1,13,1,2,0,0,0,0,17,18,15,14,2,5,0,0,MESSINA,2005-06,13,12,7,8,6,4,0,0
1,2,1,0,0,0,0,0,0,0,MESSINA,away,0,0,7,5,0,0,0,0,0,0,19,13,1,1,13,2,1,0,0,0,0,18,17,14,15,5,2,0,0,INTER,2005-06,12,13,8,7,4,6,0,0
2,1,6,5,0,0,0,0,0,0,UDINESE,home,0,0,3,2,0,0,0,0,0,0,22,24,8,6,13,1,2,0,0,0,0,12,13,12,11,3,0,0,0,PARMA,2005-06,6,9,5,4,1,5,0,0
1,2,5,6,0,0,0,0,0,0,PARMA,away,0,0,2,3,0,0,0,0,0,0,24,22,6,8,13,2,1,0,0,0,0,13,12,11,12,0,3,0,0,UDINESE,2005-06,9,6,4,5,5,1,0,0
3,2,1,2,0,0,0,0,0,0,REGGINA,home,0,0,1,4,0,0,0,0,1,0,17,17,2,7,13,0,0,0,0,0,0,3,3,3,2,3,0,0,0,SIENA,2005-06,3,10,3,7,0,3,0,0
2,3,2,1,0,0,0,0,0,0,SIENA,away,0,0,4,1,0,0,0,0,0,1,17,17,7,2,13,0,0,0,0,0,0,3,3,2,3,0,3,0,0,REGGINA,2005-06,10,3,7,3,3,0,0,0
3,1,3,2,9,5,3,8,5,3,FIORENTINA,home,4,3,7,4,14,18,0,0,1,0,22,22,3,2,13,1,1,13,11,0,1,6,10,12,6,1,1,0,1,ROMA,2005-06,3,4,1,2,2,2,0,0
1,3,2,3,5,9,8,3,3,5,ROMA,away,3,4,4,7,18,14,0,0,0,1,22,22,2,3,13,1,1,11,13,1,0,10,6,6,12,1,1,1,0,FIORENTINA,2005-06,4,3,2,1,2,2,0,0
2,3,0,1,0,0,0,0,0,0,MILAN,home,0,0,3,4,0,0,,,0,0,14,14,1,2,14,2,1,0,0,1,0,11,3,12,14,6,4,0,0,CHIEVOVERONA,2005-06,9,11,2,4,7,7,0,0
3,2,1,0,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,4,3,0,0,,,0,0,14,14,2,1,14,1,2,0,0,0,1,3,11,14,12,4,6,0,0,MILAN,2005-06,11,9,4,2,7,7,0,0
1,0,6,3,8,10,12,6,6,3,ASCOLI,home,1,1,8,2,21,11,,,0,0,15,15,4,4,14,1,0,18,22,0,0,21,25,19,19,1,5,0,0,INTER,2005-06,6,4,1,3,5,1,0,0
0,1,3,6,10,8,6,12,3,6,INTER,away,1,1,2,8,11,21,,,0,0,15,15,4,4,14,0,1,22,18,0,0,25,21,19,19,5,1,0,0,ASCOLI,2005-06,4,6,3,1,1,5,0,0
1,3,1,4,0,0,0,0,0,0,JUVENTUS,home,0,0,4,9,0,0,,,0,0,19,17,4,2,14,1,2,0,0,3,0,2,6,6,7,3,6,0,0,FIORENTINA,2005-06,11,12,1,7,10,5,0,0
3,1,4,1,0,0,0,0,0,0,FIORENTINA,away,0,0,9,4,0,0,,,0,0,17,19,2,4,14,2,1,0,0,0,3,6,2,7,6,6,3,0,0,JUVENTUS,2005-06,12,11,7,1,5,10,0,0
0,0,5,1,0,0,0,0,0,0,SIENA,home,0,0,4,1,0,0,,,0,0,25,20,7,2,14,3,2,0,0,0,1,25,25,17,17,2,8,0,0,LAZIO,2005-06,15,9,4,5,11,4,0,0
0,0,1,5,0,0,0,0,0,0,LAZIO,away,0,0,1,4,0,0,,,0,0,20,25,2,7,14,2,3,0,0,1,0,25,25,17,17,8,2,0,0,SIENA,2005-06,9,15,5,4,4,11,0,0
5,3,5,1,0,0,0,0,0,0,CAGLIARI,home,0,0,5,3,0,0,,,0,0,25,20,3,9,14,2,2,0,0,1,0,8,9,22,10,3,8,0,0,PALERMO,2005-06,17,7,6,2,11,5,0,0
3,5,1,5,0,0,0,0,0,0,PALERMO,away,0,0,3,5,0,0,,,0,0,20,25,9,3,14,2,2,0,0,0,1,9,8,10,22,8,3,0,0,CAGLIARI,2005-06,7,17,2,6,5,11,0,0
2,4,0,0,0,0,0,0,0,0,PARMA,home,0,0,6,3,0,0,,,0,1,25,13,5,3,14,2,1,0,0,1,1,6,15,15,6,1,0,0,0,REGGINA,2005-06,10,10,7,7,3,3,0,0
4,2,0,0,0,0,0,0,0,0,REGGINA,away,0,0,3,6,0,0,,,1,0,13,25,3,5,14,1,2,0,0,1,1,15,6,6,15,0,1,0,0,PARMA,2005-06,10,10,7,7,3,3,0,0
1,1,0,0,0,0,0,0,0,0,EMPOLI,home,0,0,0,0,0,0,,,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,SAMPDORIA,2005-06,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,SAMPDORIA,away,0,0,0,0,0,0,,,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,EMPOLI,2005-06,0,0,0,0,0,0,0,0
2,4,0,2,0,0,0,0,0,0,MESSINA,home,0,0,4,1,0,0,,,0,1,29,15,0,5,14,0,0,0,0,0,0,4,5,9,6,3,5,0,0,TREVISO,2005-06,12,4,7,1,5,3,0,0
4,2,2,0,0,0,0,0,0,0,TREVISO,away,0,0,1,4,0,0,,,1,0,15,29,5,0,14,0,0,0,0,0,0,5,4,6,9,5,3,0,0,MESSINA,2005-06,4,12,1,7,3,5,0,0
2,3,0,0,0,0,0,0,0,0,LIVORNO,home,0,0,7,0,0,0,,,0,0,17,17,7,4,14,0,2,0,0,0,0,21,14,13,11,2,8,0,0,UDINESE,2005-06,13,5,5,2,8,3,0,0
3,2,0,0,0,0,0,0,0,0,UDINESE,away,0,0,0,7,0,0,,,0,0,17,17,4,7,14,2,0,0,0,0,0,14,21,11,13,8,2,0,0,LIVORNO,2005-06,5,13,2,5,3,8,0,0
2,3,0,0,0,0,0,0,0,0,ROMA,home,0,0,0,0,0,0,,,0,0,0,0,0,0,14,2,2,0,0,0,0,0,0,0,0,0,0,1,0,LECCE,2005-06,0,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0,0,LECCE,away,0,0,0,0,0,0,,,0,0,0,0,0,0,14,2,2,0,0,0,0,0,0,0,0,0,0,0,1,ROMA,2005-06,0,0,0,0,0,0,0,0
4,3,1,0,0,0,0,0,0,0,EMPOLI,home,0,0,2,5,0,0,,,0,0,16,27,0,0,15,1,0,0,0,0,0,2,4,4,1,10,6,0,0,SIENA,2005-06,9,16,2,6,7,10,0,0
3,4,0,1,0,0,0,0,0,0,SIENA,away,0,0,5,2,0,0,,,0,0,27,16,0,0,15,0,1,0,0,0,0,4,2,1,4,6,10,0,0,EMPOLI,2005-06,16,9,6,2,10,7,0,0
1,4,5,3,8,6,9,4,2,5,TREVISO,home,0,0,2,4,19,15,,,0,0,31,33,3,3,15,1,0,23,27,0,0,23,26,21,16,1,3,1,0,FIORENTINA,2005-06,6,1,2,0,4,1,0,0
4,1,3,5,6,8,4,9,5,2,FIORENTINA,away,0,0,4,2,15,19,,,0,0,33,31,3,3,15,0,1,27,23,0,0,26,23,16,21,3,1,0,1,TREVISO,2005-06,1,6,0,2,1,4,0,0
4,2,5,4,0,0,0,0,0,0,REGGINA,home,0,0,3,6,0,0,,,0,1,16,16,1,4,15,1,1,0,0,0,0,12,5,5,12,4,2,0,1,ASCOLI,2005-06,7,9,4,4,3,5,0,0
2,4,4,5,0,0,0,0,0,0,ASCOLI,away,0,0,6,3,0,0,,,1,0,16,16,4,1,15,1,1,0,0,0,0,5,12,12,5,2,4,1,0,REGGINA,2005-06,9,7,4,4,5,3,0,0
0,3,3,0,0,0,0,0,0,0,CAGLIARI,home,0,0,7,4,0,0,,,0,0,11,20,5,2,15,4,0,0,0,0,0,0,0,0,0,3,3,0,0,JUVENTUS,2005-06,9,6,3,3,6,3,0,0
3,0,0,3,0,0,0,0,0,0,JUVENTUS,away,0,0,4,7,0,0,,,0,0,20,11,2,5,15,0,4,0,0,0,0,0,0,0,0,3,3,0,0,CAGLIARI,2005-06,6,9,3,3,3,6,0,0
1,0,3,3,0,0,0,0,0,0,LAZIO,home,0,0,2,7,0,0,,,0,0,10,21,2,5,15,2,1,0,0,0,1,3,4,5,2,9,4,0,0,LIVORNO,2005-06,7,18,1,7,6,11,0,0
0,1,3,3,0,0,0,0,0,0,LIVORNO,away,0,0,7,2,0,0,,,0,0,21,10,5,2,15,1,2,0,0,1,0,4,3,2,5,4,9,0,0,LAZIO,2005-06,18,7,7,1,11,6,0,0
1,1,0,1,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,1,5,0,0,,,0,1,22,25,3,4,15,2,0,0,0,0,0,9,11,8,4,1,3,1,0,MESSINA,2005-06,10,5,5,4,5,1,0,0
1,1,1,0,0,0,0,0,0,0,MESSINA,away,0,0,5,1,0,0,,,1,0,25,22,4,3,15,0,2,0,0,0,0,11,9,4,8,3,1,0,1,CHIEVOVERONA,2005-06,5,10,4,5,1,5,0,0
4,4,3,0,0,0,0,0,0,0,SAMPDORIA,home,0,0,3,7,0,0,,,0,0,21,25,3,4,15,1,1,0,0,0,0,7,9,7,5,2,4,0,0,PARMA,2005-06,10,5,5,2,5,3,0,0
4,4,0,3,0,0,0,0,0,0,PARMA,away,0,0,7,3,0,0,,,0,0,25,21,4,3,15,1,1,0,0,0,0,9,7,5,7,4,2,0,0,SAMPDORIA,2005-06,5,10,2,5,3,5,0,0
1,3,3,1,0,0,0,0,0,0,PALERMO,home,0,0,2,8,0,0,,,0,0,18,11,3,1,15,1,2,0,0,0,0,32,24,38,25,2,4,0,0,ROMA,2005-06,8,8,3,4,5,4,0,0
3,1,1,3,0,0,0,0,0,0,ROMA,away,0,0,8,2,0,0,,,0,0,11,18,1,3,15,2,1,0,0,0,0,24,32,25,38,4,2,0,0,PALERMO,2005-06,8,8,4,3,4,5,0,0
2,3,0,0,0,0,0,0,0,0,LECCE,home,0,0,8,2,0,0,,,0,0,25,20,3,4,15,1,2,0,0,0,0,21,13,16,16,3,7,0,0,UDINESE,2005-06,14,8,6,3,8,5,0,0
3,2,0,0,0,0,0,0,0,0,UDINESE,away,0,0,2,8,0,0,,,0,0,20,25,4,3,15,2,1,0,0,0,0,13,21,16,16,7,3,0,0,LECCE,2005-06,8,14,3,6,5,8,0,0
2,3,1,2,6,9,10,6,4,4,MILAN,home,0,2,4,3,14,13,,,0,0,14,17,0,1,15,3,2,11,8,0,0,17,18,16,14,0,0,1,1,INTER,2005-06,6,2,4,1,2,1,0,0
3,2,2,1,9,6,6,10,4,4,INTER,away,2,0,3,4,13,14,,,0,0,17,14,1,0,15,2,3,8,11,0,0,18,17,14,16,0,0,1,1,MILAN,2005-06,2,6,1,4,1,2,0,0
4,4,2,2,0,0,0,0,0,0,LECCE,home,0,0,2,2,0,0,0,0,0,1,25,24,4,4,16,2,1,0,0,0,0,4,4,8,5,2,5,0,1,TREVISO,2005-06,15,6,8,3,7,3,0,0
4,4,2,2,0,0,0,0,0,0,TREVISO,away,0,0,2,2,0,0,0,0,1,0,24,25,4,4,16,1,2,0,0,0,0,4,4,5,8,5,2,1,0,LECCE,2005-06,6,15,3,8,3,7,0,0
2,3,4,4,4,4,4,3,8,9,JUVENTUS,home,1,0,3,7,16,12,0,0,0,0,30,23,10,8,16,1,1,12,5,0,0,10,8,7,10,1,1,0,0,LAZIO,2005-06,3,3,2,1,1,2,0,0
3,2,4,4,4,4,3,4,9,8,LAZIO,away,0,1,7,3,12,16,0,0,0,0,23,30,8,10,16,1,1,5,12,0,0,8,10,10,7,1,1,0,0,JUVENTUS,2005-06,3,3,1,2,2,1,0,0
2,4,2,2,0,0,0,0,0,0,ASCOLI,home,0,0,4,7,0,0,0,0,0,0,24,24,7,11,16,2,1,0,0,0,0,12,11,8,6,5,2,1,0,CAGLIARI,2005-06,5,10,2,4,3,6,0,0
4,2,2,2,0,0,0,0,0,0,CAGLIARI,away,0,0,7,4,0,0,0,0,0,0,24,24,11,7,16,1,2,0,0,0,0,11,12,6,8,2,5,0,1,ASCOLI,2005-06,10,5,4,2,6,3,0,0
2,2,3,1,0,0,0,0,0,0,UDINESE,home,0,0,7,3,0,0,0,1,0,0,20,19,8,0,16,2,0,0,0,0,0,10,7,7,7,2,2,1,0,CHIEVOVERONA,2005-06,11,8,7,6,4,2,0,0
2,2,1,3,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,3,7,0,0,1,0,0,0,19,20,0,8,16,0,2,0,0,0,0,7,10,7,7,2,2,0,1,UDINESE,2005-06,8,11,6,7,2,4,0,0
3,1,3,8,0,0,0,0,0,0,FIORENTINA,home,0,0,2,7,0,0,0,0,0,0,12,17,3,0,16,1,1,0,0,1,1,7,9,9,7,4,0,0,0,EMPOLI,2005-06,3,16,1,10,2,6,0,0
1,3,8,3,0,0,0,0,0,0,EMPOLI,away,0,0,7,2,0,0,0,0,0,0,17,12,0,3,16,1,1,0,0,1,1,9,7,7,9,0,4,0,0,FIORENTINA,2005-06,16,3,10,1,6,2,0,0
1,0,7,3,0,0,0,0,0,0,MESSINA,home,0,0,11,5,0,0,0,0,0,0,18,12,3,1,16,4,0,0,0,0,0,22,18,22,16,5,7,1,0,MILAN,2005-06,20,10,9,5,11,5,0,0
0,1,3,7,0,0,0,0,0,0,MILAN,away,0,0,5,11,0,0,0,0,0,0,12,18,1,3,16,0,4,0,0,0,0,18,22,16,22,7,5,0,1,MESSINA,2005-06,10,20,5,9,5,11,0,0
2,2,0,3,0,0,0,0,0,0,LIVORNO,home,0,0,7,1,0,0,0,0,1,0,19,15,2,1,16,0,2,0,0,0,1,10,8,19,11,2,6,0,0,PALERMO,2005-06,14,10,8,5,6,5,0,0
2,2,3,0,0,0,0,0,0,0,PALERMO,away,0,0,1,7,0,0,0,0,0,1,15,19,1,2,16,2,0,0,0,1,0,8,10,11,19,6,2,0,0,LIVORNO,2005-06,10,14,5,8,5,6,0,0
2,3,1,1,0,0,0,0,0,0,INTER,home,0,0,7,7,0,0,0,0,0,0,13,9,2,3,16,0,4,0,0,0,0,13,8,8,14,5,5,0,0,REGGINA,2005-06,12,19,7,10,5,9,0,0
3,2,1,1,0,0,0,0,0,0,REGGINA,away,0,0,7,7,0,0,0,0,0,0,9,13,3,2,16,4,0,0,0,0,0,8,13,14,8,5,5,0,0,INTER,2005-06,19,12,10,7,9,5,0,0
3,1,4,3,0,0,0,0,0,0,PARMA,home,0,0,3,3,0,0,0,0,0,0,19,15,7,5,16,2,2,0,0,0,0,11,20,18,11,0,2,0,0,SIENA,2005-06,8,2,4,0,4,2,0,0
1,3,3,4,0,0,0,0,0,0,SIENA,away,0,0,3,3,0,0,0,0,0,0,15,19,5,7,16,2,2,0,0,0,0,20,11,11,18,2,0,0,0,PARMA,2005-06,2,8,0,4,2,4,0,0
3,2,0,0,0,0,0,0,0,0,ROMA,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SAMPDORIA,2005-06,0,0,0,0,0,0,0,0
2,3,0,0,0,0,0,0,0,0,SAMPDORIA,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,ROMA,2005-06,0,0,0,0,0,0,0,0
2,3,3,2,,,,,,,TREVISO,home,,,6,4,,,0,0,1,1,11,22,3,2,17,1,0,,,0,0,18,12,12,18,0,3,0,0,ASCOLI,2005-06,9,4,5,4,4,0,0,0
3,2,2,3,,,,,,,ASCOLI,away,,,4,6,,,0,0,1,1,22,11,2,3,17,0,1,,,0,0,12,18,18,12,3,0,0,0,TREVISO,2005-06,4,9,4,5,0,4,0,0
2,1,1,0,,,,,,,PALERMO,home,,,1,9,,,0,0,0,0,18,19,0,3,17,1,0,,,0,1,6,4,5,9,5,3,0,0,FIORENTINA,2005-06,11,11,7,5,4,6,0,0
1,2,0,1,,,,,,,FIORENTINA,away,,,9,1,,,0,0,0,0,19,18,3,0,17,0,1,,,1,0,4,6,9,5,3,5,0,0,PALERMO,2005-06,11,11,5,7,6,4,0,0
0,1,13,3,,,,,,,EMPOLI,home,,,8,2,,,0,0,0,0,18,16,0,2,17,4,1,,,1,0,23,15,20,37,4,5,0,0,INTER,2005-06,22,7,12,2,10,5,0,0
1,0,3,13,,,,,,,INTER,away,,,2,8,,,0,0,0,0,16,18,2,0,17,1,4,,,0,1,15,23,37,20,5,4,0,0,EMPOLI,2005-06,7,22,2,12,5,10,0,0
2,1,1,0,,,,,,,SIENA,home,,,9,2,,,0,0,0,0,22,24,5,4,17,2,0,,,0,1,0,0,0,0,1,2,0,0,JUVENTUS,2005-06,7,3,3,1,4,2,0,0
1,2,0,1,,,,,,,JUVENTUS,away,,,2,9,,,0,0,0,0,24,22,4,5,17,0,2,,,1,0,0,0,0,0,2,1,0,0,SIENA,2005-06,3,7,1,3,2,4,0,0
1,3,1,1,,,,,,,LAZIO,home,,,6,5,,,1,0,0,0,15,25,1,3,17,0,0,,,0,0,4,8,3,2,4,2,0,0,LECCE,2005-06,10,5,8,1,2,4,0,0
3,1,1,1,,,,,,,LECCE,away,,,5,6,,,0,1,0,0,25,15,3,1,17,0,0,,,0,0,8,4,2,3,2,4,0,0,LAZIO,2005-06,5,10,1,8,4,2,0,0
1,0,0,3,,,,,,,MILAN,home,,,5,6,,,0,0,0,0,13,12,1,6,17,0,3,,,0,0,11,10,5,8,7,3,0,0,LIVORNO,2005-06,6,15,4,5,2,10,0,0
0,1,3,0,,,,,,,LIVORNO,away,,,6,5,,,0,0,0,0,12,13,6,1,17,3,0,,,0,0,10,11,8,5,3,7,0,0,MILAN,2005-06,15,6,5,4,10,2,0,0
5,1,2,0,,,,,,,REGGINA,home,,,2,6,,,0,0,0,1,19,26,1,1,17,1,1,,,0,1,17,20,18,13,3,0,0,0,MESSINA,2005-06,6,12,5,7,1,5,0,0
1,5,0,2,,,,,,,MESSINA,away,,,6,2,,,0,0,1,0,26,19,1,1,17,1,1,,,1,0,20,17,13,18,0,3,0,0,REGGINA,2005-06,12,6,7,5,5,1,0,0
3,3,2,0,,,,,,,CAGLIARI,home,,,4,8,,,0,0,0,0,16,20,4,2,17,1,0,,,0,0,9,12,9,9,2,5,1,0,PARMA,2005-06,7,5,1,3,6,2,0,0
3,3,0,2,,,,,,,PARMA,away,,,8,4,,,0,0,0,0,20,16,2,4,17,0,1,,,0,0,12,9,9,9,5,2,0,1,CAGLIARI,2005-06,5,7,3,1,2,6,0,0
1,1,7,4,,,,,,,CHIEVOVERONA,home,,,2,8,,,0,1,0,0,11,19,5,4,17,4,0,,,0,0,26,19,11,11,3,3,1,0,ROMA,2005-06,15,8,8,5,7,3,0,0
1,1,4,7,,,,,,,ROMA,away,,,8,2,,,1,0,0,0,19,11,4,5,17,0,4,,,0,0,19,26,11,11,3,3,0,1,CHIEVOVERONA,2005-06,8,15,5,8,3,7,0,0
2,3,0,0,,,,,,,SAMPDORIA,home,,,6,5,,,0,0,0,0,23,20,2,3,17,2,0,,,0,0,22,20,20,18,5,4,0,0,UDINESE,2005-06,18,7,13,2,5,5,0,0
3,2,0,0,,,,,,,UDINESE,away,,,5,6,,,0,0,0,0,20,23,3,2,17,0,2,,,0,0,20,22,18,20,4,5,0,0,SAMPDORIA,2005-06,7,18,2,13,5,5,0,0
2,3,2,2,0,0,0,0,0,0,FIORENTINA,home,0,0,4,4,0,0,0,0,0,0,27,22,1,1,18,1,1,0,0,0,0,10,14,16,11,2,2,0,0,REGGINA,2005-06,10,8,7,5,3,3,0,0
3,2,2,2,0,0,0,0,0,0,REGGINA,away,0,0,4,4,0,0,0,0,0,0,22,27,1,1,18,1,1,0,0,0,0,14,10,11,16,2,2,0,0,FIORENTINA,2005-06,8,10,5,7,3,3,0,0
2,2,1,4,8,4,2,5,8,8,JUVENTUS,home,5,5,8,9,19,15,0,0,0,0,24,16,4,2,18,1,2,12,5,0,1,9,13,13,9,2,1,0,0,PALERMO,2005-06,4,8,3,3,1,5,0,0
2,2,4,1,4,8,5,2,8,8,PALERMO,away,5,5,9,8,15,19,0,0,0,0,16,24,2,4,18,2,1,5,12,1,0,13,9,9,13,1,2,0,0,JUVENTUS,2005-06,8,4,3,3,5,1,0,0
3,1,2,0,0,0,0,0,0,0,UDINESE,home,0,0,3,2,0,0,0,2,0,0,19,16,4,6,18,2,1,0,0,0,0,11,12,7,4,2,3,0,0,CAGLIARI,2005-06,5,8,1,4,4,4,0,0
1,3,0,2,0,0,0,0,0,0,CAGLIARI,away,0,0,2,3,0,0,2,0,0,0,16,19,6,4,18,1,2,0,0,0,0,12,11,4,7,3,2,0,0,UDINESE,2005-06,8,5,4,1,4,4,0,0
1,4,4,2,0,0,0,0,0,0,LECCE,home,0,0,4,9,0,0,0,0,0,0,20,17,2,4,18,3,1,0,0,2,0,11,6,4,2,4,3,0,0,CHIEVOVERONA,2005-06,11,11,3,6,8,5,0,0
4,1,2,4,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,9,4,0,0,0,0,0,0,17,20,4,2,18,1,3,0,0,0,2,6,11,2,4,3,4,0,0,LECCE,2005-06,11,11,6,3,5,8,0,0
1,4,7,1,0,0,0,0,0,0,MESSINA,home,0,0,1,2,0,0,1,0,0,0,27,15,3,4,18,1,3,0,0,0,1,10,5,5,10,7,5,0,0,EMPOLI,2005-06,10,12,4,2,6,10,0,0
4,1,1,7,0,0,0,0,0,0,EMPOLI,away,0,0,2,1,0,0,0,1,0,0,15,27,4,3,18,3,1,0,0,1,0,5,10,10,5,5,7,0,0,MESSINA,2005-06,12,10,2,4,10,6,0,0
1,1,5,1,0,0,0,0,0,0,ASCOLI,home,0,0,5,4,0,0,0,0,0,0,18,19,6,0,18,4,1,0,0,1,0,12,16,12,7,6,4,0,0,LAZIO,2005-06,14,14,5,7,9,7,0,0
1,1,1,5,0,0,0,0,0,0,LAZIO,away,0,0,4,5,0,0,0,0,0,0,19,18,0,6,18,1,4,0,0,0,1,16,12,7,12,4,6,0,0,ASCOLI,2005-06,14,14,7,5,7,9,0,0
2,2,1,2,0,0,0,0,0,0,INTER,home,0,0,5,4,0,0,0,0,0,0,14,29,4,4,18,0,0,0,0,0,0,5,6,6,5,7,0,0,0,SIENA,2005-06,5,18,5,11,0,7,0,0
2,2,2,1,0,0,0,0,0,0,SIENA,away,0,0,4,5,0,0,0,0,0,0,29,14,4,4,18,0,0,0,0,0,0,6,5,5,6,0,7,0,0,INTER,2005-06,18,5,11,5,7,0,0,0
0,1,0,0,0,0,0,0,0,0,LIVORNO,home,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,SAMPDORIA,2005-06,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,SAMPDORIA,away,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,LIVORNO,2005-06,0,0,0,0,0,0,0,0
1,2,0,1,0,0,0,0,0,0,ROMA,home,0,0,6,5,0,0,0,0,0,0,24,23,2,5,18,0,1,0,0,0,0,3,6,7,5,2,2,0,0,TREVISO,2005-06,8,10,6,7,2,3,0,0
2,1,1,0,0,0,0,0,0,0,TREVISO,away,0,0,5,6,0,0,0,0,0,0,23,24,5,2,18,1,0,0,0,0,0,6,3,5,7,2,2,0,0,ROMA,2005-06,10,8,7,6,3,2,0,0
1,2,3,3,7,11,14,3,17,11,PARMA,home,0,0,4,4,25,12,0,0,0,0,21,10,6,5,18,4,3,9,16,0,0,22,11,11,18,1,1,0,0,MILAN,2005-06,9,5,5,1,4,4,0,0
2,1,3,3,11,7,3,14,11,17,MILAN,away,0,0,4,4,12,25,0,0,0,0,10,21,5,6,18,3,4,16,9,0,0,11,22,18,11,1,1,0,0,PARMA,2005-06,5,9,1,5,4,4,0,0
2,2,0,0,0,0,0,0,0,0,SAMPDORIA,home,0,0,0,0,0,0,,,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,LECCE,2005-06,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,0,0,0,LECCE,away,0,0,0,0,0,0,,,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,SAMPDORIA,2005-06,0,0,0,0,0,0,0,0
1,1,2,2,3,6,3,1,5,6,PALERMO,home,5,3,6,3,16,9,,,0,0,14,12,4,1,19,0,0,13,9,0,0,12,15,15,12,2,0,0,0,MESSINA,2005-06,1,2,1,0,0,2,0,0
1,1,2,2,6,3,1,3,6,5,MESSINA,away,3,5,3,6,9,16,,,0,0,12,14,1,4,19,0,0,9,13,0,0,15,12,12,15,0,2,0,0,PALERMO,2005-06,2,1,0,1,2,0,0,0
