Ammonizioni,Ammonizioni avversario,Assist Totali,Assist Totali avversario,Avversaria,Campo,Corner,Corner avversario,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Falli subiti,Falli subiti avversario,Fuorigioco,Fuorigioco avversario,Giornata,Gol segnati,Gol subiti,Pali,Pali avversario,Palle perse,Palle perse avversario,Palle recuperate,Palle recuperate avversario,Parate,Parate avversario,Rigori,Rigori avversario,Squadra,Stagione,Tiri Totali,Tiri Totali avversario,Tiri fuori,Tiri fuori avversario,Tiri in porta,Tiri in porta avversario,Tiri in porta da area,Tiri in porta da area avversario
2,4,2,3,BOLOGNA,away,4,5,0,0,0,0,21,19,1,4,30,2,0,0,0,10,12,11,10,1,4,0,0,ROMA,2009-10,12,8,6,7,6,1,0,0
2,1,2,1,FIORENTINA,home,3,11,0,0,0,0,11,11,3,1,30,1,0,0,0,18,14,4,10,4,3,0,0,CATANIA,2009-10,8,17,4,13,4,4,0,0
1,2,1,2,CATANIA,away,11,3,0,0,0,0,11,11,1,3,30,0,1,0,0,14,18,10,4,3,4,0,0,FIORENTINA,2009-10,17,8,13,4,4,4,0,0
2,4,3,2,PALERMO,home,10,3,0,1,0,0,15,16,3,5,30,2,2,0,0,12,13,11,7,4,3,1,0,GENOA,2009-10,15,9,10,3,5,6,0,0
4,2,2,3,GENOA,away,3,10,1,0,0,0,16,15,5,3,30,2,2,0,0,13,12,7,11,3,4,0,1,PALERMO,2009-10,9,15,3,10,6,5,0,0
1,2,3,2,LIVORNO,home,6,4,0,0,0,0,13,14,3,2,30,3,0,0,0,4,2,2,1,6,3,0,0,INTER,2009-10,11,12,5,6,6,6,0,0
2,1,2,3,INTER,away,4,6,0,0,0,0,14,13,2,3,30,0,3,0,0,2,4,1,2,3,6,0,0,LIVORNO,2009-10,12,11,6,5,6,6,0,0
3,3,1,0,SIENA,home,9,7,0,0,0,0,16,19,1,1,30,2,0,0,0,16,20,14,12,0,4,0,0,LAZIO,2009-10,8,2,2,2,6,0,0,0
3,3,0,1,LAZIO,away,7,9,0,0,0,0,19,16,1,1,30,0,2,0,0,20,16,12,14,4,0,0,0,SIENA,2009-10,2,8,2,2,0,6,0,0
1,2,1,4,MILAN,home,5,4,0,0,0,1,15,4,0,0,30,1,0,1,0,16,20,18,13,3,4,0,0,PARMA,2009-10,11,9,6,6,5,3,0,0
2,1,4,1,PARMA,away,4,5,0,0,1,0,4,15,0,0,30,0,1,0,1,20,16,13,18,4,3,0,0,MILAN,2009-10,9,11,6,6,3,5,0,0
0,5,1,0,CHIEVOVERONA,home,1,7,0,0,0,0,22,18,1,5,30,0,0,0,0,11,8,9,10,2,6,0,0,UDINESE,2009-10,14,6,8,4,6,2,0,0
5,0,0,1,UDINESE,away,7,1,0,0,0,0,18,22,5,1,30,0,0,0,0,8,11,10,9,6,2,0,0,CHIEVOVERONA,2009-10,6,14,4,8,2,6,0,0
2,3,2,1,JUVENTUS,home,10,3,0,0,0,0,19,15,2,3,30,3,1,0,0,8,10,7,2,2,3,1,0,NAPOLI,2009-10,9,6,3,3,6,3,0,0
3,2,1,2,NAPOLI,away,3,10,0,0,0,0,15,19,3,2,30,1,3,0,0,10,8,2,7,3,2,0,1,JUVENTUS,2009-10,6,9,3,3,3,6,0,0
3,7,0,0,INTER,home,3,4,,,0,0,24,14,0,2,31,2,1,0,3,18,18,17,16,2,2,0,0,ROMA,2009-10,8,10,5,4,3,6,0,0
7,3,0,0,ROMA,away,4,3,,,0,0,14,24,2,0,31,1,2,3,0,18,18,16,17,2,2,0,0,INTER,2009-10,10,8,4,5,6,3,0,0
1,3,2,0,BOLOGNA,home,2,7,,,0,0,18,17,3,1,31,3,1,0,0,29,33,16,10,3,1,1,0,PALERMO,2009-10,12,12,8,8,4,4,0,0
3,1,0,2,PALERMO,away,7,2,,,0,0,17,18,1,3,31,1,3,0,0,33,29,10,16,1,3,0,1,BOLOGNA,2009-10,12,12,8,8,4,4,0,0
2,2,1,0,PARMA,home,4,4,,,0,0,18,13,1,0,31,0,0,1,1,13,9,4,5,2,3,0,0,CHIEVOVERONA,2009-10,6,9,2,6,4,3,0,0
2,2,0,1,CHIEVOVERONA,away,4,4,,,0,0,13,18,0,1,31,0,0,1,1,9,13,5,4,3,2,0,0,PARMA,2009-10,9,6,6,2,3,4,0,0
4,2,3,0,UDINESE,home,4,4,,,0,0,6,11,4,4,31,4,1,0,0,1,3,3,4,1,3,0,0,FIORENTINA,2009-10,15,6,8,6,7,0,0,0
2,4,0,3,FIORENTINA,away,4,4,,,0,0,11,6,4,4,31,1,4,0,0,3,1,4,3,3,1,0,0,UDINESE,2009-10,6,15,6,8,0,7,0,0
2,2,1,1,ATALANTA,home,8,5,,,0,0,11,19,4,2,31,2,1,0,0,13,12,15,15,4,2,0,0,JUVENTUS,2009-10,10,11,6,6,4,5,0,0
2,2,1,1,JUVENTUS,away,5,8,,,0,0,19,11,2,4,31,1,2,0,0,12,13,15,15,2,4,0,0,ATALANTA,2009-10,11,10,6,6,5,4,0,0
3,0,1,2,BARI,home,3,5,,,0,0,12,25,2,5,31,1,1,0,0,3,1,6,3,6,3,0,0,LIVORNO,2009-10,6,12,2,5,4,7,0,0
0,3,2,1,LIVORNO,away,5,3,,,0,0,25,12,5,2,31,1,1,0,0,1,3,3,6,3,6,0,0,BARI,2009-10,12,6,5,2,7,4,0,0
3,3,4,1,CATANIA,home,13,3,,,0,0,18,19,1,0,31,1,0,0,1,16,25,18,10,2,6,0,0,NAPOLI,2009-10,14,4,7,1,7,3,0,0
3,3,1,4,NAPOLI,away,3,13,,,0,0,19,18,0,1,31,0,1,1,0,25,16,10,18,6,2,0,0,CATANIA,2009-10,4,14,1,7,3,7,0,0
0,4,0,0,GENOA,home,6,8,,,0,0,17,4,3,6,31,0,0,1,0,8,2,1,7,4,2,0,0,SIENA,2009-10,10,9,7,5,3,4,0,0
4,0,0,0,SIENA,away,8,6,,,0,0,4,17,6,3,31,0,0,0,1,2,8,7,1,2,4,0,0,GENOA,2009-10,9,10,5,7,4,3,0,0
3,3,0,1,CAGLIARI,home,5,6,,,0,1,21,12,0,1,31,1,1,0,0,11,11,9,8,2,1,0,0,SAMPDORIA,2009-10,8,4,7,1,1,3,0,0
3,3,1,0,SAMPDORIA,away,6,5,,,1,0,12,21,1,0,31,1,1,0,0,11,11,8,9,1,2,0,0,CAGLIARI,2009-10,4,8,1,7,3,1,0,0
3,3,2,1,LAZIO,home,7,4,,,0,0,14,17,4,2,31,1,1,1,1,5,4,4,2,4,3,1,0,MILAN,2009-10,10,11,5,5,5,6,0,0
3,3,1,2,MILAN,away,4,7,,,0,0,17,14,2,4,31,1,1,1,1,4,5,2,4,3,4,0,1,LAZIO,2009-10,11,10,5,5,6,5,0,0
3,3,4,0,SIENA,home,3,6,0,0,0,0,17,22,0,1,32,2,0,1,0,14,19,19,15,1,1,0,0,ATALANTA,2009-10,12,7,8,6,4,1,0,0
3,3,0,4,ATALANTA,away,6,3,0,0,0,0,22,17,1,0,32,0,2,0,1,19,14,15,19,1,1,0,0,SIENA,2009-10,7,12,6,8,1,4,0,0
3,1,2,4,ROMA,home,3,5,0,0,0,0,10,24,4,2,32,0,1,0,0,24,15,13,15,2,3,0,0,BARI,2009-10,7,11,4,8,3,3,0,0
1,3,4,2,BARI,away,5,3,0,0,0,0,24,10,2,4,32,1,0,0,0,15,24,15,13,3,2,0,0,ROMA,2009-10,11,7,8,4,3,3,0,0
2,2,6,4,MILAN,home,7,0,0,0,0,0,15,13,6,1,32,2,3,0,0,12,14,8,6,1,4,0,0,CAGLIARI,2009-10,10,9,4,6,6,3,0,0
2,2,4,6,CAGLIARI,away,0,7,0,0,0,0,13,15,1,6,32,3,2,0,0,14,12,6,8,4,1,0,0,MILAN,2009-10,9,10,6,4,3,6,0,0
4,3,0,1,SAMPDORIA,home,8,4,1,0,0,0,17,33,1,2,32,1,2,0,0,11,4,8,7,1,1,0,0,CHIEVOVERONA,2009-10,7,4,5,1,2,3,0,0
3,4,1,0,CHIEVOVERONA,away,4,8,0,1,0,0,33,17,2,1,32,2,1,0,0,4,11,7,8,1,1,0,0,SAMPDORIA,2009-10,4,7,1,5,3,2,0,0
3,2,1,0,LIVORNO,home,4,6,0,0,0,0,18,17,4,1,32,1,1,0,0,16,16,15,12,2,2,0,0,GENOA,2009-10,6,11,3,8,3,3,0,0
2,3,0,1,GENOA,away,6,4,0,0,0,0,17,18,1,4,32,1,1,0,0,16,16,12,15,2,2,0,0,LIVORNO,2009-10,11,6,8,3,3,3,0,0
1,1,2,0,BOLOGNA,home,2,3,0,0,0,0,11,11,1,2,32,3,0,1,1,4,4,4,2,1,6,0,0,INTER,2009-10,18,6,9,4,9,2,0,0
1,1,0,2,INTER,away,3,2,0,0,0,0,11,11,2,1,32,0,3,1,1,4,4,2,4,6,1,0,0,BOLOGNA,2009-10,6,18,4,9,2,9,0,0
3,1,3,2,NAPOLI,home,3,3,0,0,0,0,15,23,3,1,32,1,1,0,0,21,14,7,13,5,2,0,0,LAZIO,2009-10,9,11,6,5,3,6,0,0
1,3,2,3,LAZIO,away,3,3,0,0,0,0,23,15,1,3,32,1,1,0,0,14,21,13,7,2,5,0,0,NAPOLI,2009-10,11,9,5,6,6,3,0,0
3,4,8,4,FIORENTINA,home,6,3,0,0,0,0,17,17,2,3,32,1,1,0,0,12,8,8,12,3,2,0,0,PARMA,2009-10,5,6,2,2,3,4,0,0
4,3,4,8,PARMA,away,3,6,0,0,0,0,17,17,3,2,32,1,1,0,0,8,12,12,8,2,3,0,0,FIORENTINA,2009-10,6,5,2,2,4,3,0,0
1,2,2,0,PALERMO,home,6,12,0,0,0,0,10,14,4,0,32,2,0,1,0,16,22,11,13,6,2,0,0,CATANIA,2009-10,13,14,8,8,5,6,0,0
2,1,0,2,CATANIA,away,12,6,0,0,0,0,14,10,0,4,32,0,2,0,1,22,16,13,11,2,6,0,0,PALERMO,2009-10,14,13,8,8,6,5,0,0
4,3,0,0,JUVENTUS,home,5,5,0,0,0,0,18,12,5,3,32,3,0,1,0,9,8,10,8,6,5,0,0,UDINESE,2009-10,10,11,1,5,9,6,0,0
3,4,0,0,UDINESE,away,5,5,0,0,0,0,12,18,3,5,32,0,3,0,1,8,9,8,10,5,6,0,0,JUVENTUS,2009-10,11,10,5,1,6,9,0,0
2,5,2,1,PARMA,home,6,5,,,1,0,20,17,2,1,33,2,3,0,0,9,10,5,4,2,6,0,0,NAPOLI,2009-10,13,7,5,2,8,5,0,0
5,2,1,2,NAPOLI,away,5,6,,,0,1,17,20,1,2,33,3,2,0,0,10,9,4,5,6,2,0,0,PARMA,2009-10,7,13,2,5,5,8,0,0
5,2,1,0,INTER,home,8,4,,,0,0,3,8,2,3,33,2,2,0,1,2,0,1,2,4,2,0,0,FIORENTINA,2009-10,7,17,3,10,4,7,0,0
2,5,0,1,FIORENTINA,away,4,8,,,0,0,8,3,3,2,33,2,2,1,0,0,2,2,1,2,4,0,0,INTER,2009-10,17,7,10,3,7,4,0,0
0,4,0,1,LAZIO,home,3,6,,,0,0,17,14,3,2,33,2,3,0,2,7,11,10,7,8,3,0,0,BOLOGNA,2009-10,7,18,2,4,5,14,0,0
4,0,1,0,BOLOGNA,away,6,3,,,0,0,14,17,2,3,33,3,2,2,0,11,7,7,10,3,8,0,0,LAZIO,2009-10,18,7,4,2,14,5,0,0
4,2,2,0,CAGLIARI,home,7,1,,,0,0,16,21,6,5,33,1,0,0,1,15,12,10,10,0,5,0,0,JUVENTUS,2009-10,14,7,8,6,6,1,0,0
2,4,0,2,JUVENTUS,away,1,7,,,0,0,21,16,5,6,33,0,1,1,0,12,15,10,10,5,0,0,0,CAGLIARI,2009-10,7,14,6,8,1,6,0,0
3,1,2,2,UDINESE,home,6,3,,,0,0,15,18,2,1,33,0,2,0,0,14,17,12,10,4,4,0,0,LIVORNO,2009-10,12,8,8,3,4,5,0,0
1,3,2,2,LIVORNO,away,3,6,,,0,0,18,15,1,2,33,2,0,0,0,17,14,10,12,4,4,0,0,UDINESE,2009-10,8,12,3,8,5,4,0,0
3,3,2,2,CATANIA,home,6,7,,,0,0,16,20,0,2,33,2,2,0,0,9,2,1,3,1,3,0,0,MILAN,2009-10,7,6,2,3,5,3,0,0
3,3,2,2,MILAN,away,7,6,,,0,0,20,16,2,0,33,2,2,0,0,2,9,3,1,3,1,0,0,CATANIA,2009-10,6,7,3,2,3,5,0,0
3,4,5,1,CHIEVOVERONA,home,8,7,,,0,0,14,21,2,5,33,3,1,0,0,35,24,14,13,4,6,1,0,PALERMO,2009-10,14,11,5,6,9,5,0,0
4,3,1,5,PALERMO,away,7,8,,,0,0,21,14,5,2,33,1,3,0,0,24,35,13,14,6,4,0,1,CHIEVOVERONA,2009-10,11,14,6,5,5,9,0,0
4,0,0,0,BARI,home,3,2,,,0,0,6,9,1,3,33,3,2,1,0,4,4,3,2,1,7,0,0,SIENA,2009-10,12,4,1,1,11,3,0,0
0,4,0,0,SIENA,away,2,3,,,0,0,9,6,3,1,33,2,3,0,1,4,4,2,3,7,1,0,0,BARI,2009-10,4,12,1,1,3,11,0,0
2,3,2,0,ATALANTA,home,6,4,,,0,0,20,10,4,2,33,2,1,0,0,7,9,7,5,1,0,0,0,ROMA,2009-10,11,6,9,4,2,2,0,0
3,2,0,2,ROMA,away,4,6,,,0,0,10,20,2,4,33,1,2,0,0,9,7,5,7,0,1,0,0,ATALANTA,2009-10,6,11,4,9,2,2,0,0
3,6,1,1,GENOA,home,3,6,,,0,0,28,14,1,3,33,1,0,0,0,11,16,13,5,0,1,0,0,SAMPDORIA,2009-10,4,7,2,7,2,0,0,0
6,3,1,1,SAMPDORIA,away,6,3,,,0,0,14,28,3,1,33,0,1,0,0,16,11,5,13,1,0,0,0,GENOA,2009-10,7,4,7,2,0,2,0,0
4,2,2,0,JUVENTUS,home,4,3,0,1,0,0,13,22,2,7,34,2,0,1,0,6,6,5,5,6,4,0,0,INTER,2009-10,17,9,10,3,7,6,0,0
2,4,0,2,INTER,away,3,4,1,0,0,0,22,13,7,2,34,0,2,0,1,6,6,5,5,4,6,0,0,JUVENTUS,2009-10,9,17,3,10,6,7,0,0
2,2,4,0,LIVORNO,home,8,3,0,0,0,0,14,15,2,0,34,2,0,0,0,15,6,9,4,2,2,0,0,CHIEVOVERONA,2009-10,10,8,6,6,4,2,0,0
2,2,0,4,CHIEVOVERONA,away,3,8,0,0,0,0,15,14,0,2,34,0,2,0,0,6,15,4,9,2,2,0,0,LIVORNO,2009-10,8,10,6,6,2,4,0,0
2,1,1,2,FIORENTINA,home,9,8,0,1,0,0,10,8,4,2,34,2,1,1,1,3,2,2,3,3,5,0,0,ATALANTA,2009-10,14,9,6,4,8,5,0,0
1,2,2,1,ATALANTA,away,8,9,1,0,0,0,8,10,2,4,34,1,2,1,1,2,3,3,2,5,3,0,0,FIORENTINA,2009-10,9,14,4,6,5,8,0,0
3,3,1,1,NAPOLI,home,0,1,0,0,0,0,16,26,3,0,34,1,2,0,0,15,27,17,10,2,3,0,0,BARI,2009-10,7,7,3,3,4,4,0,0
3,3,1,1,BARI,away,1,0,0,0,0,0,26,16,0,3,34,2,1,0,0,27,15,10,17,3,2,0,0,NAPOLI,2009-10,7,7,3,3,4,4,0,0
2,2,1,2,PALERMO,home,5,7,0,0,0,0,16,18,2,2,34,2,2,0,0,7,13,9,4,6,4,0,0,CAGLIARI,2009-10,10,10,4,2,6,8,0,0
2,2,2,1,CAGLIARI,away,7,5,0,0,0,0,18,16,2,2,34,2,2,0,0,13,7,4,9,4,6,0,0,PALERMO,2009-10,10,10,2,4,8,6,0,0
1,4,1,0,SIENA,home,2,10,0,0,0,0,17,20,2,6,34,2,2,0,1,22,21,17,16,4,3,1,0,CATANIA,2009-10,9,13,3,6,6,7,0,0
4,1,0,1,CATANIA,away,10,2,0,0,0,0,20,17,6,2,34,2,2,1,0,21,22,16,17,3,4,0,1,SIENA,2009-10,13,9,6,3,7,6,0,0
1,2,1,1,GENOA,home,9,4,0,0,0,0,12,8,1,1,34,2,3,0,0,14,15,12,13,4,7,0,0,PARMA,2009-10,13,12,5,5,8,7,0,0
2,1,1,1,PARMA,away,4,9,0,0,0,0,8,12,1,1,34,3,2,0,0,15,14,13,12,7,4,0,0,GENOA,2009-10,12,13,5,5,7,8,0,0
3,3,4,5,MILAN,home,8,4,0,0,0,1,18,12,2,3,34,2,1,0,0,18,18,15,12,1,5,1,0,SAMPDORIA,2009-10,13,7,6,5,7,2,0,0
3,3,5,4,SAMPDORIA,away,4,8,0,0,1,0,12,18,3,2,34,1,2,0,0,18,18,12,15,5,1,0,1,MILAN,2009-10,7,13,5,6,2,7,0,0
5,4,0,0,BOLOGNA,home,9,6,0,0,0,0,26,16,0,5,34,1,1,1,0,10,6,11,9,0,6,0,0,UDINESE,2009-10,13,4,5,4,8,0,0,0
4,5,0,0,UDINESE,away,6,9,0,0,0,0,16,26,5,0,34,1,1,0,1,6,10,9,11,6,0,0,0,BOLOGNA,2009-10,4,13,4,5,0,8,0,0
3,8,0,0,ROMA,home,8,5,0,0,1,0,21,25,1,1,34,1,2,0,0,16,17,15,14,1,2,1,1,LAZIO,2009-10,8,4,5,1,3,3,0,0
8,3,0,0,LAZIO,away,5,8,0,0,0,1,25,21,1,1,34,2,1,0,0,17,16,14,15,2,1,1,1,ROMA,2009-10,4,8,1,5,3,3,0,0
3,3,1,1,ATALANTA,home,4,3,0,0,0,0,12,19,4,2,35,3,1,0,0,6,3,3,5,2,6,0,0,INTER,2009-10,17,9,8,6,9,3,0,0
3,3,1,1,INTER,away,3,4,0,0,0,0,19,12,2,4,35,1,3,0,0,3,6,5,3,6,2,0,0,ATALANTA,2009-10,9,17,6,8,3,9,0,0
0,2,4,1,MILAN,home,6,5,0,0,0,0,11,8,2,2,35,3,1,0,0,29,29,14,7,3,6,0,0,PALERMO,2009-10,13,10,4,6,9,4,0,0
2,0,1,4,PALERMO,away,5,6,0,0,0,0,8,11,2,2,35,1,3,0,0,29,29,7,14,6,3,0,0,MILAN,2009-10,10,13,6,4,4,9,0,0
1,1,2,2,PARMA,home,7,6,0,0,0,1,13,11,2,0,35,2,1,0,0,11,10,7,6,3,4,0,0,BOLOGNA,2009-10,10,6,4,2,6,4,0,0
1,1,2,2,BOLOGNA,away,6,7,0,0,1,0,11,13,0,2,35,1,2,0,0,10,11,6,7,4,3,0,0,PARMA,2009-10,6,10,2,4,4,6,0,0
0,4,0,2,CHIEVOVERONA,home,6,1,0,0,0,0,15,8,5,1,35,0,2,0,0,6,2,2,5,3,8,1,0,FIORENTINA,2009-10,17,7,8,2,9,5,0,0
4,0,2,0,FIORENTINA,away,1,6,0,0,0,0,8,15,1,5,35,2,0,0,0,2,6,5,2,8,3,0,1,CHIEVOVERONA,2009-10,7,17,2,8,5,9,0,0
1,4,2,2,LAZIO,home,4,6,1,0,0,0,13,19,4,6,35,1,2,0,1,23,9,11,14,1,4,0,0,GENOA,2009-10,8,7,3,3,5,4,0,0
4,1,2,2,GENOA,away,6,4,0,1,0,0,19,13,6,4,35,2,1,1,0,9,23,14,11,4,1,0,0,LAZIO,2009-10,7,8,3,3,4,5,0,0
2,3,1,1,BARI,home,8,3,0,0,0,0,13,12,4,1,35,3,0,1,0,13,11,15,12,4,5,1,0,JUVENTUS,2009-10,17,7,9,3,8,4,0,0
3,2,1,1,JUVENTUS,away,3,8,0,0,0,0,12,13,1,4,35,0,3,0,1,11,13,12,15,5,4,0,1,BARI,2009-10,7,17,3,9,4,8,0,0
0,0,0,0,CATANIA,home,2,2,0,1,0,0,15,11,4,2,35,3,1,2,0,1,9,9,1,6,5,1,0,LIVORNO,2009-10,13,12,3,5,10,7,0,0
0,0,0,0,LIVORNO,away,2,2,1,0,0,0,11,15,2,4,35,1,3,0,2,9,1,1,9,5,6,0,1,CATANIA,2009-10,12,13,5,3,7,10,0,0
1,3,0,0,CAGLIARI,home,7,1,0,0,0,1,13,11,1,3,35,0,0,0,0,13,5,6,3,0,8,0,0,NAPOLI,2009-10,11,2,3,2,8,0,0,0
3,1,0,0,NAPOLI,away,1,7,0,0,1,0,11,13,3,1,35,0,0,0,0,5,13,3,6,8,0,0,0,CAGLIARI,2009-10,2,11,2,3,0,8,0,0
0,3,1,0,SIENA,home,5,4,0,0,0,0,19,12,6,3,35,4,1,1,0,8,5,14,10,5,6,1,0,UDINESE,2009-10,15,10,4,4,11,6,0,0
3,0,0,1,UDINESE,away,4,5,0,0,0,0,12,19,3,6,35,1,4,0,1,5,8,10,14,6,5,0,1,SIENA,2009-10,10,15,4,4,6,11,0,0
0,1,2,1,SAMPDORIA,home,11,2,0,0,0,0,11,10,3,2,35,1,2,0,0,12,9,8,6,1,7,0,0,ROMA,2009-10,18,7,10,4,8,3,0,0
1,0,1,2,ROMA,away,2,11,0,0,0,0,10,11,2,3,35,2,1,0,0,9,12,6,8,7,1,0,0,SAMPDORIA,2009-10,7,18,4,10,3,8,0,0
3,3,5,2,ROMA,home,11,2,1,0,0,0,12,29,1,3,36,1,2,0,1,7,15,14,9,3,4,0,0,PARMA,2009-10,10,11,5,5,5,6,0,0
3,3,2,5,PARMA,away,2,11,0,1,0,0,29,12,3,1,36,2,1,1,0,15,7,9,14,4,3,0,0,ROMA,2009-10,11,10,5,5,6,5,0,0
2,1,2,1,FIORENTINA,home,10,3,1,0,0,0,20,16,3,3,36,1,0,0,0,2,1,2,1,5,6,1,0,MILAN,2009-10,12,9,5,4,7,5,0,0
1,2,1,2,MILAN,away,3,10,0,1,0,0,16,20,3,3,36,0,1,0,0,1,2,1,2,6,5,0,1,FIORENTINA,2009-10,9,12,4,5,5,7,0,0
5,2,1,0,BOLOGNA,home,5,4,0,0,1,0,17,15,5,7,36,1,1,0,0,14,17,11,11,2,1,1,0,ATALANTA,2009-10,9,5,6,3,3,2,0,0
2,5,0,1,ATALANTA,away,4,5,0,0,0,1,15,17,7,5,36,1,1,0,0,17,14,11,11,1,2,0,1,BOLOGNA,2009-10,5,9,3,6,2,3,0,0
1,2,4,0,GENOA,home,4,4,0,0,0,0,12,13,6,0,36,3,0,0,0,23,30,19,14,3,3,0,0,BARI,2009-10,16,7,10,4,6,3,0,0
2,1,0,4,BARI,away,4,4,0,0,0,0,13,12,0,6,36,0,3,0,0,30,23,14,19,3,3,0,0,GENOA,2009-10,7,16,4,10,3,6,0,0
0,1,4,2,UDINESE,home,2,4,0,0,0,0,10,10,5,1,36,2,2,0,0,7,15,6,3,2,5,0,0,CAGLIARI,2009-10,9,8,2,4,7,4,0,0
1,0,2,4,CAGLIARI,away,4,2,0,0,0,0,10,10,1,5,36,2,2,0,0,15,7,3,6,5,2,0,0,UDINESE,2009-10,8,9,4,2,4,7,0,0
1,5,0,0,JUVENTUS,home,1,7,0,0,0,0,19,19,2,2,36,1,1,0,0,15,20,13,10,5,4,0,0,CATANIA,2009-10,9,18,4,12,5,6,0,0
5,1,0,0,CATANIA,away,7,1,0,0,0,0,19,19,2,2,36,1,1,0,0,20,15,10,13,4,5,0,0,JUVENTUS,2009-10,18,9,12,4,6,5,0,0
2,4,0,2,NAPOLI,home,3,9,1,0,0,0,16,14,2,0,36,1,2,0,0,14,10,6,5,2,3,0,0,CHIEVOVERONA,2009-10,6,11,2,7,4,4,0,0
4,2,2,0,CHIEVOVERONA,away,9,3,0,1,0,0,14,16,0,2,36,2,1,0,0,10,14,5,6,3,2,0,0,NAPOLI,2009-10,11,6,7,2,4,4,0,0
1,2,1,1,PALERMO,home,10,7,0,0,0,0,9,12,1,1,36,1,2,0,1,6,4,4,3,3,4,0,0,SIENA,2009-10,12,8,7,2,5,6,0,0
2,1,1,1,SIENA,away,7,10,0,0,0,0,12,9,1,1,36,2,1,1,0,4,6,3,4,4,3,0,0,PALERMO,2009-10,8,12,2,7,6,5,0,0
1,1,1,0,LIVORNO,home,6,3,0,0,0,0,20,6,1,6,36,2,0,1,0,5,0,1,1,1,2,0,0,SAMPDORIA,2009-10,10,4,5,3,5,1,0,0
1,1,0,1,SAMPDORIA,away,3,6,0,0,0,0,6,20,6,1,36,0,2,0,1,0,5,1,1,2,1,0,0,LIVORNO,2009-10,4,10,3,5,1,5,0,0
1,1,0,0,INTER,home,4,6,0,0,0,0,9,15,0,2,36,0,2,0,0,13,15,12,15,6,2,0,0,LAZIO,2009-10,4,11,2,3,2,8,0,0
1,1,0,0,LAZIO,away,6,4,0,0,0,0,15,9,2,0,36,2,0,0,0,15,13,15,12,2,6,0,0,INTER,2009-10,11,4,3,2,8,2,0,0
1,0,3,1,CATANIA,home,3,0,0,0,0,0,8,11,0,0,37,1,1,0,0,9,11,11,13,3,4,0,0,BOLOGNA,2009-10,7,9,2,5,5,4,0,0
0,1,1,3,BOLOGNA,away,0,3,0,0,0,0,11,8,0,0,37,1,1,0,0,11,9,13,11,4,3,0,0,CATANIA,2009-10,9,7,5,2,4,5,0,0
1,4,2,4,SIENA,home,9,1,0,0,0,0,14,11,3,1,37,1,1,0,0,1,0,6,2,5,4,0,0,FIORENTINA,2009-10,13,9,8,3,5,6,0,0
4,1,4,2,FIORENTINA,away,1,9,0,0,0,0,11,14,1,3,37,1,1,0,0,0,1,2,6,4,5,0,0,SIENA,2009-10,9,13,3,8,6,5,0,0
1,1,0,0,MILAN,home,10,10,0,1,0,0,10,15,2,2,37,1,0,1,0,5,14,11,4,5,4,0,0,GENOA,2009-10,12,10,6,5,6,5,0,0
1,1,0,0,GENOA,away,10,10,1,0,0,0,15,10,2,2,37,0,1,0,1,14,5,4,11,4,5,0,0,MILAN,2009-10,10,12,5,6,5,6,0,0
0,1,0,0,CHIEVOVERONA,home,5,1,0,0,0,0,8,9,0,1,37,4,3,2,0,2,0,1,1,1,5,0,0,INTER,2009-10,18,8,8,4,10,4,0,0
1,0,0,0,INTER,away,1,5,0,0,0,0,9,8,1,0,37,3,4,0,2,0,2,1,1,5,1,0,0,CHIEVOVERONA,2009-10,8,18,4,8,4,10,0,0
1,2,1,2,PARMA,home,6,2,0,0,0,0,11,12,2,2,37,2,3,0,0,17,13,14,14,1,2,0,0,JUVENTUS,2009-10,14,5,10,1,4,4,0,0
2,1,2,1,JUVENTUS,away,2,6,0,0,0,0,12,11,2,2,37,3,2,0,0,13,17,14,14,2,1,0,0,PARMA,2009-10,5,14,1,10,4,4,0,0
3,1,1,0,LAZIO,home,6,2,0,0,0,0,9,9,4,1,37,1,2,0,1,4,11,9,2,3,1,0,0,LIVORNO,2009-10,7,8,5,3,2,5,0,0
1,3,0,1,LIVORNO,away,2,6,0,0,0,0,9,9,1,4,37,2,1,1,0,11,4,2,9,1,3,0,0,LAZIO,2009-10,8,7,3,5,5,2,0,0
3,3,1,0,ATALANTA,home,8,5,0,0,0,0,10,19,5,4,37,2,0,0,0,10,5,5,5,2,2,0,0,NAPOLI,2009-10,12,8,8,6,4,2,0,0
3,3,0,1,NAPOLI,away,5,8,0,0,0,0,19,10,4,5,37,0,2,0,0,5,10,5,5,2,2,0,0,ATALANTA,2009-10,8,12,6,8,2,4,0,0
4,1,1,0,SAMPDORIA,home,6,1,0,0,0,0,12,17,6,1,37,1,1,0,0,22,21,16,10,2,3,1,1,PALERMO,2009-10,12,5,8,2,4,3,0,0
1,4,0,1,PALERMO,away,1,6,0,0,0,0,17,12,1,6,37,1,1,0,0,21,22,10,16,3,2,1,1,SAMPDORIA,2009-10,5,12,2,8,3,4,0,0
2,3,0,0,CAGLIARI,home,10,0,0,0,0,0,11,7,2,1,37,2,1,3,0,17,20,14,19,1,6,1,0,ROMA,2009-10,17,2,6,0,11,2,0,0
