Ammonizioni,Ammonizioni avversario,Assist Totali,Assist Totali avversario,Attacchi a destra,Attacchi a destra avversario,Attacchi a sinistra,Attacchi a sinistra avversario,Attacchi centrali,Attacchi centrali avversario,Avversaria,Campo,Contropiede,Contropiede avversario,Corner,Corner avversario,Cross,Cross avversario,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Falli subiti,Falli subiti avversario,Fuorigioco,Fuorigioco avversario,Giornata,Gol segnati,Gol subiti,Lanci lunghi,Lanci lunghi avversario,Occasioni da gol,Occasioni da gol avversario,Pali,Pali avversario,Palle perse,Palle perse avversario,Palle recuperate,Palle recuperate avversario,Parate,Parate avversario,Rigori,Rigori avversario,Squadra,Stagione,Tiri Totali,Tiri Totali avversario,Tiri fuori,Tiri fuori avversario,Tiri fuori da punizione,Tiri fuori da punizione avversario,Tiri in porta,Tiri in porta avversario,Tiri in porta da area,Tiri in porta da area avversario,Tiri in porta da punizione,Tiri in porta da punizione avversario
4,2,1,4,3,3,3,1,3,5,FIORENTINA,away,1,0,4,7,7,7,1,0,0,0,7,14,2,0,17,1,4,0,6,2,3,0,0,7,10,14,8,2,3,0,2,SIENA,2012-13,9,13,5,7,1,2,4,6,0,0,0,2
3,2,3,1,2,5,8,4,11,4,SAMPDORIA,home,0,3,5,1,14,5,0,0,0,0,10,13,4,1,17,3,1,23,26,1,3,0,0,12,16,28,18,1,2,0,1,CATANIA,2012-13,12,7,7,5,1,0,5,2,0,0,0,1
2,3,1,3,5,2,4,8,4,11,CATANIA,away,3,0,1,5,5,14,0,0,0,0,13,10,1,4,17,1,3,26,23,3,1,0,0,16,12,18,28,2,1,1,0,SAMPDORIA,2012-13,7,12,5,7,0,1,2,5,0,0,1,0
2,2,0,0,3,4,2,5,1,1,ROMA,home,4,0,5,7,4,13,0,0,0,0,5,10,7,1,17,1,0,11,7,1,0,0,0,8,7,12,11,2,4,0,0,CHIEVOVERONA,2012-13,6,7,1,5,0,0,5,2,0,0,0,0
2,2,0,0,4,3,5,2,1,1,CHIEVOVERONA,away,0,4,7,5,13,4,0,0,0,0,10,5,1,7,17,0,1,7,11,0,1,0,0,7,8,11,12,4,2,0,0,ROMA,2012-13,7,6,5,1,0,0,2,5,0,0,0,0
3,3,4,4,6,5,10,3,7,7,TORINO,home,0,0,8,5,11,5,0,0,0,0,10,17,4,3,17,1,1,17,16,4,4,0,1,24,24,18,15,2,5,0,0,GENOA,2012-13,12,7,6,3,1,1,6,4,0,0,0,0
3,3,4,4,5,6,3,10,7,7,GENOA,away,0,0,5,8,5,11,0,0,0,0,17,10,3,4,17,1,1,16,17,4,4,1,0,24,24,15,18,5,2,0,0,TORINO,2012-13,7,12,3,6,1,1,4,6,0,0,0,0
0,0,5,0,2,1,2,4,4,1,ATALANTA,home,0,0,6,8,12,11,0,1,0,0,8,7,5,1,17,3,0,13,10,0,2,0,0,18,9,22,13,2,13,0,0,JUVENTUS,2012-13,25,7,9,5,0,0,16,2,0,0,1,0
0,0,0,5,1,2,4,2,1,4,JUVENTUS,away,0,0,8,6,11,12,1,0,0,0,7,8,1,5,17,0,3,10,13,2,0,0,0,9,18,13,22,13,2,0,0,ATALANTA,2012-13,7,25,5,9,0,0,2,16,0,0,0,1
2,2,4,0,2,0,4,0,4,2,PESCARA,home,1,0,9,5,25,9,0,0,0,0,13,12,2,0,17,4,1,10,7,6,4,0,1,11,24,25,12,5,6,0,0,MILAN,2012-13,13,11,5,5,0,0,8,6,0,0,0,1
2,2,0,4,0,2,0,4,2,4,MILAN,away,0,1,5,9,9,25,0,0,0,0,12,13,0,2,17,1,4,7,10,4,6,1,0,24,11,12,25,6,5,0,0,PESCARA,2012-13,11,13,5,5,0,0,6,8,0,0,1,0
4,6,8,3,8,3,7,5,8,4,CAGLIARI,home,3,1,3,6,12,6,0,0,0,0,13,14,4,2,17,4,1,3,7,7,3,1,0,9,14,14,7,3,2,1,0,PARMA,2012-13,14,6,7,2,2,1,7,4,0,0,1,2
6,4,3,8,3,8,5,7,4,8,PARMA,away,1,3,6,3,6,12,0,0,0,0,14,13,2,4,17,1,4,7,3,3,7,0,1,14,9,7,14,2,3,0,1,CAGLIARI,2012-13,6,14,2,7,1,2,4,7,0,0,2,1
2,3,5,2,12,4,11,10,6,3,BOLOGNA,home,6,3,8,5,9,18,0,0,0,0,11,12,1,3,17,2,3,12,23,6,5,0,0,15,16,14,10,3,9,0,0,NAPOLI,2012-13,21,9,10,3,2,1,11,6,0,0,2,0
3,2,2,5,4,12,10,11,3,6,NAPOLI,away,3,6,5,8,18,9,0,0,0,0,12,11,3,1,17,3,2,23,12,5,6,0,0,16,15,10,14,9,3,0,0,BOLOGNA,2012-13,9,21,3,10,1,2,6,11,0,0,0,2
3,2,2,2,11,8,5,9,4,3,CATANIA,home,6,0,5,7,10,12,0,0,0,0,18,13,1,4,18,2,1,19,16,3,3,0,1,26,24,13,14,4,2,0,0,PESCARA,2012-13,7,14,3,8,0,3,4,6,0,0,1,1
2,3,2,2,8,11,9,5,3,4,PESCARA,away,0,6,7,5,12,10,0,0,0,0,13,18,4,1,18,1,2,16,19,3,3,1,0,24,26,14,13,2,4,0,0,CATANIA,2012-13,14,7,8,3,3,0,6,4,0,0,1,1
4,2,1,11,1,5,3,9,5,9,JUVENTUS,home,3,0,1,6,4,17,1,0,0,0,10,21,1,4,18,1,3,9,14,1,8,0,1,14,13,13,12,6,1,1,1,CAGLIARI,2012-13,3,18,1,8,0,1,2,10,0,0,1,2
2,4,11,1,5,1,9,3,9,5,CAGLIARI,away,0,3,6,1,17,4,0,1,0,0,21,10,4,1,18,3,1,14,9,8,1,1,0,13,14,12,13,1,6,1,1,JUVENTUS,2012-13,18,3,8,1,1,0,10,2,0,0,2,1
2,2,7,2,2,5,14,10,12,6,GENOA,home,4,2,7,2,25,5,0,0,0,0,17,10,4,4,18,1,1,20,8,7,2,1,0,18,10,12,20,1,3,0,0,INTER,2012-13,10,6,5,4,0,1,5,2,0,0,0,0
2,2,2,7,5,2,10,14,6,12,INTER,away,2,4,2,7,5,25,0,0,0,0,10,17,4,4,18,1,1,8,20,2,7,0,1,10,18,20,12,3,1,0,0,GENOA,2012-13,6,10,4,5,1,0,2,5,0,0,0,0
2,4,0,1,4,0,4,3,2,2,UDINESE,home,2,0,4,2,16,8,0,0,0,0,10,13,1,0,18,1,1,3,8,2,2,0,0,11,14,16,14,2,5,1,0,ATALANTA,2012-13,10,5,4,2,1,0,6,3,0,0,2,1
4,2,1,0,0,4,3,4,2,2,ATALANTA,away,0,2,2,4,8,16,0,0,0,0,13,10,0,1,18,1,1,8,3,2,2,0,0,14,11,14,16,5,2,0,1,UDINESE,2012-13,5,10,2,4,0,1,3,6,0,0,1,2
2,4,6,7,2,3,7,6,4,11,PARMA,home,3,1,7,3,14,11,0,0,0,0,18,7,5,1,18,1,2,12,8,4,0,0,0,19,12,14,19,6,5,0,0,BOLOGNA,2012-13,11,13,5,5,3,0,6,8,0,0,0,0
4,2,7,6,3,2,6,7,11,4,BOLOGNA,away,1,3,3,7,11,14,0,0,0,0,7,18,1,5,18,2,1,8,12,0,4,0,0,12,19,19,14,5,6,0,0,PARMA,2012-13,13,11,5,5,0,3,8,6,0,0,0,0
3,5,0,1,2,1,7,5,4,3,FIORENTINA,home,1,1,2,10,4,9,0,0,0,0,14,12,5,0,18,0,3,16,10,0,5,0,0,17,12,15,18,7,1,0,2,PALERMO,2012-13,4,17,3,7,0,0,1,10,0,0,1,2
5,3,1,0,1,2,5,7,3,4,PALERMO,away,1,1,10,2,9,4,0,0,0,0,12,14,0,5,18,3,0,10,16,5,0,0,0,12,17,18,15,1,7,2,0,FIORENTINA,2012-13,17,4,7,3,0,0,10,1,0,0,2,1
1,0,0,1,2,8,5,5,4,7,NAPOLI,home,2,2,2,7,6,18,1,0,0,0,10,6,2,1,18,0,2,18,11,0,2,0,0,15,16,22,26,4,0,0,1,SIENA,2012-13,2,11,2,5,0,0,0,6,0,0,0,1
0,1,1,0,8,2,5,5,7,4,SIENA,away,2,2,7,2,18,6,0,1,0,0,6,10,1,2,18,2,0,11,18,2,0,0,0,16,15,26,22,0,4,1,0,NAPOLI,2012-13,11,2,5,2,0,0,6,0,0,0,1,0
2,3,2,2,2,2,2,0,5,7,LAZIO,home,1,3,7,3,4,3,0,0,0,0,19,10,0,0,18,0,1,8,10,1,1,0,0,11,18,17,10,1,3,0,0,SAMPDORIA,2012-13,8,8,5,6,1,2,3,2,0,0,0,1
3,2,2,2,2,2,0,2,7,5,SAMPDORIA,away,3,1,3,7,3,4,0,0,0,0,10,19,0,0,18,1,0,10,8,1,1,0,0,18,11,10,17,3,1,0,0,LAZIO,2012-13,8,8,6,5,2,1,2,3,0,0,1,0
4,2,0,0,5,0,3,1,2,0,CHIEVOVERONA,home,0,0,2,3,8,7,0,0,0,0,11,9,5,1,18,2,0,27,14,3,1,0,0,15,18,36,20,1,2,0,0,TORINO,2012-13,8,4,5,3,0,0,3,1,0,0,2,0
2,4,0,0,0,5,1,3,0,2,TORINO,away,0,0,3,2,7,8,0,0,0,0,9,11,1,5,18,0,2,14,27,1,3,0,0,18,15,20,36,2,1,0,0,CHIEVOVERONA,2012-13,4,8,3,5,0,0,1,3,0,0,0,2
2,3,7,5,1,10,8,7,9,6,MILAN,home,0,0,4,7,4,6,0,0,1,0,17,10,1,4,18,4,2,11,14,6,8,0,1,28,32,27,22,8,3,0,1,ROMA,2012-13,9,14,2,3,0,1,7,11,0,0,1,1
3,2,5,7,10,1,7,8,6,9,ROMA,away,0,0,7,4,6,4,0,0,0,1,10,17,4,1,18,2,4,14,11,8,6,1,0,32,28,22,27,3,8,1,0,MILAN,2012-13,14,9,3,2,1,0,11,7,0,0,1,1
2,5,2,0,4,4,6,1,5,3,TORINO,home,0,0,5,4,4,13,0,0,1,0,22,13,2,3,19,0,0,9,12,3,2,0,0,4,15,22,6,2,7,1,0,CATANIA,2012-13,12,6,5,4,2,0,7,2,0,0,0,0
5,2,0,2,4,4,1,6,3,5,CATANIA,away,0,0,4,5,13,4,0,0,0,1,13,22,3,2,19,0,0,12,9,2,3,0,0,15,4,6,22,7,2,0,1,TORINO,2012-13,6,12,4,5,0,2,2,7,0,0,0,0
1,2,7,1,6,2,7,1,10,6,CAGLIARI,home,0,0,7,1,6,2,0,1,0,1,12,10,1,4,19,2,1,4,9,8,3,2,0,33,22,19,24,3,6,1,0,LAZIO,2012-13,16,6,6,2,0,1,10,4,0,0,3,0
2,1,1,7,2,6,1,7,6,10,LAZIO,away,0,0,1,7,2,6,1,0,1,0,10,12,4,1,19,1,2,9,4,3,8,0,2,22,33,24,19,6,3,0,1,CAGLIARI,2012-13,6,16,2,6,1,0,4,10,0,0,0,3
3,2,3,3,3,3,1,2,5,2,INTER,home,0,0,4,9,9,6,0,1,0,0,10,14,3,3,19,3,0,12,4,1,4,1,0,5,5,14,9,3,2,0,0,UDINESE,2012-13,13,8,7,5,1,0,6,3,0,0,2,0
2,3,3,3,3,3,2,1,2,5,UDINESE,away,0,0,9,4,6,9,1,0,0,0,14,10,3,3,19,0,3,4,12,4,1,0,1,5,5,9,14,2,3,0,0,INTER,2012-13,8,13,5,7,0,1,3,6,0,0,0,2
1,3,2,2,4,4,3,4,5,8,ATALANTA,home,4,1,4,7,10,18,0,0,0,0,12,19,2,1,19,1,0,15,13,2,3,0,0,19,22,20,16,5,1,0,0,CHIEVOVERONA,2012-13,6,7,4,2,0,1,2,5,0,0,0,0
3,1,2,2,4,4,4,3,8,5,CHIEVOVERONA,away,1,4,7,4,18,10,0,0,0,0,19,12,1,2,19,0,1,13,15,3,2,0,0,22,19,16,20,1,5,0,0,ATALANTA,2012-13,7,6,2,4,1,0,5,2,0,0,0,0
1,5,3,2,7,1,12,4,15,6,PESCARA,home,0,2,9,2,26,6,0,0,0,0,18,13,4,1,19,0,2,15,4,6,1,0,0,9,15,24,18,1,16,0,0,FIORENTINA,2012-13,18,4,2,1,0,0,16,3,0,0,1,0
5,1,2,3,1,7,4,12,6,15,FIORENTINA,away,2,0,2,9,6,26,0,0,0,0,13,18,1,4,19,2,0,4,15,1,6,0,0,15,9,18,24,16,1,0,0,PESCARA,2012-13,4,18,1,2,0,0,3,16,0,0,0,1
3,5,2,1,3,7,5,3,9,7,BOLOGNA,home,1,0,1,3,18,12,0,0,0,1,10,15,0,8,19,2,0,11,12,4,3,0,0,15,10,12,14,3,2,0,0,GENOA,2012-13,9,5,5,2,0,0,4,3,0,0,0,0
5,3,1,2,7,3,3,5,7,9,GENOA,away,0,1,3,1,12,18,0,0,1,0,15,10,8,0,19,0,2,12,11,3,4,0,0,10,15,14,12,2,3,0,0,BOLOGNA,2012-13,5,9,2,5,0,0,3,4,0,0,0,0
4,4,3,3,10,4,14,2,8,5,SAMPDORIA,home,0,1,13,3,28,5,0,1,0,0,11,13,2,0,19,1,2,6,8,1,2,1,0,11,7,12,9,2,6,1,0,JUVENTUS,2012-13,16,6,8,2,0,1,8,4,0,0,1,0
4,4,3,3,4,10,2,14,5,8,JUVENTUS,away,1,0,3,13,5,28,1,0,0,0,13,11,0,2,19,2,1,8,6,2,1,0,1,7,11,9,12,6,2,0,1,SAMPDORIA,2012-13,6,16,2,8,1,0,4,8,0,0,0,1
2,5,1,0,5,2,5,3,5,2,SIENA,home,1,0,5,3,11,12,0,0,0,0,19,14,3,0,19,2,1,8,14,4,1,0,0,12,15,14,10,2,1,1,0,MILAN,2012-13,8,4,5,1,0,0,3,3,0,0,1,0
5,2,0,1,2,5,3,5,2,5,MILAN,away,0,1,3,5,12,11,0,0,0,0,14,19,0,3,19,1,2,14,8,1,4,0,0,15,12,10,14,1,2,0,1,SIENA,2012-13,4,8,1,5,0,0,3,3,0,0,0,1
4,4,7,7,2,8,5,2,6,2,PALERMO,home,2,1,4,9,20,15,0,0,0,0,8,17,2,3,19,2,1,12,7,2,3,0,0,13,13,15,13,5,2,0,0,PARMA,2012-13,10,11,6,5,1,1,4,6,0,0,0,0
4,4,7,7,8,2,2,5,2,6,PARMA,away,1,2,9,4,15,20,0,0,0,0,17,8,3,2,19,1,2,7,12,3,2,0,0,13,13,13,15,2,5,0,0,PALERMO,2012-13,11,10,5,6,1,1,6,4,0,0,0,0
3,1,4,6,4,7,6,9,4,7,ROMA,home,10,2,7,10,6,12,0,1,0,0,12,14,2,1,19,4,1,22,8,7,7,0,0,11,24,14,4,8,1,0,0,NAPOLI,2012-13,6,18,1,9,1,2,5,9,0,0,0,3
1,3,6,4,7,4,9,6,7,4,NAPOLI,away,2,10,10,7,12,6,1,0,0,0,14,12,1,2,19,1,4,8,22,7,7,0,0,24,11,4,14,1,8,0,0,ROMA,2012-13,18,6,9,1,2,1,9,5,0,0,3,0
2,5,3,2,1,2,3,2,4,5,CHIEVOVERONA,home,0,0,3,5,4,4,0,0,0,0,17,18,4,2,20,4,0,4,3,5,1,0,1,9,12,12,8,2,2,0,0,BOLOGNA,2012-13,10,8,4,5,2,1,6,3,0,0,2,0
5,2,2,3,2,1,2,3,5,4,BOLOGNA,away,0,0,5,3,4,4,0,0,0,0,18,17,2,4,20,0,4,3,4,1,5,1,0,12,9,8,12,2,2,0,0,CHIEVOVERONA,2012-13,8,10,5,4,1,2,3,6,0,0,0,2
2,2,3,0,5,3,3,0,3,2,PESCARA,home,5,1,5,4,10,12,0,0,0,0,6,8,5,2,20,2,0,7,5,3,0,0,0,11,10,16,10,3,3,0,0,INTER,2012-13,12,7,7,4,2,0,5,3,0,0,0,1
2,2,0,3,3,5,0,3,2,3,INTER,away,1,5,4,5,12,10,0,0,0,0,8,6,2,5,20,0,2,5,7,0,3,0,0,10,11,10,16,3,3,0,0,PESCARA,2012-13,7,12,4,7,0,2,3,5,0,0,1,0
1,4,2,1,4,1,1,0,1,0,SIENA,home,1,0,0,12,4,23,0,0,0,0,17,13,2,1,20,3,2,13,6,0,0,0,0,19,15,26,17,5,0,0,1,TORINO,2012-13,5,13,2,6,0,1,3,7,0,0,0,1
4,1,1,2,1,4,0,1,0,1,TORINO,away,0,1,12,0,23,4,0,0,0,0,13,17,1,2,20,2,3,6,13,0,0,0,0,15,19,17,26,0,5,1,0,SIENA,2012-13,13,5,6,2,1,0,7,3,0,0,1,0
3,3,3,0,1,1,9,4,3,0,GENOA,home,4,0,6,6,11,12,0,0,0,1,18,16,2,3,20,2,1,21,8,2,0,0,1,18,9,17,12,5,4,0,0,CAGLIARI,2012-13,13,9,6,2,0,0,7,7,0,0,0,1
3,3,0,3,1,1,4,9,0,3,CAGLIARI,away,0,4,6,6,12,11,0,0,1,0,16,18,3,2,20,1,2,8,21,0,2,1,0,9,18,12,17,4,5,0,0,GENOA,2012-13,9,13,2,6,0,0,7,7,0,0,1,0
4,3,5,1,4,2,7,6,2,7,ROMA,home,2,2,7,3,7,13,0,0,0,0,16,17,4,1,20,1,0,13,18,1,5,0,0,13,10,20,18,3,4,0,0,CATANIA,2012-13,14,13,9,10,1,0,5,3,0,0,0,0
3,4,1,5,2,4,6,7,7,2,CATANIA,away,2,2,3,7,13,7,0,0,0,0,17,16,1,4,20,0,1,18,13,5,1,0,0,10,13,18,20,4,3,0,0,ROMA,2012-13,13,14,10,9,0,1,3,5,0,0,0,0
2,4,2,0,2,6,3,6,11,2,ATALANTA,home,1,0,8,4,14,15,0,1,0,0,13,13,0,3,20,2,0,1,7,8,2,2,0,14,10,10,10,1,4,0,0,LAZIO,2012-13,10,4,3,3,0,1,7,1,0,0,2,0
4,2,0,2,6,2,6,3,2,11,LAZIO,away,0,1,4,8,15,14,1,0,0,0,13,13,3,0,20,0,2,7,1,2,8,0,2,10,14,10,10,4,1,0,0,ATALANTA,2012-13,4,10,3,3,1,0,1,7,0,0,0,2
0,2,4,3,8,3,8,7,7,2,PALERMO,home,0,0,8,3,10,5,0,0,0,0,14,14,4,3,20,3,0,15,8,6,3,0,1,23,22,19,17,3,1,0,0,NAPOLI,2012-13,8,6,4,2,1,0,4,4,0,0,0,1
2,0,3,4,3,8,7,8,2,7,NAPOLI,away,0,0,3,8,5,10,0,0,0,0,14,14,3,4,20,0,3,8,15,3,6,1,0,22,23,17,19,1,3,0,0,PALERMO,2012-13,6,8,2,4,0,1,4,4,0,0,1,0
2,1,7,10,5,7,2,4,5,4,JUVENTUS,home,2,2,3,8,9,19,0,0,0,0,8,14,2,4,20,1,1,5,5,2,2,0,0,15,23,19,17,8,2,0,0,PARMA,2012-13,7,14,4,5,1,0,3,9,0,0,0,1
1,2,10,7,7,5,4,2,4,5,PARMA,away,2,2,8,3,19,9,0,0,0,0,14,8,4,2,20,1,1,5,5,2,2,0,0,23,15,17,19,2,8,0,0,JUVENTUS,2012-13,14,7,5,4,0,1,9,3,0,0,1,0
2,4,3,1,3,2,4,6,1,1,FIORENTINA,home,4,0,5,5,5,9,0,0,0,0,12,7,4,2,20,3,1,17,11,2,2,0,1,7,5,10,10,1,2,1,0,UDINESE,2012-13,8,12,3,10,0,0,5,2,0,0,1,0
4,2,1,3,2,3,6,4,1,1,UDINESE,away,0,4,5,5,9,5,0,0,0,0,7,12,2,4,20,1,3,11,17,2,2,1,0,5,7,10,10,2,1,0,1,FIORENTINA,2012-13,12,8,10,3,0,0,2,5,0,0,0,1
1,2,0,0,1,8,2,2,5,3,MILAN,home,1,1,10,9,9,20,0,0,0,0,12,11,0,1,20,0,0,11,9,3,1,0,0,10,17,10,9,5,5,0,0,SAMPDORIA,2012-13,10,11,5,6,0,0,5,5,0,0,1,0
2,1,0,0,8,1,2,2,3,5,SAMPDORIA,away,1,1,9,10,20,9,0,0,0,0,11,12,1,0,20,0,0,9,11,1,3,0,0,17,10,9,10,5,5,0,0,MILAN,2012-13,11,10,6,5,0,0,5,5,0,0,0,1
3,3,4,1,6,6,7,2,7,9,LAZIO,home,1,1,6,2,6,12,0,0,0,0,12,13,1,1,21,2,2,23,14,3,3,0,0,6,9,14,14,5,2,0,1,PALERMO,2012-13,9,12,5,5,0,0,4,7,0,0,0,2
3,3,1,4,6,6,2,7,9,7,PALERMO,away,1,1,2,6,12,6,0,0,0,0,13,12,1,1,21,2,2,14,23,3,3,0,0,9,6,14,14,2,5,1,0,LAZIO,2012-13,12,9,5,5,0,0,7,4,0,0,2,0
1,2,1,0,1,1,2,1,7,1,UDINESE,home,0,0,8,5,11,12,0,0,0,0,8,6,0,3,21,4,0,10,10,6,1,0,0,9,13,33,29,2,4,0,0,JUVENTUS,2012-13,14,8,6,6,1,0,8,2,0,0,0,0
2,1,0,1,1,1,1,2,1,7,JUVENTUS,away,0,0,5,8,12,11,0,0,0,0,6,8,3,0,21,0,4,10,10,1,6,0,0,13,9,29,33,4,2,0,0,UDINESE,2012-13,8,14,6,6,0,1,2,8,0,0,0,0
3,3,2,4,2,3,4,0,3,3,NAPOLI,home,0,1,4,3,7,4,0,0,0,0,15,17,1,2,21,1,1,7,5,0,2,0,0,16,11,11,16,4,1,0,0,FIORENTINA,2012-13,11,9,9,4,1,0,2,5,0,0,0,2
3,3,4,2,3,2,0,4,3,3,FIORENTINA,away,1,0,3,4,4,7,0,0,0,0,17,15,2,1,21,1,1,5,7,2,0,0,0,11,16,16,11,1,4,0,0,NAPOLI,2012-13,9,11,4,9,0,1,5,2,0,0,2,0
1,2,2,1,4,6,6,4,7,5,CAGLIARI,home,1,4,7,2,23,7,1,0,0,0,13,12,0,1,21,1,1,7,9,4,2,0,0,14,20,16,14,1,2,0,0,ATALANTA,2012-13,11,5,8,4,0,0,3,1,0,0,0,0
2,1,1,2,6,4,4,6,5,7,ATALANTA,away,4,1,2,7,7,23,0,1,0,0,12,13,1,0,21,1,1,9,7,2,4,0,0,20,14,14,16,2,1,0,0,CAGLIARI,2012-13,5,11,4,8,0,0,1,3,0,0,0,0
2,2,2,1,7,6,2,1,0,1,PARMA,home,1,0,11,2,13,12,0,0,0,0,8,12,1,3,21,1,1,14,9,6,0,0,0,8,7,15,6,0,6,0,0,CHIEVOVERONA,2012-13,11,4,4,3,0,0,7,1,0,0,0,0
2,2,1,2,6,7,1,2,1,0,CHIEVOVERONA,away,0,1,2,11,12,13,0,0,0,0,12,8,3,1,21,1,1,9,14,0,6,0,0,7,8,6,15,6,0,0,0,PARMA,2012-13,4,11,3,4,0,0,1,7,0,0,0,0
1,1,2,2,3,4,2,1,1,1,CATANIA,home,0,0,6,3,16,5,0,0,0,0,18,11,4,3,21,0,2,14,10,3,4,1,0,18,14,24,25,0,4,0,0,GENOA,2012-13,11,7,6,5,1,0,5,2,0,0,0,0
1,1,2,2,4,3,1,2,1,1,GENOA,away,0,0,3,6,5,16,0,0,0,0,11,18,3,4,21,2,0,10,14,4,3,0,1,14,18,25,24,4,0,0,0,CATANIA,2012-13,7,11,5,6,0,1,2,5,0,0,0,0
1,3,2,0,11,3,11,3,1,1,BOLOGNA,home,2,3,8,1,17,6,0,0,0,0,11,13,1,1,21,2,1,14,13,7,2,0,0,18,16,19,17,3,6,0,0,MILAN,2012-13,16,7,8,3,2,2,8,4,0,0,2,0
3,1,0,2,3,11,3,11,1,1,MILAN,away,3,2,1,8,6,17,0,0,0,0,13,11,1,1,21,1,2,13,14,2,7,0,0,16,18,17,19,6,3,0,0,BOLOGNA,2012-13,7,16,3,8,2,2,4,8,0,0,0,2
3,3,0,4,9,8,7,4,5,6,TORINO,home,0,5,2,3,10,5,1,0,0,0,17,22,4,0,21,0,2,12,24,3,5,0,1,23,13,11,10,3,2,0,0,PESCARA,2012-13,8,11,6,5,2,1,2,6,0,0,1,2
3,3,4,0,8,9,4,7,6,5,PESCARA,away,5,0,3,2,5,10,0,1,0,0,22,17,0,4,21,2,0,24,12,5,3,1,0,13,23,10,11,2,3,0,0,TORINO,2012-13,11,8,5,6,1,2,6,2,0,0,2,1
3,1,2,2,8,2,12,3,3,5,SAMPDORIA,home,4,1,8,2,28,11,0,0,0,0,8,14,3,2,21,1,0,10,19,2,3,0,0,18,18,26,14,1,2,0,0,SIENA,2012-13,6,6,3,5,0,0,3,1,0,0,0,0
1,3,2,2,2,8,3,12,5,3,SIENA,away,1,4,2,8,11,28,0,0,0,0,14,8,2,3,21,0,1,19,10,3,2,0,0,18,18,14,26,2,1,0,0,SAMPDORIA,2012-13,6,6,5,3,0,0,1,3,0,0,0,0
3,6,7,3,8,5,9,8,8,9,INTER,home,0,0,2,6,9,5,0,0,0,0,14,9,5,6,21,1,1,4,7,9,3,0,1,34,26,21,23,1,2,1,0,ROMA,2012-13,12,10,9,6,0,0,3,4,0,0,1,0
6,3,3,7,5,8,8,9,9,8,ROMA,away,0,0,6,2,5,9,0,0,0,0,9,14,6,5,21,1,1,7,4,3,9,1,0,26,34,23,21,2,1,0,1,INTER,2012-13,10,12,6,9,0,0,4,3,0,0,0,1
3,1,6,1,12,1,6,5,6,2,CHIEVOVERONA,home,0,0,6,3,10,3,0,0,0,0,10,12,0,1,22,0,1,14,21,4,4,0,1,27,21,17,20,1,6,0,0,LAZIO,2012-13,13,5,7,2,0,0,6,3,0,0,1,0
1,3,1,6,1,12,5,6,2,6,LAZIO,away,0,0,3,6,3,10,0,0,0,0,12,10,1,0,22,1,0,21,14,4,4,1,0,21,27,20,17,6,1,0,0,CHIEVOVERONA,2012-13,5,13,2,7,0,0,3,6,0,0,0,1
2,4,2,0,1,1,3,1,4,0,GENOA,home,0,0,8,1,13,2,0,0,0,0,15,10,4,0,22,1,1,8,14,4,1,1,0,21,18,37,33,1,6,0,0,JUVENTUS,2012-13,14,7,6,5,3,1,8,2,0,0,2,0
4,2,0,2,1,1,1,3,0,4,JUVENTUS,away,0,0,1,8,2,13,0,0,0,0,10,15,0,4,22,1,1,14,8,1,4,0,1,18,21,33,37,6,1,0,0,GENOA,2012-13,7,14,5,6,1,3,2,8,0,0,0,2
5,3,2,5,3,9,8,5,2,4,ROMA,home,4,3,7,3,16,16,0,0,0,0,19,23,2,1,22,3,3,22,11,5,7,2,0,10,19,16,15,4,6,0,0,BOLOGNA,2012-13,13,9,2,2,0,0,11,7,0,0,1,0
3,5,5,2,9,3,5,8,4,2,BOLOGNA,away,3,4,3,7,16,16,0,0,0,0,23,19,1,2,22,3,3,11,22,7,5,0,2,19,10,15,16,6,4,0,0,ROMA,2012-13,9,13,2,2,0,0,7,11,0,0,0,1
5,4,1,1,9,16,7,6,6,15,MILAN,home,1,1,7,7,16,11,1,0,0,0,10,10,1,3,22,0,1,17,11,2,3,0,0,15,12,15,16,4,4,0,0,ATALANTA,2012-13,7,9,3,4,0,0,4,5,0,0,0,0
4,5,1,1,16,9,6,7,15,6,ATALANTA,away,1,1,7,7,11,16,0,1,0,0,10,10,3,1,22,1,0,11,17,3,2,0,0,12,15,16,15,4,4,0,0,MILAN,2012-13,9,7,4,3,0,0,5,4,0,0,0,0
3,5,3,2,4,3,2,2,5,2,PALERMO,home,1,0,12,4,13,3,0,0,0,1,21,13,4,2,22,1,1,13,8,3,0,0,0,10,10,15,15,1,8,0,0,CAGLIARI,2012-13,19,6,10,4,1,1,9,2,0,0,1,0
5,3,2,3,3,4,2,2,2,5,CAGLIARI,away,0,1,4,12,3,13,0,0,1,0,13,21,2,4,22,1,1,8,13,0,3,0,0,10,10,15,15,8,1,0,0,PALERMO,2012-13,6,19,4,10,1,1,2,9,0,0,0,1
6,2,1,0,5,6,4,6,6,11,FIORENTINA,home,0,0,1,4,7,9,0,0,0,1,12,22,4,2,22,2,1,10,18,1,6,0,2,17,21,29,20,2,1,0,0,CATANIA,2012-13,5,11,2,6,0,0,3,5,0,0,0,1
