Ammonizioni,Ammonizioni avversario,Assist Totali,Assist Totali avversario,Attacchi a destra,Attacchi a destra avversario,Attacchi a sinistra,Attacchi a sinistra avversario,Attacchi centrali,Attacchi centrali avversario,Avversaria,Campo,Contropiede,Contropiede avversario,Corner,Corner avversario,Cross,Cross avversario,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Falli subiti,Falli subiti avversario,Fuorigioco,Fuorigioco avversario,Giornata,Gol segnati,Gol subiti,Lanci lunghi,Lanci lunghi avversario,Occasioni da gol,Occasioni da gol avversario,Pali,Pali avversario,Palle perse,Palle perse avversario,Palle recuperate,Palle recuperate avversario,Parate,Parate avversario,Rigori,Rigori avversario,Squadra,Stagione,Tiri Totali,Tiri Totali avversario,Tiri fuori,Tiri fuori avversario,Tiri fuori da punizione,Tiri fuori da punizione avversario,Tiri in porta,Tiri in porta avversario,Tiri in porta da area,Tiri in porta da area avversario,Tiri in porta da punizione,Tiri in porta da punizione avversario
2,2,3,5,0,0,0,0,0,0,INTER,away,0,0,2,11,0,0,0,0,0,0,15,10,1,1,16,0,2,0,0,0,0,1,2,10,11,17,8,7,4,0,0,MESSINA,2006-07,12,22,7,11,,,5,11,0,0,,
4,4,0,1,0,0,0,0,0,0,LAZIO,home,0,0,2,3,0,0,0,0,0,1,19,29,3,2,16,1,1,0,0,0,0,0,0,12,12,6,7,0,4,0,0,LIVORNO,2006-07,9,4,4,3,,,5,1,0,0,,
4,4,1,0,0,0,0,0,0,0,LIVORNO,away,0,0,3,2,0,0,0,0,1,0,29,19,2,3,16,1,1,0,0,0,0,0,0,12,12,7,6,4,0,0,0,LAZIO,2006-07,4,9,3,4,,,1,5,0,0,,
4,4,1,1,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,2,6,0,0,0,0,0,0,9,18,2,2,16,2,2,0,0,0,0,0,0,12,9,6,8,3,5,0,1,PARMA,2006-07,12,8,6,3,,,6,5,0,0,,
4,4,1,1,0,0,0,0,0,0,PARMA,away,0,0,6,2,0,0,0,0,0,0,18,9,2,2,16,2,2,0,0,0,0,0,0,9,12,8,6,5,3,1,0,CHIEVOVERONA,2006-07,8,12,3,6,,,5,6,0,0,,
4,4,5,1,0,0,0,0,0,0,SAMPDORIA,home,0,0,8,6,0,0,0,0,0,0,23,21,5,0,16,0,1,0,0,0,0,0,0,20,19,12,12,2,6,0,0,REGGINA,2006-07,14,8,8,5,,,6,3,0,0,,
4,4,1,5,0,0,0,0,0,0,REGGINA,away,0,0,6,8,0,0,0,0,0,0,21,23,0,5,16,1,0,0,0,0,0,0,0,19,20,12,12,6,2,0,0,SAMPDORIA,2006-07,8,14,5,8,,,3,6,0,0,,
1,3,5,2,0,0,0,0,0,0,ATALANTA,home,0,0,5,3,0,0,1,0,0,0,4,16,2,4,16,1,1,0,0,0,0,0,2,4,6,3,3,3,6,0,0,SIENA,2006-07,11,8,4,2,,,7,6,0,0,,
3,1,2,5,0,0,0,0,0,0,SIENA,away,0,0,3,5,0,0,0,1,0,0,16,4,4,2,16,1,1,0,0,0,0,2,0,6,4,3,3,6,3,0,0,ATALANTA,2006-07,8,11,2,4,,,6,7,0,0,,
2,3,5,2,4,3,4,2,15,10,PALERMO,home,5,2,7,4,6,9,0,1,0,0,19,17,2,3,16,4,0,0,0,0,0,2,0,23,34,27,14,2,3,1,0,ROMA,2006-07,8,6,2,4,,,6,2,0,0,,
3,2,2,5,3,4,2,4,10,15,ROMA,away,2,5,4,7,9,6,1,0,0,0,17,19,3,2,16,0,4,0,0,0,0,0,2,34,23,14,27,3,2,0,1,PALERMO,2006-07,6,8,4,2,,,2,6,0,0,,
2,3,1,0,0,0,0,0,0,0,EMPOLI,home,0,0,5,5,0,0,0,0,0,0,28,23,7,2,16,2,1,0,0,0,0,1,0,19,17,6,11,3,3,0,0,CATANIA,2006-07,13,12,9,8,,,4,4,0,0,,
3,2,0,1,0,0,0,0,0,0,CATANIA,away,0,0,5,5,0,0,0,0,0,0,23,28,2,7,16,1,2,0,0,0,0,0,1,17,19,11,6,3,3,0,0,EMPOLI,2006-07,12,13,8,9,,,4,4,0,0,,
3,1,3,1,,,,,,,UDINESE,home,,,2,2,,,0,1,0,0,18,21,1,2,17,1,2,,,,,0,0,3,1,5,4,2,6,0,0,ATALANTA,2006-07,12,10,5,6,,,7,4,0,0,,
1,3,1,3,,,,,,,ATALANTA,away,,,2,2,,,1,0,0,0,21,18,2,1,17,2,1,,,,,0,0,1,3,4,5,6,2,0,0,UDINESE,2006-07,10,12,6,5,,,4,7,0,0,,
2,3,0,2,,,,,,,FIORENTINA,home,,,4,3,,,0,0,0,0,16,18,1,6,17,0,2,,,,,0,0,10,13,6,5,3,1,0,0,CAGLIARI,2006-07,4,5,3,0,,,1,5,0,0,,
3,2,2,0,,,,,,,CAGLIARI,away,,,3,4,,,0,0,0,0,18,16,6,1,17,2,0,,,,,0,0,13,10,5,6,1,3,0,0,FIORENTINA,2006-07,5,4,0,3,,,5,1,0,0,,
2,4,0,0,,,,,,,REGGINA,home,,,4,1,,,0,0,0,0,23,18,3,3,17,3,2,,,,,0,0,2,1,4,0,1,3,0,0,CHIEVOVERONA,2006-07,12,5,6,2,,,6,3,0,0,,
4,2,0,0,,,,,,,CHIEVOVERONA,away,,,1,4,,,0,0,0,0,18,23,3,3,17,2,3,,,,,0,0,1,2,0,4,3,1,0,0,REGGINA,2006-07,5,12,2,6,,,3,6,0,0,,
3,3,1,1,,,,,,,SIENA,home,,,6,3,,,0,0,0,0,15,17,3,0,17,1,0,,,,,1,0,3,4,6,3,2,3,0,0,EMPOLI,2006-07,9,9,4,7,,,5,2,0,0,,
3,3,1,1,,,,,,,EMPOLI,away,,,3,6,,,0,0,0,0,17,15,0,3,17,0,1,,,,,0,1,4,3,3,6,3,2,0,0,SIENA,2006-07,9,9,7,4,,,2,5,0,0,,
3,2,0,1,,,,,,,INTER,home,,,3,5,,,0,1,0,0,18,22,0,6,17,0,2,,,,,0,0,12,7,7,12,1,4,0,0,LAZIO,2006-07,7,8,3,5,,,4,3,0,0,,
2,3,1,0,,,,,,,LAZIO,away,,,5,3,,,1,0,0,0,22,18,6,0,17,2,0,,,,,0,0,7,12,12,7,4,1,0,0,INTER,2006-07,8,7,5,3,,,3,4,0,0,,
2,2,2,0,,,,,,,PARMA,home,,,8,3,,,0,0,0,0,21,18,4,0,17,1,1,,,,,0,1,18,15,11,17,6,4,0,0,MESSINA,2006-07,11,15,6,7,,,5,8,0,0,,
2,2,0,2,,,,,,,MESSINA,away,,,3,8,,,0,0,0,0,18,21,0,4,17,1,1,,,,,1,0,15,18,17,11,4,6,0,0,PARMA,2006-07,15,11,7,6,,,8,5,0,0,,
2,0,7,1,,,,,,,CATANIA,home,,,7,2,,,0,0,0,0,11,22,2,0,17,3,0,,,,,0,1,14,17,14,11,5,3,0,0,MILAN,2006-07,18,8,12,2,,,6,6,0,0,,
0,2,1,7,,,,,,,MILAN,away,,,2,7,,,0,0,0,0,22,11,0,2,17,0,3,,,,,1,0,17,14,11,14,3,5,0,0,CATANIA,2006-07,8,18,2,12,,,6,6,0,0,,
1,1,4,0,,,,,,,ASCOLI,home,,,2,6,,,0,0,0,0,20,22,4,2,17,4,0,,,,,0,0,13,8,11,6,4,4,0,0,PALERMO,2006-07,15,11,8,7,,,7,4,0,0,,
1,1,0,4,,,,,,,PALERMO,away,,,6,2,,,0,0,0,0,22,20,2,4,17,0,4,,,,,0,0,8,13,6,11,4,4,0,0,ASCOLI,2006-07,11,15,7,8,,,4,7,0,0,,
1,3,2,0,,,,,,,LIVORNO,home,,,2,4,,,0,0,0,0,22,13,2,2,17,4,1,,,,,0,0,14,16,18,12,0,4,1,0,SAMPDORIA,2006-07,14,5,6,4,,,8,1,0,0,,
3,1,0,2,,,,,,,SAMPDORIA,away,,,4,2,,,0,0,0,0,13,22,2,2,17,1,4,,,,,0,0,16,14,12,18,4,0,0,1,LIVORNO,2006-07,5,14,4,6,,,1,8,0,0,,
2,3,1,1,,,,,,,ROMA,home,,,2,6,,,0,0,1,0,12,15,4,2,17,1,2,,,,,0,0,12,8,8,12,6,1,0,1,TORINO,2006-07,7,12,5,4,,,2,8,0,0,,
3,2,1,1,,,,,,,TORINO,away,,,6,2,,,0,0,0,1,15,12,2,4,17,2,1,,,,,0,0,8,12,12,8,1,6,1,0,ROMA,2006-07,12,7,4,5,,,8,2,0,0,,
4,2,3,2,,,,,,,CHIEVOVERONA,home,,,2,2,,,0,0,0,2,30,23,5,4,18,3,0,,,,,0,0,7,6,13,15,2,4,0,0,ASCOLI,2006-07,10,4,3,2,,,7,2,0,0,,
2,4,2,3,,,,,,,ASCOLI,away,,,2,2,,,0,0,2,0,23,30,4,5,18,0,3,,,,,0,0,6,7,15,13,4,2,0,0,CHIEVOVERONA,2006-07,4,10,2,3,,,2,7,0,0,,
2,2,1,0,,,,,,,SAMPDORIA,home,,,2,4,,,0,0,0,0,23,18,2,0,18,4,2,,,,,0,0,8,14,12,8,3,4,1,0,CATANIA,2006-07,9,11,1,6,,,8,5,0,0,,
2,2,0,1,,,,,,,CATANIA,away,,,4,2,,,0,0,0,0,18,23,0,2,18,2,4,,,,,0,0,14,8,8,12,4,3,0,1,SAMPDORIA,2006-07,11,9,6,1,,,5,8,0,0,,
2,0,4,0,,,,,,,MESSINA,home,,,5,3,,,0,1,0,0,12,7,0,0,18,4,0,,,,,0,0,4,3,4,5,3,5,0,0,FIORENTINA,2006-07,18,4,9,1,,,9,3,0,0,,
0,2,0,4,,,,,,,FIORENTINA,away,,,3,5,,,1,0,0,0,7,12,0,0,18,0,4,,,,,0,0,3,4,5,4,5,3,0,0,MESSINA,2006-07,4,18,1,9,,,3,9,0,0,,
2,4,3,2,,,,,,,ATALANTA,home,,,6,5,,,0,0,0,0,19,20,2,3,18,2,1,,,,,0,0,24,21,21,20,6,4,0,0,INTER,2006-07,9,10,4,4,,,5,6,0,0,,
4,2,2,3,,,,,,,INTER,away,,,5,6,,,0,0,0,0,20,19,3,2,18,1,2,,,,,0,0,21,24,20,21,4,6,0,0,ATALANTA,2006-07,10,9,4,4,,,6,5,0,0,,
3,3,4,1,,,,,,,TORINO,home,,,6,4,,,0,1,0,0,17,6,3,0,18,1,1,,,,,0,1,5,2,2,3,2,4,0,0,LIVORNO,2006-07,11,10,6,6,,,5,4,0,0,,
3,3,1,4,,,,,,,LIVORNO,away,,,4,6,,,1,0,0,0,6,17,0,3,18,1,1,,,,,1,0,2,5,3,2,4,2,0,0,TORINO,2006-07,10,11,6,6,,,4,5,0,0,,
3,1,2,5,,,,,,,LAZIO,home,,,10,6,,,0,0,0,1,17,33,4,3,18,1,3,,,,,1,2,9,10,13,15,4,6,0,0,PARMA,2006-07,17,14,9,5,,,8,9,0,0,,
1,3,5,2,,,,,,,PARMA,away,,,6,10,,,0,0,1,0,33,17,3,4,18,3,1,,,,,2,1,10,9,15,13,6,4,0,0,LAZIO,2006-07,14,17,5,9,,,9,8,0,0,,
3,2,4,5,,,,,,,EMPOLI,home,,,6,10,,,0,0,0,0,14,20,1,3,18,4,1,,,,,0,0,26,24,19,19,7,4,0,1,REGGINA,2006-07,12,16,4,8,,,8,8,0,0,,
2,3,5,4,,,,,,,REGGINA,away,,,10,6,,,0,0,0,0,20,14,3,1,18,1,4,,,,,0,0,24,26,19,19,4,7,1,0,EMPOLI,2006-07,16,12,8,4,,,8,8,0,0,,
2,1,5,0,,,,,,,PALERMO,home,,,2,0,,,0,0,0,0,17,19,3,4,18,1,1,,,,,1,1,8,6,3,2,3,6,0,0,SIENA,2006-07,11,8,4,3,,,7,5,0,0,,
1,2,0,5,,,,,,,SIENA,away,,,0,2,,,0,0,0,0,19,17,4,3,18,1,1,,,,,1,1,6,8,2,3,6,3,0,0,PALERMO,2006-07,8,11,3,4,,,5,7,0,0,,
1,2,3,0,,,,,,,CAGLIARI,home,,,8,3,,,0,0,0,0,15,15,6,1,18,2,0,,,,,0,0,19,16,10,11,1,4,0,0,ROMA,2006-07,12,7,6,6,,,6,1,0,0,,
2,1,0,3,,,,,,,ROMA,away,,,3,8,,,0,0,0,0,15,15,1,6,18,0,2,,,,,0,0,16,19,11,10,4,1,0,0,CAGLIARI,2006-07,7,12,6,6,,,1,6,0,0,,
2,2,0,0,,,,,,,MILAN,home,,,5,3,,,0,0,0,0,16,10,1,8,18,0,3,,,,,0,0,10,8,12,12,0,6,0,1,UDINESE,2006-07,12,7,6,4,,,6,3,0,0,,
2,2,0,0,,,,,,,UDINESE,away,,,3,5,,,0,0,0,0,10,16,8,1,18,3,0,,,,,0,0,8,10,12,12,6,0,1,0,MILAN,2006-07,7,12,4,6,,,3,6,0,0,,
2,2,2,0,0,0,0,0,0,0,PARMA,home,0,0,5,5,0,0,0,1,0,0,15,14,2,5,19,2,0,,,,,0,0,3,1,4,5,1,3,0,0,EMPOLI,2006-07,9,4,4,3,,,5,1,0,0,,
2,2,0,2,0,0,0,0,0,0,EMPOLI,away,0,0,5,5,0,0,1,0,0,0,14,15,5,2,19,0,2,,,,,0,0,1,3,5,4,3,1,0,0,PARMA,2006-07,4,9,3,4,,,1,5,0,0,,
3,2,0,4,4,4,6,3,6,4,INTER,home,1,0,2,2,16,8,0,0,1,0,10,17,3,4,19,1,3,,,,,0,0,18,13,8,10,2,1,0,1,TORINO,2006-07,1,6,0,2,,,1,4,0,0,,
2,3,4,0,4,4,3,6,4,6,TORINO,away,0,1,2,2,8,16,0,0,0,1,17,10,4,3,19,3,1,,,,,0,0,13,18,10,8,1,2,1,0,INTER,2006-07,6,1,2,0,,,4,1,0,0,,
0,2,1,1,0,0,0,0,0,0,LIVORNO,home,0,0,2,2,0,0,0,1,0,0,20,16,1,3,19,5,1,,,,,1,2,1,3,3,7,3,3,0,0,ATALANTA,2006-07,14,10,5,4,,,9,6,0,0,,
2,0,1,1,0,0,0,0,0,0,ATALANTA,away,0,0,2,2,0,0,1,0,0,0,16,20,3,1,19,1,5,,,,,2,1,3,1,7,3,3,3,0,0,LIVORNO,2006-07,10,14,4,5,,,6,9,0,0,,
0,2,3,1,0,0,0,0,0,0,ASCOLI,home,0,0,3,7,0,0,0,0,0,0,22,14,5,4,19,1,0,,,,,0,0,13,11,8,4,3,6,1,0,CAGLIARI,2006-07,13,6,6,3,,,7,3,0,0,,
2,0,1,3,0,0,0,0,0,0,CAGLIARI,away,0,0,7,3,0,0,0,0,0,0,14,22,4,5,19,0,1,,,,,0,0,11,13,4,8,6,3,0,1,ASCOLI,2006-07,6,13,3,6,,,3,7,0,0,,
2,5,3,2,0,0,0,0,0,0,CATANIA,home,0,0,5,3,0,0,0,0,0,0,19,28,1,2,19,2,1,,,,,0,0,8,8,5,2,2,4,1,0,CHIEVOVERONA,2006-07,10,5,4,2,,,6,3,0,0,,
5,2,2,3,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,3,5,0,0,0,0,0,0,28,19,2,1,19,1,2,,,,,0,0,8,8,2,5,4,2,0,1,CATANIA,2006-07,5,10,2,4,,,3,6,0,0,,
1,3,0,1,0,0,0,0,0,0,ROMA,home,0,0,5,5,0,0,1,0,0,0,20,12,2,3,19,1,1,,,,,0,1,19,19,18,17,5,1,1,0,MESSINA,2006-07,4,11,2,4,,,2,7,0,0,,
3,1,1,0,0,0,0,0,0,0,MESSINA,away,0,0,5,5,0,0,0,1,0,0,12,20,3,2,19,1,1,,,,,1,0,19,19,17,18,1,5,0,1,ROMA,2006-07,11,4,4,2,,,7,2,0,0,,
0,1,6,3,0,0,0,0,0,0,REGGINA,home,0,0,5,7,0,0,0,0,0,0,10,17,1,3,19,3,1,,,,,0,1,16,12,11,18,5,3,0,0,MILAN,2006-07,13,14,7,7,,,6,7,0,0,,
1,0,3,6,0,0,0,0,0,0,MILAN,away,0,0,7,5,0,0,0,0,0,0,17,10,3,1,19,1,3,,,,,1,0,12,16,18,11,3,5,0,0,REGGINA,2006-07,14,13,7,7,,,7,6,0,0,,
0,1,3,2,0,0,0,0,0,0,UDINESE,home,0,0,2,9,0,0,0,0,0,0,12,15,1,4,19,2,0,,,,,1,0,23,29,20,19,6,4,0,0,PALERMO,2006-07,14,16,7,10,,,7,6,0,0,,
1,0,2,3,0,0,0,0,0,0,PALERMO,away,0,0,9,2,0,0,0,0,0,0,15,12,4,1,19,0,2,,,,,0,1,29,23,19,20,4,6,0,0,UDINESE,2006-07,16,14,10,7,,,6,7,0,0,,
1,3,0,0,0,0,0,0,0,0,FIORENTINA,home,0,0,5,3,0,0,0,0,0,0,20,20,2,2,19,0,0,,,,,0,0,14,10,7,10,2,6,0,0,SAMPDORIA,2006-07,14,4,8,2,,,6,2,0,0,,
3,1,0,0,0,0,0,0,0,0,SAMPDORIA,away,0,0,3,5,0,0,0,0,0,0,20,20,2,2,19,0,0,,,,,0,0,10,14,10,7,6,2,0,0,FIORENTINA,2006-07,4,14,2,8,,,2,6,0,0,,
2,2,2,1,0,0,0,0,0,0,SIENA,home,0,0,7,8,0,0,0,0,0,0,26,14,5,4,19,1,1,,,,,0,0,14,9,10,14,3,3,0,0,LAZIO,2006-07,7,5,3,1,,,4,4,0,0,,
2,2,1,2,0,0,0,0,0,0,LAZIO,away,0,0,8,7,0,0,0,0,0,0,14,26,4,5,19,1,1,,,,,0,0,9,14,14,10,3,3,0,0,SIENA,2006-07,5,7,1,3,,,4,4,0,0,,
3,1,2,2,0,0,0,0,0,0,ATALANTA,home,0,0,7,6,0,0,,,0,0,20,16,2,7,20,1,3,,,,,0,0,6,5,13,18,2,5,0,0,ASCOLI,2006-07,16,9,10,4,,,6,5,0,0,,
1,3,2,2,0,0,0,0,0,0,ASCOLI,away,0,0,6,7,0,0,,,0,0,16,20,7,2,20,3,1,,,,,0,0,5,6,18,13,5,2,0,0,ATALANTA,2006-07,9,16,4,10,,,5,6,0,0,,
4,2,1,1,0,0,0,0,0,0,PALERMO,home,0,0,2,4,0,0,,,0,0,22,19,2,1,20,0,0,,,,,0,0,21,28,13,12,3,2,0,0,REGGINA,2006-07,9,9,7,6,,,2,3,0,0,,
2,4,1,1,0,0,0,0,0,0,REGGINA,away,0,0,4,2,0,0,,,0,0,19,22,1,2,20,0,0,,,,,0,0,28,21,12,13,2,3,0,0,PALERMO,2006-07,9,9,6,7,,,3,2,0,0,,
4,3,0,0,0,0,0,0,0,0,CAGLIARI,home,0,0,12,1,0,0,,,0,0,22,18,1,2,20,0,1,,,,,0,0,16,9,12,11,3,5,0,1,CATANIA,2006-07,8,6,3,2,,,5,4,0,0,,
3,4,0,0,0,0,0,0,0,0,CATANIA,away,0,0,1,12,0,0,,,0,0,18,22,2,1,20,1,0,,,,,0,0,9,16,11,12,5,3,1,0,CAGLIARI,2006-07,6,8,2,3,,,4,5,0,0,,
2,3,0,0,0,0,0,0,0,0,SAMPDORIA,home,0,0,8,9,0,0,,,0,0,22,20,4,0,20,2,0,,,,,0,1,4,3,4,4,1,2,1,0,EMPOLI,2006-07,13,5,9,3,,,4,2,0,0,,
3,2,0,0,0,0,0,0,0,0,EMPOLI,away,0,0,9,8,0,0,,,0,0,20,22,0,4,20,0,2,,,,,1,0,3,4,4,4,2,1,0,1,SAMPDORIA,2006-07,5,13,3,9,,,2,4,0,0,,
2,2,2,2,0,0,0,0,0,0,FIORENTINA,home,0,0,7,3,0,0,,,0,0,18,20,3,1,20,3,1,,,,,0,0,8,14,13,10,3,2,0,0,INTER,2006-07,9,9,4,5,,,5,4,0,0,,
2,2,2,2,0,0,0,0,0,0,INTER,away,0,0,3,7,0,0,,,0,0,20,18,1,3,20,1,3,,,,,0,0,14,8,10,13,2,3,0,0,FIORENTINA,2006-07,9,9,5,4,,,4,5,0,0,,
4,2,8,6,0,0,0,0,0,0,ROMA,home,0,0,1,8,0,0,,,0,1,12,17,4,1,20,1,1,,,,,0,0,7,10,5,1,4,0,1,0,LIVORNO,2006-07,2,15,1,10,,,1,5,0,0,,
2,4,6,8,0,0,0,0,0,0,LIVORNO,away,0,0,8,1,0,0,,,1,0,17,12,1,4,20,1,1,,,,,0,0,10,7,1,5,0,4,0,1,ROMA,2006-07,15,2,10,1,,,5,1,0,0,,
3,3,2,1,0,0,0,0,0,0,TORINO,home,0,0,7,3,0,0,,,0,0,21,28,2,2,20,1,0,,,,,0,0,12,10,16,13,3,1,0,0,PARMA,2006-07,10,8,8,5,,,2,3,0,0,,
3,3,1,2,0,0,0,0,0,0,PARMA,away,0,0,3,7,0,0,,,0,0,28,21,2,2,20,0,1,,,,,0,0,10,12,13,16,1,3,0,0,TORINO,2006-07,8,10,5,8,,,3,2,0,0,,
1,2,4,4,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,9,3,0,0,,,0,0,20,11,9,2,20,2,1,,,,,0,0,11,7,7,5,6,3,0,0,SIENA,2006-07,8,12,3,6,,,5,6,0,0,,
2,1,4,4,0,0,0,0,0,0,SIENA,away,0,0,3,9,0,0,,,0,0,11,20,2,9,20,1,2,,,,,0,0,7,11,5,7,3,6,0,0,CHIEVOVERONA,2006-07,12,8,6,3,,,6,5,0,0,,
2,2,0,0,0,0,0,0,0,0,MESSINA,home,0,0,10,0,0,0,,,0,0,19,16,2,5,20,1,0,,,,,1,0,15,13,11,14,0,6,0,0,UDINESE,2006-07,17,8,9,8,,,8,0,0,0,,
2,2,0,0,0,0,0,0,0,0,UDINESE,away,0,0,0,10,0,0,,,0,0,16,19,5,2,20,0,1,,,,,0,1,13,15,14,11,6,0,0,0,MESSINA,2006-07,8,17,8,9,,,0,8,0,0,,
1,1,2,0,7,2,2,4,8,8,MILAN,home,4,2,4,4,11,14,,,0,0,19,16,3,4,20,0,0,,,,,0,0,28,21,17,19,1,2,0,0,LAZIO,2006-07,4,2,2,1,,,2,1,0,0,,
1,1,0,2,2,7,4,2,8,8,LAZIO,away,2,4,4,4,14,11,,,0,0,16,19,4,3,20,0,0,,,,,0,0,21,28,19,17,2,1,0,0,MILAN,2006-07,2,4,1,2,,,1,2,0,0,,
1,0,2,5,0,0,0,0,0,0,UDINESE,home,,,5,2,0,0,1,0,0,0,10,13,3,3,21,2,3,,,,,0,0,10,8,10,12,4,4,0,0,TORINO,2006-07,14,15,8,8,,,6,7,0,0,,
0,1,5,2,0,0,0,0,0,0,TORINO,away,,,2,5,0,0,0,1,0,0,13,10,3,3,21,3,2,,,,,0,0,8,10,12,10,4,4,0,0,UDINESE,2006-07,15,14,8,8,,,7,6,0,0,,
2,2,0,1,0,0,0,0,0,0,LAZIO,home,,,5,6,0,0,0,0,0,0,17,14,3,3,21,0,3,,,,,0,0,29,14,18,10,8,3,0,1,PALERMO,2006-07,12,18,9,7,,,3,11,0,0,,
2,2,1,0,0,0,0,0,0,0,PALERMO,away,,,6,5,0,0,0,0,0,0,14,17,3,3,21,3,0,,,,,0,0,14,29,10,18,3,8,1,0,LAZIO,2006-07,18,12,7,9,,,11,3,0,0,,
2,3,1,0,0,0,0,0,0,0,CATANIA,home,,,11,2,0,0,0,0,0,0,21,26,1,0,21,1,1,,,,,1,0,3,4,2,8,1,8,0,0,ATALANTA,2006-07,13,6,3,4,,,10,2,0,0,,
3,2,0,1,0,0,0,0,0,0,ATALANTA,away,,,2,11,0,0,0,0,0,0,26,21,0,1,21,1,1,,,,,0,1,4,3,8,2,8,1,0,0,CATANIA,2006-07,6,13,4,3,,,2,10,0,0,,
2,3,3,3,0,0,0,0,0,0,REGGINA,home,,,6,5,0,0,0,0,0,0,15,24,1,7,21,0,2,,,,,1,0,12,4,6,9,2,3,0,0,CAGLIARI,2006-07,5,9,1,4,,,4,5,0,0,,
3,2,3,3,0,0,0,0,0,0,CAGLIARI,away,,,5,6,0,0,0,0,0,0,24,15,7,1,21,2,0,,,,,0,1,4,12,9,6,3,2,0,0,REGGINA,2006-07,9,5,4,1,,,5,4,0,0,,
3,2,3,1,0,0,0,0,0,0,EMPOLI,home,,,7,2,0,0,0,0,0,0,17,27,0,2,21,0,0,,,,,0,0,15,6,10,7,2,3,0,0,CHIEVOVERONA,2006-07,8,3,5,1,,,3,2,0,0,,
2,3,1,3,0,0,0,0,0,0,CHIEVOVERONA,away,,,2,7,0,0,0,0,0,0,27,17,2,0,21,0,0,,,,,0,0,6,15,7,10,3,2,0,0,EMPOLI,2006-07,3,8,1,5,,,2,3,0,0,,
2,2,7,1,0,0,0,0,0,0,LIVORNO,home,,,4,1,0,0,0,0,0,0,22,17,3,4,21,2,1,,,,,0,0,6,4,4,8,6,9,0,0,FIORENTINA,2006-07,24,9,13,2,,,11,7,0,0,,
2,2,1,7,0,0,0,0,0,0,FIORENTINA,away,,,1,4,0,0,0,0,0,0,17,22,4,3,21,1,2,,,,,0,0,4,6,8,4,9,6,0,0,LIVORNO,2006-07,9,24,2,13,,,7,11,0,0,,
1,7,2,3,0,0,0,0,0,0,ASCOLI,home,,,3,8,0,0,0,0,0,1,20,21,7,2,21,1,2,,,,,0,1,17,13,11,15,5,2,1,0,MESSINA,2006-07,10,11,7,3,,,3,8,0,0,,
7,1,3,2,0,0,0,0,0,0,MESSINA,away,,,8,3,0,0,0,0,1,0,21,20,2,7,21,2,1,,,,,1,0,13,17,15,11,2,5,0,1,ASCOLI,2006-07,11,10,3,7,,,8,3,0,0,,
0,2,4,0,0,0,0,0,0,0,PARMA,home,,,6,0,0,0,0,0,0,0,23,13,2,1,21,1,0,,,,,0,0,18,14,8,18,2,4,0,0,MILAN,2006-07,9,4,4,2,,,5,2,0,0,,
2,0,0,4,0,0,0,0,0,0,MILAN,away,,,0,6,0,0,0,0,0,0,13,23,1,2,21,0,1,,,,,0,0,14,18,18,8,4,2,0,0,PARMA,2006-07,4,9,2,4,,,2,5,0,0,,
2,2,7,2,0,0,0,0,0,0,SIENA,home,,,5,8,0,0,0,0,0,1,21,17,1,3,21,1,0,,,,,0,0,26,18,28,12,8,10,0,0,ROMA,2006-07,18,9,7,1,,,11,8,0,0,,
2,2,2,7,0,0,0,0,0,0,ROMA,away,,,8,5,0,0,0,0,1,0,17,21,3,1,21,0,1,,,,,0,0,18,26,12,28,10,8,0,0,SIENA,2006-07,9,18,1,7,,,8,11,0,0,,
3,3,0,1,7,9,1,1,4,6,INTER,home,,,7,5,7,18,0,0,1,0,13,9,2,3,21,0,2,,,,,0,0,12,9,7,8,1,0,0,0,SAMPDORIA,2006-07,0,4,0,1,,,0,3,0,0,,
3,3,1,0,9,7,1,1,6,4,SAMPDORIA,away,,,5,7,18,7,0,0,0,1,9,13,3,2,21,2,0,,,,,0,0,9,12,8,7,0,1,0,0,INTER,2006-07,4,0,1,0,,,3,0,0,0,,
4,2,1,2,0,0,0,0,0,0,PALERMO,home,0,0,10,4,0,0,0,0,0,0,27,11,3,4,22,1,2,,,0,0,0,0,20,24,13,11,2,6,0,0,CATANIA,2006-07,12,10,5,6,,,7,4,0,0,,
2,4,2,1,0,0,0,0,0,0,CATANIA,away,0,0,4,10,0,0,0,0,0,0,11,27,4,3,22,2,1,,,0,0,0,0,24,20,11,13,6,2,0,0,PALERMO,2006-07,10,12,6,5,,,4,7,0,0,,
5,2,2,4,0,0,0,0,0,0,MILAN,home,0,0,5,7,0,0,0,0,0,0,15,17,0,4,22,2,5,,,0,0,0,0,18,10,26,32,2,3,1,1,ASCOLI,2006-07,8,11,3,4,,,5,7,0,0,,
2,5,4,2,0,0,0,0,0,0,ASCOLI,away,0,0,7,5,0,0,0,0,0,0,17,15,4,0,22,5,2,,,0,0,0,0,10,18,32,26,3,2,1,1,MILAN,2006-07,11,8,4,3,,,7,5,0,0,,
1,0,3,1,0,0,0,0,0,0,ATALANTA,home,0,0,4,5,0,0,0,1,0,0,10,11,0,3,22,2,0,,,0,0,1,0,5,6,5,9,3,6,1,0,EMPOLI,2006-07,18,5,9,2,,,9,3,0,0,,
