Ammonizioni,Ammonizioni avversario,Assist Totali,Assist Totali avversario,Attacchi a destra,Attacchi a destra avversario,Attacchi a sinistra,Attacchi a sinistra avversario,Attacchi centrali,Attacchi centrali avversario,Avversaria,Campo,Contropiede,Contropiede avversario,Corner,Corner avversario,Cross,Cross avversario,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Falli subiti,Falli subiti avversario,Fuorigioco,Fuorigioco avversario,Giornata,Gol segnati,Gol subiti,Lanci lunghi,Lanci lunghi avversario,Pali,Pali avversario,Palle perse,Palle perse avversario,Palle recuperate,Palle recuperate avversario,Parate,Parate avversario,Rigori,Rigori avversario,Squadra,Stagione,Tiri Totali,Tiri Totali avversario,Tiri fuori,Tiri fuori avversario,Tiri in porta,Tiri in porta avversario,Tiri in porta da area,Tiri in porta da area avversario
3,3,2,0,0,0,0,0,0,0,PERUGIA,away,0,0,3,1,0,0,0,0,0,0,23,29,0,5,21,2,0,0,0,0,0,12,19,13,13,0,0,0,0,CHIEVOVERONA,2003-04,12,8,5,6,7,2,0,0
1,2,0,0,0,0,0,0,0,0,ROMA,home,0,0,2,10,0,0,0,0,0,0,28,13,1,2,21,0,0,0,0,0,0,12,12,19,14,0,0,0,0,ANCONA,2003-04,6,16,4,10,2,6,0,0
2,1,0,0,0,0,0,0,0,0,ANCONA,away,0,0,10,2,0,0,0,0,0,0,13,28,2,1,21,0,0,0,0,0,0,12,12,14,19,0,0,0,0,ROMA,2003-04,16,6,10,4,6,2,0,0
3,4,3,6,0,0,0,0,0,0,MODENA,home,0,0,3,11,0,0,1,0,0,0,23,15,6,3,21,1,1,0,0,0,0,2,5,5,2,0,0,0,0,BOLOGNA,2003-04,5,11,3,7,2,4,0,0
4,3,6,3,0,0,0,0,0,0,BOLOGNA,away,0,0,11,3,0,0,0,1,0,0,15,23,3,6,21,1,1,0,0,0,0,5,2,2,5,0,0,0,0,MODENA,2003-04,11,5,7,3,4,2,0,0
1,3,2,4,0,0,0,0,0,0,SAMPDORIA,home,0,0,2,7,0,0,0,0,0,0,9,26,1,2,21,1,1,0,0,0,0,3,0,1,2,0,0,0,0,BRESCIA,2003-04,6,11,2,6,4,5,0,0
3,1,4,2,0,0,0,0,0,0,BRESCIA,away,0,0,7,2,0,0,0,0,0,0,26,9,2,1,21,1,1,0,0,0,0,0,3,2,1,0,0,0,0,SAMPDORIA,2003-04,11,6,6,2,5,4,0,0
0,0,4,6,0,0,0,0,0,0,UDINESE,home,0,0,5,6,0,0,0,0,0,0,15,14,0,1,21,1,2,0,0,0,0,10,8,5,8,0,0,0,0,INTER,2003-04,17,18,8,7,9,11,0,0
0,0,6,4,0,0,0,0,0,0,INTER,away,0,0,6,5,0,0,0,0,0,0,14,15,1,0,21,2,1,0,0,0,0,8,10,8,5,0,0,0,0,UDINESE,2003-04,18,17,7,8,11,9,0,0
3,1,0,4,0,0,0,0,0,0,MILAN,home,0,0,5,5,0,0,0,0,0,0,20,17,3,3,21,1,1,0,0,0,0,18,26,21,18,0,0,0,0,LECCE,2003-04,10,10,4,3,6,7,0,0
1,3,4,0,0,0,0,0,0,0,LECCE,away,0,0,5,5,0,0,0,0,0,0,17,20,3,3,21,1,1,0,0,0,0,26,18,18,21,0,0,0,0,MILAN,2003-04,10,10,3,4,7,6,0,0
3,4,2,1,0,0,0,0,0,0,PARMA,home,0,0,9,9,0,0,0,0,0,0,19,15,7,3,21,1,2,0,0,0,0,9,13,6,5,0,0,0,0,SIENA,2003-04,15,9,7,4,8,5,0,0
4,3,1,2,0,0,0,0,0,0,SIENA,away,0,0,9,9,0,0,0,0,0,0,15,19,3,7,21,2,1,0,0,0,0,13,9,5,6,0,0,0,0,PARMA,2003-04,9,15,4,7,5,8,0,0
2,2,3,1,2,2,11,4,17,7,REGGINA,home,1,1,9,0,21,6,0,0,0,0,21,20,2,1,21,1,0,9,26,1,0,9,7,13,8,1,4,0,0,JUVENTUS,2003-04,8,1,2,0,6,1,0,0
2,2,1,3,2,2,4,11,7,17,JUVENTUS,away,1,1,0,9,6,21,0,0,0,0,20,21,1,2,21,0,1,26,9,0,1,7,9,8,13,4,1,0,0,REGGINA,2003-04,1,8,0,2,1,6,0,0
2,1,2,2,0,0,0,0,0,0,PARMA,home,0,0,4,2,0,0,0,0,0,0,28,17,3,0,22,1,2,0,0,0,0,11,8,7,6,0,0,0,0,SAMPDORIA,2003-04,16,11,10,5,6,6,0,0
1,2,2,2,0,0,0,0,0,0,SAMPDORIA,away,0,0,2,4,0,0,0,0,0,0,17,28,0,3,22,2,1,0,0,0,0,8,11,6,7,0,0,0,0,PARMA,2003-04,11,16,5,10,6,6,0,0
4,3,3,2,5,5,5,5,16,11,INTER,home,0,1,2,3,5,8,0,0,0,0,32,21,4,1,22,3,2,23,18,0,1,17,17,18,16,2,5,0,0,MILAN,2003-04,6,4,1,1,5,3,0,0
3,4,2,3,5,5,5,5,11,16,MILAN,away,1,0,3,2,8,5,0,0,0,0,21,32,1,4,22,2,3,18,23,1,0,17,17,16,18,5,2,0,0,INTER,2003-04,4,6,1,1,3,5,0,0
0,2,3,6,0,0,0,0,0,0,JUVENTUS,home,0,0,1,8,0,0,0,0,0,0,23,17,2,2,22,0,1,0,0,0,0,16,23,17,6,0,0,0,0,BOLOGNA,2003-04,6,12,3,6,3,6,0,0
2,0,6,3,0,0,0,0,0,0,BOLOGNA,away,0,0,8,1,0,0,0,0,0,0,17,23,2,2,22,1,0,0,0,0,0,23,16,6,17,0,0,0,0,JUVENTUS,2003-04,12,6,6,3,6,3,0,0
2,0,2,3,0,0,0,0,0,0,LAZIO,home,0,0,2,4,0,0,0,0,1,0,21,18,3,4,22,0,0,0,0,0,0,3,6,2,1,0,0,0,1,CHIEVOVERONA,2003-04,3,3,3,0,0,3,0,0
0,2,3,2,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,4,2,0,0,0,0,0,1,18,21,4,3,22,0,0,0,0,0,0,6,3,1,2,0,0,1,0,LAZIO,2003-04,3,3,0,3,3,0,0,0
3,1,1,0,0,0,0,0,0,0,EMPOLI,home,0,0,7,4,0,0,0,0,0,0,23,16,4,8,22,1,1,0,0,0,0,12,12,7,7,0,0,0,0,MODENA,2003-04,11,9,4,3,7,6,0,0
1,3,0,1,0,0,0,0,0,0,MODENA,away,0,0,4,7,0,0,0,0,0,0,16,23,8,4,22,1,1,0,0,0,0,12,12,7,7,0,0,0,0,EMPOLI,2003-04,9,11,3,4,6,7,0,0
4,2,0,0,0,0,0,0,0,0,PERUGIA,home,0,0,7,4,0,0,0,0,0,0,29,23,3,5,22,1,2,0,0,0,0,10,14,15,9,0,0,1,0,REGGINA,2003-04,15,11,8,6,7,5,0,0
2,4,0,0,0,0,0,0,0,0,REGGINA,away,0,0,4,7,0,0,0,0,0,0,23,29,5,3,22,2,1,0,0,0,0,14,10,9,15,0,0,0,1,PERUGIA,2003-04,11,15,6,8,5,7,0,0
2,0,7,2,0,0,0,0,0,0,SIENA,home,0,0,4,0,0,0,0,1,1,0,15,15,5,2,22,6,0,0,0,0,0,16,11,17,11,0,0,1,0,ROMA,2003-04,16,5,6,3,10,2,0,0
0,2,2,7,0,0,0,0,0,0,ROMA,away,0,0,0,4,0,0,1,0,0,1,15,15,2,5,22,0,6,0,0,0,0,11,16,11,17,0,0,0,1,SIENA,2003-04,5,16,3,6,2,10,0,0
1,3,7,0,0,0,0,0,0,0,ANCONA,home,0,0,8,6,0,0,0,0,0,0,20,10,2,2,22,3,0,0,0,0,0,6,11,11,6,0,0,0,0,UDINESE,2003-04,21,4,6,2,15,2,0,0
3,1,0,7,0,0,0,0,0,0,UDINESE,away,0,0,6,8,0,0,0,0,0,0,10,20,2,2,22,0,3,0,0,0,0,11,6,6,11,0,0,0,0,ANCONA,2003-04,4,21,2,6,2,15,0,0
2,2,2,1,0,0,0,0,0,0,LECCE,home,0,0,13,1,0,0,0,0,0,0,27,19,1,4,22,1,2,0,0,0,0,3,1,1,0,0,0,0,0,BRESCIA,2003-04,10,5,9,3,1,2,0,0
2,2,1,2,0,0,0,0,0,0,BRESCIA,away,0,0,1,13,0,0,0,0,0,0,19,27,4,1,22,2,1,0,0,0,0,1,3,0,1,0,0,0,0,LECCE,2003-04,5,10,3,9,2,1,0,0
2,2,3,2,0,0,0,0,0,0,REGGINA,home,0,0,10,2,0,0,,,0,0,12,26,5,1,23,0,0,0,0,,,19,13,8,7,0,0,0,0,SIENA,2003-04,9,2,3,1,6,1,0,0
2,2,2,3,0,0,0,0,0,0,SIENA,away,0,0,2,10,0,0,,,0,0,26,12,1,5,23,0,0,0,0,,,13,19,7,8,0,0,0,0,REGGINA,2003-04,2,9,1,3,1,6,0,0
2,4,8,7,0,0,0,0,0,0,UDINESE,home,0,0,10,5,0,0,,,0,0,28,17,5,3,23,2,0,0,0,,,4,10,5,11,0,0,0,0,EMPOLI,2003-04,12,13,7,8,5,5,0,0
4,2,7,8,0,0,0,0,0,0,EMPOLI,away,0,0,5,10,0,0,,,0,0,17,28,3,5,23,0,2,0,0,,,10,4,11,5,0,0,0,0,UDINESE,2003-04,13,12,8,7,5,5,0,0
1,3,2,4,0,0,0,0,0,0,BRESCIA,home,0,0,4,1,0,0,,,1,0,31,21,1,2,23,1,3,0,0,,,10,9,7,7,0,0,0,0,INTER,2003-04,11,10,7,4,4,6,0,0
3,1,4,2,0,0,0,0,0,0,INTER,away,0,0,1,4,0,0,,,0,1,21,31,2,1,23,3,1,0,0,,,9,10,7,7,0,0,0,0,BRESCIA,2003-04,10,11,4,7,6,4,0,0
1,0,1,0,0,0,0,0,0,0,ANCONA,home,0,0,3,10,0,0,,,0,0,9,7,3,4,23,3,0,0,0,,,6,3,2,3,0,0,0,0,JUVENTUS,2003-04,10,6,0,0,10,6,0,0
0,1,0,1,0,0,0,0,0,0,JUVENTUS,away,0,0,10,3,0,0,,,0,0,7,9,4,3,23,0,3,0,0,,,3,6,3,2,0,0,0,0,ANCONA,2003-04,6,10,0,0,6,10,0,0
4,4,2,1,0,0,0,0,0,0,MODENA,home,0,0,7,2,0,0,,,0,0,21,31,4,1,23,1,0,0,0,,,19,19,17,18,0,0,1,0,LECCE,2003-04,9,12,3,6,6,6,0,0
4,4,1,2,0,0,0,0,0,0,LECCE,away,0,0,2,7,0,0,,,0,0,31,21,1,4,23,0,1,0,0,,,19,19,18,17,0,0,0,1,MODENA,2003-04,12,9,6,3,6,6,0,0
2,2,4,10,0,0,0,0,0,0,ROMA,home,0,0,2,8,0,0,,,0,0,20,20,4,2,23,1,4,0,0,,,2,1,1,1,0,0,0,0,PARMA,2003-04,5,13,1,5,4,8,0,0
2,2,10,4,0,0,0,0,0,0,PARMA,away,0,0,8,2,0,0,,,0,0,20,20,2,4,23,4,1,0,0,,,1,2,1,1,0,0,0,0,ROMA,2003-04,13,5,5,1,8,4,0,0
1,3,1,0,0,0,0,0,0,0,BOLOGNA,home,0,0,5,4,0,0,,,0,1,24,15,2,0,23,4,2,0,0,,,19,19,24,27,0,0,3,0,PERUGIA,2003-04,9,8,2,3,7,5,0,0
3,1,0,1,0,0,0,0,0,0,PERUGIA,away,0,0,4,5,0,0,,,1,0,15,24,0,2,23,2,4,0,0,,,19,19,27,24,0,0,0,3,BOLOGNA,2003-04,8,9,3,2,5,7,0,0
1,1,2,0,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,8,9,0,0,,,0,0,14,22,5,1,23,1,0,0,0,,,13,10,11,9,0,0,1,0,SAMPDORIA,2003-04,7,16,4,6,3,10,0,0
1,1,0,2,0,0,0,0,0,0,SAMPDORIA,away,0,0,9,8,0,0,,,0,0,22,14,1,5,23,0,1,0,0,,,10,13,9,11,0,0,0,1,CHIEVOVERONA,2003-04,16,7,6,4,10,3,0,0
1,2,3,3,4,7,8,2,12,7,MILAN,home,1,2,15,2,26,10,,,0,0,14,9,1,1,23,0,1,15,14,,,15,17,17,15,0,1,0,0,LAZIO,2003-04,2,1,1,0,1,1,0,0
2,1,3,3,7,4,2,8,7,12,LAZIO,away,2,1,2,15,10,26,,,0,0,9,14,1,1,23,1,0,14,15,,,17,15,15,17,1,0,0,0,MILAN,2003-04,1,2,0,1,1,1,0,0
5,3,1,3,0,0,0,0,0,0,PARMA,home,0,0,5,5,0,0,0,0,0,0,33,17,2,4,24,2,2,0,0,0,0,13,11,8,8,0,0,0,1,MODENA,2003-04,10,12,5,6,5,6,0,0
3,5,3,1,0,0,0,0,0,0,MODENA,away,0,0,5,5,0,0,0,0,0,0,17,33,4,2,24,2,2,0,0,0,0,11,13,8,8,0,0,1,0,PARMA,2003-04,12,10,6,5,6,5,0,0
3,3,4,4,6,7,6,4,15,13,JUVENTUS,home,1,1,5,5,10,6,0,0,0,0,19,13,4,4,24,2,3,11,8,0,0,14,13,14,14,2,0,0,1,BRESCIA,2003-04,4,8,2,3,2,5,0,0
3,3,4,4,7,6,4,6,13,15,BRESCIA,away,1,1,5,5,6,10,0,0,0,0,13,19,4,4,24,3,2,8,11,0,0,13,14,14,14,0,2,1,0,JUVENTUS,2003-04,8,4,3,2,5,2,0,0
3,2,4,4,0,0,0,0,0,0,REGGINA,home,0,0,5,5,0,0,1,0,0,0,14,28,2,0,24,1,1,0,0,0,0,11,15,11,7,0,0,0,0,ANCONA,2003-04,6,10,3,4,3,6,0,0
2,3,4,4,0,0,0,0,0,0,ANCONA,away,0,0,5,5,0,0,0,1,0,0,28,14,0,2,24,1,1,0,0,0,0,15,11,7,11,0,0,0,0,REGGINA,2003-04,10,6,4,3,6,3,0,0
1,3,5,0,0,0,0,0,0,0,EMPOLI,home,0,0,15,1,0,0,0,1,0,0,15,12,2,0,24,0,0,0,0,0,0,16,7,8,6,0,0,0,0,CHIEVOVERONA,2003-04,18,3,13,0,5,3,0,0
3,1,0,5,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,1,15,0,0,1,0,0,0,12,15,0,2,24,0,0,0,0,0,0,7,16,6,8,0,0,0,0,EMPOLI,2003-04,3,18,0,13,3,5,0,0
3,3,3,0,0,0,0,0,0,0,SIENA,home,0,0,10,4,0,0,0,0,0,0,21,20,2,1,24,0,0,0,0,0,0,23,13,13,18,0,0,0,0,LECCE,2003-04,11,9,7,5,4,4,0,0
3,3,0,3,0,0,0,0,0,0,LECCE,away,0,0,4,10,0,0,0,0,0,0,20,21,1,2,24,0,0,0,0,0,0,13,23,18,13,0,0,0,0,SIENA,2003-04,9,11,5,7,4,4,0,0
0,2,10,4,0,0,0,0,0,0,SAMPDORIA,home,0,0,6,6,0,0,0,0,0,0,13,15,2,2,24,3,1,0,0,0,0,15,9,7,7,0,0,0,0,MILAN,2003-04,27,10,10,4,17,6,0,0
2,0,4,10,0,0,0,0,0,0,MILAN,away,0,0,6,6,0,0,0,0,0,0,15,13,2,2,24,1,3,0,0,0,0,9,15,7,7,0,0,0,0,SAMPDORIA,2003-04,10,27,4,10,6,17,0,0
2,3,2,2,0,0,0,0,0,0,PERUGIA,home,0,0,6,4,0,0,0,0,0,0,14,17,5,4,24,1,1,0,0,0,0,27,28,28,26,0,0,0,0,UDINESE,2003-04,11,5,7,3,4,2,0,0
3,2,2,2,0,0,0,0,0,0,UDINESE,away,0,0,4,6,0,0,0,0,0,0,17,14,4,5,24,1,1,0,0,0,0,28,27,26,28,0,0,0,0,PERUGIA,2003-04,5,11,3,7,2,4,0,0
1,5,7,3,1,5,4,4,10,15,INTER,home,0,1,6,2,8,12,0,0,0,1,18,22,6,2,24,4,1,9,12,0,1,10,19,19,15,3,1,1,0,ROMA,2003-04,6,11,1,6,5,5,0,0
5,1,3,7,5,1,4,4,15,10,ROMA,away,1,0,2,6,12,8,0,0,1,0,22,18,2,6,24,1,4,12,9,1,0,19,10,15,19,1,3,0,1,INTER,2003-04,11,6,6,1,5,5,0,0
2,1,2,10,0,0,0,0,0,0,LAZIO,home,0,0,5,6,0,0,0,0,0,1,14,12,2,5,24,2,1,0,0,0,0,2,3,3,2,0,0,0,0,BOLOGNA,2003-04,4,19,1,11,3,8,0,0
1,2,10,2,0,0,0,0,0,0,BOLOGNA,away,0,0,6,5,0,0,0,0,1,0,12,14,5,2,24,1,2,0,0,0,0,3,2,2,3,0,0,0,0,LAZIO,2003-04,19,4,11,1,8,3,0,0
3,3,3,2,0,0,0,0,0,0,BOLOGNA,home,,,2,6,0,0,0,0,0,0,38,28,3,0,25,3,2,0,0,,,11,12,9,8,0,0,1,0,SAMPDORIA,2003-04,13,11,7,4,6,7,0,0
3,3,2,3,0,0,0,0,0,0,SAMPDORIA,away,,,6,2,0,0,0,0,0,0,28,38,0,3,25,2,3,0,0,,,12,11,8,9,0,0,0,1,BOLOGNA,2003-04,11,13,4,7,7,6,0,0
2,3,3,2,6,2,4,2,2,8,LECCE,home,,,4,4,9,1,0,0,0,0,10,14,1,0,25,0,0,3,7,,,13,13,18,16,3,4,0,0,EMPOLI,2003-04,9,4,5,1,4,3,0,0
3,2,2,3,2,6,2,4,8,2,EMPOLI,away,,,4,4,1,9,0,0,0,0,14,10,0,1,25,0,0,7,3,,,13,13,16,18,4,3,0,0,LECCE,2003-04,4,9,1,5,3,4,0,0
0,2,2,2,0,0,0,0,0,0,CHIEVOVERONA,home,,,9,6,0,0,0,0,0,0,24,21,2,4,25,0,0,0,0,,,10,5,9,7,0,0,0,0,INTER,2003-04,22,7,17,5,5,2,0,0
2,0,2,2,0,0,0,0,0,0,INTER,away,,,6,9,0,0,0,0,0,0,21,24,4,2,25,0,0,0,0,,,5,10,7,9,0,0,0,0,CHIEVOVERONA,2003-04,7,22,5,17,2,5,0,0
2,3,5,5,0,0,0,0,0,0,UDINESE,home,,,4,5,0,0,0,0,0,0,23,18,5,1,25,2,2,0,0,,,21,15,14,16,0,0,0,0,LAZIO,2003-04,15,13,5,4,10,9,0,0
3,2,5,5,0,0,0,0,0,0,LAZIO,away,,,5,4,0,0,0,0,0,0,18,23,1,5,25,2,2,0,0,,,15,21,16,14,0,0,0,0,UDINESE,2003-04,13,15,4,5,9,10,0,0
0,2,9,4,0,0,0,0,0,0,BRESCIA,home,,,8,4,0,0,0,0,0,0,17,23,1,3,25,2,2,0,0,,,2,0,0,2,0,0,0,0,PARMA,2003-04,14,8,9,3,5,5,0,0
2,0,4,9,0,0,0,0,0,0,PARMA,away,,,4,8,0,0,0,0,0,0,23,17,3,1,25,2,2,0,0,,,0,2,2,0,0,0,0,0,BRESCIA,2003-04,8,14,3,9,5,5,0,0
2,3,1,4,0,0,0,0,0,0,MODENA,home,,,5,1,0,0,1,1,0,0,23,18,6,0,25,1,1,0,0,,,19,19,15,10,0,0,1,0,PERUGIA,2003-04,11,6,7,3,4,3,0,0
3,2,4,1,0,0,0,0,0,0,PERUGIA,away,,,1,5,0,0,1,1,0,0,18,23,0,6,25,1,1,0,0,,,19,19,10,15,0,0,0,1,MODENA,2003-04,6,11,3,7,3,4,0,0
2,1,0,0,0,0,0,0,0,0,ROMA,home,,,1,16,0,0,0,0,0,0,14,11,1,3,25,0,0,0,0,,,11,16,16,11,0,0,0,0,REGGINA,2003-04,6,10,2,7,4,3,0,0
1,2,0,0,0,0,0,0,0,0,REGGINA,away,,,16,1,0,0,0,0,0,0,11,14,3,1,25,0,0,0,0,,,16,11,11,16,0,0,0,0,ROMA,2003-04,10,6,7,2,3,4,0,0
1,1,6,4,0,0,0,0,0,0,ANCONA,home,,,4,8,0,0,0,0,0,0,16,17,3,3,25,3,2,0,0,,,2,4,4,2,0,0,0,0,SIENA,2003-04,13,8,2,3,11,5,0,0
1,1,4,6,0,0,0,0,0,0,SIENA,away,,,8,4,0,0,0,0,0,0,17,16,3,3,25,2,3,0,0,,,4,2,2,4,0,0,0,0,ANCONA,2003-04,8,13,3,2,5,11,0,0
3,0,3,4,3,4,6,3,10,12,MILAN,home,,,4,5,18,6,0,0,0,0,15,21,0,6,25,1,3,7,15,,,13,17,17,16,1,1,0,0,JUVENTUS,2003-04,10,8,8,5,2,3,0,0
0,3,4,3,4,3,3,6,12,10,JUVENTUS,away,,,5,4,6,18,0,0,0,0,21,15,6,0,25,3,1,15,7,,,17,13,16,17,1,1,0,0,MILAN,2003-04,8,10,5,8,3,2,0,0
3,3,2,5,0,0,0,0,0,0,JUVENTUS,home,0,0,7,4,0,0,0,0,0,0,11,17,6,5,26,0,0,0,0,0,0,19,28,25,19,0,0,0,0,UDINESE,2003-04,8,11,3,8,5,3,0,0
3,3,5,2,0,0,0,0,0,0,UDINESE,away,0,0,4,7,0,0,0,0,0,0,17,11,5,6,26,0,0,0,0,0,0,28,19,19,25,0,0,0,0,JUVENTUS,2003-04,11,8,8,3,3,5,0,0
0,2,8,5,11,6,11,4,9,15,PARMA,home,2,2,6,4,16,10,0,0,0,0,23,13,2,3,26,3,1,18,22,0,0,21,17,25,19,4,1,0,0,MILAN,2003-04,6,6,2,2,4,4,0,0
2,0,5,8,6,11,4,11,15,9,MILAN,away,2,2,4,6,10,16,0,0,0,0,13,23,3,2,26,1,3,22,18,0,0,17,21,19,25,1,4,0,0,PARMA,2003-04,6,6,2,2,4,4,0,0
2,2,3,6,0,0,0,0,0,0,INTER,home,0,0,1,5,0,0,0,0,0,0,16,27,0,1,26,0,2,0,0,0,0,18,22,16,21,0,0,0,0,ANCONA,2003-04,8,16,7,9,1,7,0,0
2,2,6,3,0,0,0,0,0,0,ANCONA,away,0,0,5,1,0,0,0,0,0,0,27,16,1,0,26,2,0,0,0,0,0,22,18,21,16,0,0,0,0,INTER,2003-04,16,8,9,7,7,1,0,0
1,1,8,3,0,0,0,0,0,0,BRESCIA,home,0,0,4,6,0,0,1,0,0,0,18,16,2,5,26,3,0,0,0,0,0,8,7,7,8,0,0,0,0,BOLOGNA,2003-04,9,15,4,7,5,8,0,0
1,1,3,8,0,0,0,0,0,0,BOLOGNA,away,0,0,6,4,0,0,0,1,0,0,16,18,5,2,26,0,3,0,0,0,0,7,8,8,7,0,0,0,0,BRESCIA,2003-04,15,9,7,4,8,5,0,0
2,4,1,0,0,0,0,0,0,0,SIENA,home,0,0,5,2,0,0,0,0,0,0,17,21,4,7,26,1,1,0,0,0,0,5,1,2,3,0,0,1,1,CHIEVOVERONA,2003-04,7,2,4,1,3,1,0,0
4,2,0,1,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,2,5,0,0,0,0,0,0,21,17,7,4,26,1,1,0,0,0,0,1,5,3,2,0,0,1,1,SIENA,2003-04,2,7,1,4,1,3,0,0
2,4,9,3,0,0,0,0,0,0,SAMPDORIA,home,0,0,9,2,0,0,0,0,0,0,34,19,2,0,26,1,1,0,0,0,0,17,12,12,9,0,0,0,0,EMPOLI,2003-04,23,9,11,4,12,5,0,0
4,2,3,9,0,0,0,0,0,0,EMPOLI,away,0,0,2,9,0,0,0,0,0,0,19,34,0,2,26,1,1,0,0,0,0,12,17,9,12,0,0,0,0,SAMPDORIA,2003-04,9,23,4,11,5,12,0,0
3,2,4,0,0,0,0,0,0,0,PERUGIA,home,0,0,11,1,0,0,0,0,0,0,25,29,2,4,26,1,2,0,0,0,0,21,24,20,18,0,0,0,0,LECCE,2003-04,12,11,8,5,4,6,0,0
2,3,0,4,0,0,0,0,0,0,LECCE,away,0,0,1,11,0,0,0,0,0,0,29,25,4,2,26,2,1,0,0,0,0,24,21,18,20,0,0,0,0,PERUGIA,2003-04,11,12,5,8,6,4,0,0
1,0,0,2,0,0,0,0,0,0,REGGINA,home,0,0,9,5,0,0,0,0,0,0,17,27,2,2,26,1,2,0,0,0,0,14,14,8,11,0,0,2,0,MODENA,2003-04,6,7,5,3,1,4,0,0
0,1,2,0,0,0,0,0,0,0,MODENA,away,0,0,5,9,0,0,0,0,0,0,27,17,2,2,26,2,1,0,0,0,0,14,14,11,8,0,0,0,2,REGGINA,2003-04,7,6,3,5,4,1,0,0
2,1,4,4,10,11,6,4,9,14,ROMA,home,1,3,7,11,11,8,1,0,0,0,31,29,3,0,26,1,1,21,14,1,0,6,13,10,9,2,0,0,1,LAZIO,2003-04,4,6,2,4,2,2,0,0
1,2,4,4,11,10,4,6,14,9,LAZIO,away,3,1,11,7,8,11,0,1,0,0,29,31,0,3,26,1,1,14,21,0,1,13,6,9,10,0,2,1,0,ROMA,2003-04,6,4,4,2,2,2,0,0
4,3,6,1,,,,,,,ANCONA,home,,,5,7,,,0,0,0,0,26,18,0,1,27,5,2,,,,,2,0,2,2,,,0,1,BRESCIA,2003-04,21,10,11,4,10,6,0,0
3,4,1,6,,,,,,,BRESCIA,away,,,7,5,,,0,0,0,0,18,26,1,0,27,2,5,,,,,0,2,2,2,,,1,0,ANCONA,2003-04,10,21,4,11,6,10,0,0
2,1,6,1,,,,,,,MODENA,home,,,7,6,,,0,0,0,0,15,16,6,5,27,3,1,,,,,14,12,8,7,,,0,0,JUVENTUS,2003-04,14,7,7,2,7,5,0,0
1,2,1,6,,,,,,,JUVENTUS,away,,,6,7,,,0,0,0,0,16,15,5,6,27,1,3,,,,,12,14,7,8,,,0,0,MODENA,2003-04,7,14,2,7,5,7,0,0
0,3,2,4,,,,,,,CHIEVOVERONA,home,,,3,2,,,0,0,0,0,14,21,2,3,27,2,2,,,,,14,9,12,9,,,0,0,MILAN,2003-04,14,8,6,3,8,5,0,0
3,0,4,2,,,,,,,MILAN,away,,,2,3,,,0,0,0,0,21,14,3,2,27,2,2,,,,,9,14,9,12,,,0,0,CHIEVOVERONA,2003-04,8,14,3,6,5,8,0,0
1,1,5,7,,,,,,,EMPOLI,home,,,4,5,,,0,0,0,0,13,24,3,4,27,4,0,,,,,9,9,9,9,,,1,1,PARMA,2003-04,16,9,8,5,8,4,0,0
1,1,7,5,,,,,,,PARMA,away,,,5,4,,,0,0,0,0,24,13,4,3,27,0,4,,,,,9,9,9,9,,,1,1,EMPOLI,2003-04,9,16,5,8,4,8,0,0
0,3,3,3,,,,,,,LAZIO,home,,,4,7,,,0,0,0,0,22,16,1,7,27,1,2,,,,,17,26,28,28,,,0,0,PERUGIA,2003-04,10,9,4,2,6,7,0,0
3,0,3,3,,,,,,,PERUGIA,away,,,7,4,,,0,0,0,0,16,22,7,1,27,2,1,,,,,26,17,28,28,,,0,0,LAZIO,2003-04,9,10,2,4,7,6,0,0
1,4,1,0,,,,,,,INTER,home,,,12,6,,,0,0,0,0,16,12,3,1,27,0,2,,,,,10,11,12,11,,,0,0,REGGINA,2003-04,14,9,6,7,8,2,0,0
4,1,0,1,,,,,,,REGGINA,away,,,6,12,,,0,0,0,0,12,16,1,3,27,2,0,,,,,11,10,11,12,,,0,0,INTER,2003-04,9,14,7,6,2,8,0,0
2,1,4,6,,,,,,,UDINESE,home,,,3,8,,,0,1,0,0,10,18,5,3,27,1,0,,,,,6,7,5,3,,,0,0,SIENA,2003-04,6,12,3,8,3,4,0,0
1,2,6,4,,,,,,,SIENA,away,,,8,3,,,1,0,0,0,18,10,3,5,27,0,1,,,,,7,6,3,5,,,0,0,UDINESE,2003-04,12,6,8,3,4,3,0,0
2,2,1,2,,,,,,,BOLOGNA,home,,,9,4,,,0,0,0,0,20,17,1,1,27,1,2,,,,,6,5,13,10,,,0,0,ROMA,2003-04,7,4,4,1,3,3,0,0
2,2,2,1,,,,,,,ROMA,away,,,4,9,,,0,0,0,0,17,20,1,1,27,2,1,,,,,5,6,10,13,,,0,0,BOLOGNA,2003-04,4,7,1,4,3,3,0,0
2,3,1,0,,,,,,,LECCE,home,,,5,4,,,0,0,0,0,29,26,3,2,27,2,2,,,,,13,13,11,10,,,0,1,SAMPDORIA,2003-04,8,9,5,4,3,5,0,0
3,2,0,1,,,,,,,SAMPDORIA,away,,,4,5,,,0,0,0,0,26,29,2,3,27,2,2,,,,,13,13,10,11,,,1,0,LECCE,2003-04,9,8,4,5,5,3,0,0
