Ammonizioni,Ammonizioni avversario,Assist Totali,Assist Totali avversario,Attacchi a destra,Attacchi a destra avversario,Attacchi a sinistra,Attacchi a sinistra avversario,Attacchi centrali,Attacchi centrali avversario,Avversaria,Campo,Contropiede,Contropiede avversario,Corner,Corner avversario,Cross,Cross avversario,Doppie ammonizioni,Doppie ammonizioni avversario,Espulsioni,Espulsioni avversario,Falli subiti,Falli subiti avversario,Fuorigioco,Fuorigioco avversario,Giornata,Gol segnati,Gol subiti,Lanci lunghi,Lanci lunghi avversario,Occasioni da gol,Occasioni da gol avversario,Pali,Pali avversario,Palle perse,Palle perse avversario,Palle recuperate,Palle recuperate avversario,Parate,Parate avversario,Rigori,Rigori avversario,Squadra,Stagione,Tiri Totali,Tiri Totali avversario,Tiri fuori,Tiri fuori avversario,Tiri fuori da punizione,Tiri fuori da punizione avversario,Tiri in porta,Tiri in porta avversario,Tiri in porta da area,Tiri in porta da area avversario,Tiri in porta da punizione,Tiri in porta da punizione avversario
3,4,2,3,0,0,0,0,0,0,LECCE,away,0,0,4,7,0,0,0,0,0,0,18,19,4,4,17,0,0,0,0,0,0,0,1,30,19,11,20,7,2,0,0,BOLOGNA,2008-09,6,16,4,8,,,2,8,0,0,,
2,4,0,2,0,0,0,0,0,0,FIORENTINA,home,0,0,8,5,0,0,0,0,0,0,17,14,5,2,17,0,1,0,0,0,0,1,1,23,13,9,11,5,1,0,0,SAMPDORIA,2008-09,10,14,8,7,,,2,7,0,0,,
4,2,2,0,0,0,0,0,0,0,SAMPDORIA,away,0,0,5,8,0,0,0,0,0,0,14,17,2,5,17,1,0,0,0,0,0,1,1,13,23,11,9,1,5,0,0,FIORENTINA,2008-09,14,10,7,8,,,7,2,0,0,,
2,4,0,0,0,0,0,0,0,0,NAPOLI,home,0,0,11,5,0,0,0,0,0,0,10,16,2,1,17,1,0,0,0,0,0,0,0,14,13,22,11,4,5,0,0,TORINO,2008-09,7,6,1,2,,,6,4,0,0,,
4,2,0,0,0,0,0,0,0,0,TORINO,away,0,0,5,11,0,0,0,0,0,0,16,10,1,2,17,0,1,0,0,0,0,0,0,13,14,11,22,5,4,0,0,NAPOLI,2008-09,6,7,2,1,,,4,6,0,0,,
3,3,4,1,2,3,6,3,9,6,UDINESE,home,2,0,1,7,4,7,0,0,0,0,7,13,1,1,17,5,1,8,4,0,0,0,0,14,19,10,12,1,3,0,0,MILAN,2008-09,8,3,1,1,,,7,2,0,0,,
3,3,1,4,3,2,3,6,6,9,MILAN,away,0,2,7,1,7,4,0,0,0,0,13,7,1,1,17,1,5,4,8,0,0,0,0,19,14,12,10,3,1,0,0,UDINESE,2008-09,3,8,1,1,,,2,7,0,0,,
2,3,4,2,0,0,0,0,0,0,TORINO,home,0,0,9,2,0,0,,,0,0,19,27,2,1,18,3,0,0,0,0,0,0,0,15,14,13,11,4,5,0,0,GENOA,2008-09,11,7,3,3,,,8,4,0,0,,
3,2,2,4,0,0,0,0,0,0,GENOA,away,0,0,2,9,0,0,,,0,0,27,19,1,2,18,0,3,0,0,0,0,0,0,14,15,11,13,5,4,0,0,TORINO,2008-09,7,11,3,3,,,4,8,0,0,,
1,1,3,3,4,8,5,6,9,8,CAGLIARI,home,3,3,7,3,21,14,,,0,0,16,21,3,4,18,1,1,22,17,0,0,1,0,22,23,15,14,2,1,0,0,INTER,2008-09,9,5,6,3,,,3,2,0,0,,
1,1,3,3,8,4,6,5,8,9,INTER,away,3,3,3,7,14,21,,,0,0,21,16,4,3,18,1,1,17,22,0,0,0,1,23,22,14,15,1,2,0,0,CAGLIARI,2008-09,5,9,3,6,,,2,3,0,0,,
3,3,8,7,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,4,2,0,0,,,1,0,21,25,1,1,18,1,1,0,0,0,0,0,0,21,13,14,22,3,0,1,0,BOLOGNA,2008-09,7,8,6,4,,,1,4,0,0,,
3,3,7,8,0,0,0,0,0,0,BOLOGNA,away,0,0,2,4,0,0,,,0,1,25,21,1,1,18,1,1,0,0,0,0,0,0,13,21,22,14,0,3,0,1,CHIEVOVERONA,2008-09,8,7,4,6,,,4,1,0,0,,
2,2,3,0,0,0,0,0,0,0,LECCE,home,0,0,12,1,0,0,,,1,0,13,10,3,6,18,1,2,0,0,0,0,0,0,7,6,3,3,0,10,0,0,FIORENTINA,2008-09,19,6,8,4,,,11,2,0,0,,
2,2,0,3,0,0,0,0,0,0,FIORENTINA,away,0,0,1,12,0,0,,,0,1,10,13,6,3,18,2,1,0,0,0,0,0,0,6,7,3,3,10,0,0,0,LECCE,2008-09,6,19,4,8,,,2,11,0,0,,
1,1,0,0,0,0,0,0,0,0,SIENA,home,0,0,4,2,0,0,,,0,0,15,12,6,11,18,1,0,0,0,0,0,0,0,13,8,10,9,2,2,0,0,JUVENTUS,2008-09,7,7,4,5,,,3,2,0,0,,
1,1,0,0,0,0,0,0,0,0,JUVENTUS,away,0,0,2,4,0,0,,,0,0,12,15,11,6,18,0,1,0,0,0,0,0,0,8,13,9,10,2,2,0,0,SIENA,2008-09,7,7,5,4,,,2,3,0,0,,
0,2,1,0,0,0,0,0,0,0,CATANIA,home,0,0,8,6,0,0,,,0,0,10,7,1,0,18,1,0,0,0,0,0,0,0,8,5,3,6,1,2,1,0,NAPOLI,2008-09,7,6,4,5,,,3,1,0,0,,
2,0,0,1,0,0,0,0,0,0,NAPOLI,away,0,0,6,8,0,0,,,0,0,7,10,0,1,18,0,1,0,0,0,0,0,0,5,8,6,3,2,1,0,1,CATANIA,2008-09,6,7,5,4,,,1,3,0,0,,
3,1,4,6,0,0,0,0,0,0,ATALANTA,home,0,0,4,6,0,0,,,0,0,13,27,2,3,18,3,2,0,0,0,0,0,0,40,24,21,19,7,1,0,0,PALERMO,2008-09,9,15,5,6,,,4,9,0,0,,
1,3,6,4,0,0,0,0,0,0,PALERMO,away,0,0,6,4,0,0,,,0,0,27,13,3,2,18,2,3,0,0,0,0,0,0,24,40,19,21,1,7,0,0,ATALANTA,2008-09,15,9,6,5,,,9,4,0,0,,
3,3,2,2,0,0,0,0,0,0,LAZIO,home,0,0,5,8,0,0,,,0,0,23,13,2,1,18,2,3,0,0,0,0,0,0,13,14,12,13,3,1,1,0,REGGINA,2008-09,5,9,2,3,,,3,6,0,0,,
3,3,2,2,0,0,0,0,0,0,REGGINA,away,0,0,8,5,0,0,,,0,0,13,23,1,2,18,3,2,0,0,0,0,0,0,14,13,13,12,1,3,0,1,LAZIO,2008-09,9,5,3,2,,,6,3,0,0,,
1,3,0,0,0,0,0,0,0,0,SAMPDORIA,home,0,0,5,4,0,0,,,0,0,20,23,3,1,18,1,1,0,0,0,0,0,0,12,14,12,10,3,5,0,0,UDINESE,2008-09,13,9,7,5,,,6,4,0,0,,
3,1,0,0,0,0,0,0,0,0,UDINESE,away,0,0,4,5,0,0,,,0,0,23,20,1,3,18,1,1,0,0,0,0,0,0,14,12,10,12,5,3,0,0,SAMPDORIA,2008-09,9,13,5,7,,,4,6,0,0,,
2,2,1,1,2,4,4,12,17,5,MILAN,home,5,9,3,6,12,20,,,0,0,13,14,3,2,18,2,2,21,9,0,0,0,0,18,18,16,10,0,1,0,0,ROMA,2008-09,3,5,0,3,,,3,2,0,0,,
2,2,1,1,4,2,12,4,5,17,ROMA,away,9,5,6,3,20,12,,,0,0,14,13,2,3,18,2,2,9,21,0,0,0,0,18,18,10,16,1,0,0,0,MILAN,2008-09,5,3,3,0,,,2,3,0,0,,
1,2,1,0,0,0,0,0,0,0,REGGINA,home,0,0,7,2,0,0,0,0,0,0,16,9,2,1,19,1,0,0,0,0,0,0,0,7,7,7,4,3,5,0,0,SIENA,2008-09,11,5,5,1,,,6,4,0,0,,
2,1,0,1,0,0,0,0,0,0,SIENA,away,0,0,2,7,0,0,0,0,0,0,9,16,1,2,19,0,1,0,0,0,0,0,0,7,7,4,7,5,3,0,0,REGGINA,2008-09,5,11,1,5,,,4,6,0,0,,
1,2,1,1,6,5,6,4,4,9,FIORENTINA,home,4,1,6,9,13,19,1,0,0,0,18,14,4,2,19,1,0,18,16,0,0,0,0,30,25,17,15,2,2,0,0,MILAN,2008-09,3,4,0,2,,,3,2,0,0,,
2,1,1,1,5,6,4,6,9,4,MILAN,away,1,4,9,6,19,13,0,1,0,0,14,18,2,4,19,0,1,16,18,0,0,0,0,25,30,15,17,2,2,0,0,FIORENTINA,2008-09,4,3,2,0,,,2,3,0,0,,
2,2,1,0,0,0,0,0,0,0,INTER,home,0,0,4,8,0,0,0,0,0,0,17,11,1,8,19,3,1,0,0,0,0,1,0,6,8,12,11,3,4,0,0,ATALANTA,2008-09,13,9,5,5,,,8,4,0,0,,
2,2,0,1,0,0,0,0,0,0,ATALANTA,away,0,0,8,4,0,0,0,0,0,0,11,17,8,1,19,1,3,0,0,0,0,0,1,8,6,11,12,4,3,0,0,INTER,2008-09,9,13,5,5,,,4,8,0,0,,
3,1,2,2,0,0,0,0,0,0,UDINESE,home,0,0,0,3,0,0,0,0,0,0,13,24,6,6,19,2,0,0,0,0,0,0,1,7,22,12,6,3,0,0,0,CAGLIARI,2008-09,4,11,2,7,,,2,4,0,0,,
1,3,2,2,0,0,0,0,0,0,CAGLIARI,away,0,0,3,0,0,0,0,0,0,0,24,13,6,6,19,0,2,0,0,0,0,1,0,22,7,6,12,0,3,0,0,UDINESE,2008-09,11,4,7,2,,,4,2,0,0,,
1,2,2,2,0,0,0,0,0,0,BOLOGNA,home,0,0,9,8,0,0,0,0,1,0,18,13,1,3,19,1,2,0,0,0,0,0,1,12,20,13,6,4,5,1,0,CATANIA,2008-09,14,11,8,4,,,6,7,0,0,,
2,1,2,2,0,0,0,0,0,0,CATANIA,away,0,0,8,9,0,0,0,0,0,1,13,18,3,1,19,2,1,0,0,0,0,1,0,20,12,6,13,5,4,0,1,BOLOGNA,2008-09,11,14,4,8,,,7,6,0,0,,
3,5,1,1,0,0,0,0,0,0,NAPOLI,home,0,0,1,8,0,0,1,0,0,1,14,18,7,1,19,2,1,0,0,0,0,0,1,8,3,3,2,3,2,2,0,CHIEVOVERONA,2008-09,7,7,3,2,,,4,5,0,0,,
5,3,1,1,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,8,1,0,0,0,1,1,0,18,14,1,7,19,1,2,0,0,0,0,1,0,3,8,2,3,2,3,0,2,NAPOLI,2008-09,7,7,2,3,,,5,4,0,0,,
5,2,1,4,0,0,0,0,0,0,GENOA,home,0,0,4,5,0,0,0,0,0,0,14,21,5,4,19,0,2,0,0,0,0,0,0,9,23,15,5,3,1,0,0,LECCE,2008-09,9,15,8,9,,,1,6,0,0,,
2,5,4,1,0,0,0,0,0,0,LECCE,away,0,0,5,4,0,0,0,0,0,0,21,14,4,5,19,2,0,0,0,0,0,0,0,23,9,5,15,1,3,0,0,GENOA,2008-09,15,9,9,8,,,6,1,0,0,,
2,1,3,2,0,0,0,0,0,0,PALERMO,home,0,0,12,0,0,0,0,0,0,0,31,10,2,4,19,0,2,0,0,0,0,0,0,12,15,12,10,2,7,0,0,SAMPDORIA,2008-09,17,8,10,4,,,7,4,0,0,,
1,2,2,3,0,0,0,0,0,0,SAMPDORIA,away,0,0,0,12,0,0,0,0,0,0,10,31,4,2,19,2,0,0,0,0,0,0,0,15,12,10,12,7,2,0,0,PALERMO,2008-09,8,17,4,10,,,4,7,0,0,,
3,2,0,1,0,0,0,0,0,0,ROMA,home,0,0,4,8,0,0,0,0,1,0,14,17,7,1,19,0,1,0,0,0,0,0,0,9,16,18,13,3,2,0,0,TORINO,2008-09,6,8,4,4,,,2,4,0,0,,
2,3,1,0,0,0,0,0,0,0,TORINO,away,0,0,8,4,0,0,0,0,0,1,17,14,1,7,19,1,0,0,0,0,0,0,0,16,9,13,18,2,3,0,0,ROMA,2008-09,8,6,4,4,,,4,2,0,0,,
4,3,1,0,7,7,5,4,3,5,JUVENTUS,home,1,0,3,4,10,15,0,0,0,0,18,13,8,1,19,1,1,19,12,0,0,0,0,35,31,18,21,1,1,0,0,LAZIO,2008-09,2,5,1,3,,,1,2,0,0,,
3,4,0,1,7,7,4,5,5,3,LAZIO,away,0,1,4,3,15,10,0,0,0,0,13,18,1,8,19,1,1,12,19,0,0,0,0,31,35,21,18,1,1,0,0,JUVENTUS,2008-09,5,2,3,1,,,2,1,0,0,,
3,2,1,2,0,0,0,0,0,0,CHIEVOVERONA,home,0,0,7,5,0,0,0,0,1,0,24,17,1,2,20,0,1,0,0,0,0,0,1,12,12,10,10,2,3,0,0,REGGINA,2008-09,9,7,6,3,,,3,4,0,0,,
2,3,2,1,0,0,0,0,0,0,REGGINA,away,0,0,5,7,0,0,0,0,0,1,17,24,2,1,20,1,0,0,0,0,0,1,0,12,12,10,10,3,2,0,0,CHIEVOVERONA,2008-09,7,9,3,6,,,4,3,0,0,,
3,2,3,1,8,8,7,6,5,10,FIORENTINA,home,2,0,3,7,12,22,0,0,0,0,18,20,5,9,20,1,0,15,35,0,0,0,1,28,24,17,16,4,4,0,0,JUVENTUS,2008-09,9,9,4,4,,,5,5,0,0,,
2,3,1,3,8,8,6,7,10,5,JUVENTUS,away,0,2,7,3,22,12,0,0,0,0,20,18,9,5,20,0,1,35,15,0,0,1,0,24,28,16,17,4,4,0,0,FIORENTINA,2008-09,9,9,4,4,,,5,5,0,0,,
0,2,1,2,0,0,0,0,0,0,MILAN,home,0,0,3,3,0,0,1,0,0,0,10,6,2,4,20,1,4,0,0,0,0,0,0,8,8,5,7,3,5,1,1,BOLOGNA,2008-09,10,11,4,4,,,6,7,0,0,,
2,0,2,1,0,0,0,0,0,0,BOLOGNA,away,0,0,3,3,0,0,0,1,0,0,6,10,4,2,20,4,1,0,0,0,0,0,0,8,8,7,5,5,3,1,1,MILAN,2008-09,11,10,4,4,,,7,6,0,0,,
1,4,1,2,0,0,0,0,0,0,CATANIA,home,0,0,5,5,0,0,1,0,0,0,21,14,8,2,20,1,1,0,0,0,0,1,0,15,17,9,10,1,2,0,0,GENOA,2008-09,10,5,6,3,,,4,2,0,0,,
4,1,2,1,0,0,0,0,0,0,GENOA,away,0,0,5,5,0,0,0,1,0,0,14,21,2,8,20,1,1,0,0,0,0,0,1,17,15,10,9,2,1,0,0,CATANIA,2008-09,5,10,3,6,,,2,4,0,0,,
2,4,4,4,0,0,0,0,0,0,CAGLIARI,home,0,0,6,2,0,0,0,0,0,0,28,14,5,2,20,1,4,0,0,0,0,0,0,19,18,12,12,1,5,2,1,LAZIO,2008-09,12,12,6,7,,,6,5,0,0,,
4,2,4,4,0,0,0,0,0,0,LAZIO,away,0,0,2,6,0,0,0,0,0,0,14,28,2,5,20,4,1,0,0,0,0,0,0,18,19,12,12,5,1,1,2,CAGLIARI,2008-09,12,12,7,6,,,5,6,0,0,,
2,4,2,0,0,0,0,0,0,0,TORINO,home,0,0,7,5,0,0,0,0,0,0,21,20,5,3,20,3,3,0,0,0,0,0,0,14,24,10,10,4,2,0,0,LECCE,2008-09,11,10,6,3,,,5,7,0,0,,
4,2,0,2,0,0,0,0,0,0,LECCE,away,0,0,5,7,0,0,0,0,0,0,20,21,3,5,20,3,3,0,0,0,0,0,0,24,14,10,10,2,4,0,0,TORINO,2008-09,10,11,3,6,,,7,5,0,0,,
6,1,0,5,0,0,0,0,0,0,ROMA,home,0,0,8,7,0,0,0,0,0,0,17,11,2,3,20,0,3,0,0,0,0,0,0,31,22,17,22,5,4,0,0,NAPOLI,2008-09,8,15,4,7,,,4,8,0,0,,
1,6,5,0,0,0,0,0,0,0,NAPOLI,away,0,0,7,8,0,0,0,0,0,0,11,17,3,2,20,3,0,0,0,0,0,0,0,22,31,22,17,4,5,0,0,ROMA,2008-09,15,8,7,4,,,8,4,0,0,,
3,3,5,1,0,0,0,0,0,0,UDINESE,home,0,0,5,4,0,0,0,0,1,0,18,17,4,0,20,3,2,0,0,0,0,0,0,39,40,19,13,3,3,0,1,PALERMO,2008-09,11,9,5,4,,,6,5,0,0,,
3,3,1,5,0,0,0,0,0,0,PALERMO,away,0,0,4,5,0,0,0,0,0,1,17,18,0,4,20,2,3,0,0,0,0,0,0,40,39,13,19,3,3,1,0,UDINESE,2008-09,9,11,4,5,,,5,6,0,0,,
1,3,0,0,0,0,0,0,0,0,ATALANTA,home,0,0,4,2,0,0,0,0,0,0,7,12,4,4,20,1,0,0,0,0,0,0,1,9,8,6,1,4,1,0,0,SIENA,2008-09,5,9,3,4,,,2,5,0,0,,
3,1,0,0,0,0,0,0,0,0,SIENA,away,0,0,2,4,0,0,0,0,0,0,12,7,4,4,20,0,1,0,0,0,0,1,0,8,9,1,6,1,4,0,0,ATALANTA,2008-09,9,5,4,3,,,5,2,0,0,,
2,4,1,0,6,7,4,2,7,4,SAMPDORIA,home,0,0,8,1,11,14,0,0,0,0,12,15,1,3,20,1,0,12,12,0,0,0,0,14,20,17,11,0,2,0,0,INTER,2008-09,3,1,0,1,,,3,0,0,0,,
4,2,0,1,7,6,2,4,4,7,INTER,away,0,0,1,8,14,11,0,0,0,0,15,12,3,1,20,0,1,12,12,0,0,0,0,20,14,11,17,2,0,0,0,SAMPDORIA,2008-09,1,3,1,0,,,0,3,0,0,,
2,2,2,0,,,,,,,BOLOGNA,home,,,9,8,,,0,0,0,0,23,16,4,6,21,0,1,,,,,1,0,11,3,17,9,3,8,0,0,ATALANTA,2008-09,15,6,6,2,,,9,4,0,0,,
2,2,0,2,,,,,,,ATALANTA,away,,,8,9,,,0,0,0,0,16,23,6,4,21,1,0,,,,,0,1,3,11,9,17,8,3,0,0,BOLOGNA,2008-09,6,15,2,6,,,4,9,0,0,,
0,2,1,0,,,,,,,SIENA,home,,,6,8,,,0,0,0,0,19,14,4,1,21,1,0,,,,,0,0,28,25,13,18,5,1,0,0,CAGLIARI,2008-09,3,9,1,4,,,2,5,0,0,,
2,0,0,1,,,,,,,CAGLIARI,away,,,8,6,,,0,0,0,0,14,19,1,4,21,0,1,,,,,0,0,25,28,18,13,1,5,0,0,SIENA,2008-09,9,3,4,1,,,5,2,0,0,,
3,1,2,3,,,,,,,INTER,home,,,8,4,,,0,0,0,1,12,14,0,2,21,0,2,,,,,1,1,18,14,12,10,4,7,0,0,CATANIA,2008-09,18,14,10,8,,,8,6,0,0,,
1,3,3,2,,,,,,,CATANIA,away,,,4,8,,,0,0,1,0,14,12,2,0,21,2,0,,,,,1,1,14,18,10,12,7,4,0,0,INTER,2008-09,14,18,8,10,,,6,8,0,0,,
3,1,1,0,,,,,,,LECCE,home,,,6,8,,,1,1,0,0,19,18,3,6,21,1,1,,,,,0,1,14,8,5,2,4,2,0,0,CHIEVOVERONA,2008-09,5,9,2,3,,,3,6,0,0,,
1,3,0,1,,,,,,,CHIEVOVERONA,away,,,8,6,,,1,1,0,0,18,19,6,3,21,1,1,,,,,1,0,8,14,2,5,2,4,0,0,LECCE,2008-09,9,5,3,2,,,6,3,0,0,,
2,0,2,0,,,,,,,NAPOLI,home,,,4,2,,,0,1,0,0,15,14,0,4,21,2,1,,,,,0,0,5,11,5,2,3,2,0,0,FIORENTINA,2008-09,10,6,6,2,,,4,4,0,0,,
0,2,0,2,,,,,,,FIORENTINA,away,,,2,4,,,1,0,0,0,14,15,4,0,21,1,2,,,,,0,0,11,5,2,5,2,3,0,0,NAPOLI,2008-09,6,10,2,6,,,4,4,0,0,,
6,3,0,0,,,,,,,GENOA,home,,,4,3,,,0,0,0,0,17,14,1,2,21,1,1,,,,,2,0,16,11,21,11,3,2,0,0,MILAN,2008-09,11,10,6,6,,,5,4,0,0,,
3,6,0,0,,,,,,,MILAN,away,,,3,4,,,0,0,0,0,14,17,2,1,21,1,1,,,,,0,2,11,16,11,21,2,3,0,0,GENOA,2008-09,10,11,6,6,,,4,5,0,0,,
1,1,1,2,,,,,,,PALERMO,home,,,2,2,,,0,0,0,0,19,16,2,3,21,2,1,,,,,0,1,27,21,19,19,4,3,0,0,ROMA,2008-09,8,16,4,10,,,4,6,0,0,,
1,1,2,1,,,,,,,ROMA,away,,,2,2,,,0,0,0,0,16,19,3,2,21,1,2,,,,,1,0,21,27,19,19,3,4,0,0,PALERMO,2008-09,16,8,10,4,,,6,4,0,0,,
4,4,1,2,,,,,,,LAZIO,home,,,6,10,,,0,0,0,0,19,26,4,1,21,3,1,,,,,0,0,11,18,16,12,3,0,1,0,SAMPDORIA,2008-09,5,7,2,3,,,3,4,0,0,,
4,4,2,1,,,,,,,SAMPDORIA,away,,,10,6,,,0,0,0,0,26,19,1,4,21,1,3,,,,,0,0,18,11,12,16,0,3,0,1,LAZIO,2008-09,7,5,3,2,,,4,3,0,0,,
2,2,4,0,,,,,,,REGGINA,home,,,6,4,,,0,0,0,0,23,16,0,2,21,0,0,,,,,1,0,16,11,8,10,2,1,0,0,TORINO,2008-09,8,6,6,4,,,2,2,0,0,,
2,2,0,4,,,,,,,TORINO,away,,,4,6,,,0,0,0,0,16,23,2,0,21,0,0,,,,,0,1,11,16,10,8,1,2,0,0,REGGINA,2008-09,6,8,4,6,,,2,2,0,0,,
1,2,1,0,,,,,,,JUVENTUS,home,,,8,5,,,0,0,0,0,18,17,9,0,21,2,1,,,,,0,0,12,11,14,10,3,4,0,1,UDINESE,2008-09,10,12,4,8,,,6,4,0,0,,
2,1,0,1,,,,,,,UDINESE,away,,,5,8,,,0,0,0,0,17,18,0,9,21,1,2,,,,,0,0,11,12,10,14,4,3,1,0,JUVENTUS,2008-09,12,10,8,4,,,4,6,0,0,,
0,3,1,1,0,0,0,0,0,0,UDINESE,home,0,0,3,3,0,0,0,0,0,0,18,10,0,2,22,2,2,0,0,0,0,0,0,15,10,6,5,3,0,0,1,NAPOLI,2008-09,6,12,4,7,,,2,5,0,0,,
3,0,1,1,0,0,0,0,0,0,NAPOLI,away,0,0,3,3,0,0,0,0,0,0,10,18,2,0,22,2,2,0,0,0,0,0,0,10,15,5,6,0,3,1,0,UDINESE,2008-09,12,6,7,4,,,5,2,0,0,,
2,3,1,2,4,7,5,7,12,5,CAGLIARI,home,4,3,6,2,16,14,0,0,0,0,12,17,2,7,22,2,3,14,22,0,0,0,0,22,17,11,23,0,2,0,0,JUVENTUS,2008-09,7,3,3,1,,,4,2,0,0,,
3,2,2,1,7,4,7,5,5,12,JUVENTUS,away,3,4,2,6,14,16,0,0,0,0,17,12,7,2,22,3,2,22,14,0,0,0,0,17,22,23,11,2,0,0,0,CAGLIARI,2008-09,3,7,1,3,,,2,4,0,0,,
1,3,2,0,0,0,0,0,0,0,CATANIA,home,0,0,5,5,0,0,0,0,0,0,14,18,8,15,22,1,0,0,0,0,0,0,0,12,7,15,13,4,6,0,0,ATALANTA,2008-09,16,6,9,2,,,7,4,0,0,,
3,1,0,2,0,0,0,0,0,0,ATALANTA,away,0,0,5,5,0,0,0,0,0,0,18,14,15,8,22,0,1,0,0,0,0,0,0,7,12,13,15,6,4,0,0,CATANIA,2008-09,6,16,2,9,,,4,7,0,0,,
2,0,0,0,0,0,0,0,0,0,SAMPDORIA,home,0,0,8,3,0,0,0,0,0,0,14,22,1,5,22,1,1,0,0,0,0,0,1,16,14,10,7,2,1,0,0,CHIEVOVERONA,2008-09,6,6,4,2,,,2,4,0,0,,
0,2,0,0,0,0,0,0,0,0,CHIEVOVERONA,away,0,0,3,8,0,0,0,0,0,0,22,14,5,1,22,1,1,0,0,0,0,1,0,14,16,7,10,1,2,0,0,SAMPDORIA,2008-09,6,6,2,4,,,4,2,0,0,,
2,4,0,1,0,0,0,0,0,0,PALERMO,home,0,0,13,5,0,0,0,0,0,0,19,14,7,2,22,1,0,0,0,0,0,2,0,13,18,12,11,1,6,0,0,GENOA,2008-09,16,5,7,4,,,9,1,0,0,,
4,2,1,0,0,0,0,0,0,0,GENOA,away,0,0,5,13,0,0,0,0,0,0,14,19,2,7,22,0,1,0,0,0,0,0,2,18,13,11,12,6,1,0,0,PALERMO,2008-09,5,16,4,7,,,1,9,0,0,,
3,1,0,2,0,0,0,0,0,0,TORINO,home,0,0,14,6,0,0,0,0,0,0,22,16,2,1,22,1,1,0,0,0,0,2,0,8,9,7,6,1,5,0,0,INTER,2008-09,16,6,9,4,,,7,2,0,0,,
1,3,2,0,0,0,0,0,0,0,INTER,away,0,0,6,14,0,0,0,0,0,0,16,22,1,2,22,1,1,0,0,0,0,0,2,9,8,6,7,5,1,0,0,TORINO,2008-09,6,16,4,9,,,2,7,0,0,,
2,1,1,1,0,0,0,0,0,0,ROMA,home,0,0,4,4,0,0,0,0,0,0,15,21,2,2,22,2,2,0,0,0,0,0,0,18,9,7,16,3,1,1,1,REGGINA,2008-09,10,10,7,5,,,3,5,0,0,,
1,2,1,1,0,0,0,0,0,0,REGGINA,away,0,0,4,4,0,0,0,0,0,0,21,15,2,2,22,2,2,0,0,0,0,0,0,9,18,16,7,1,3,1,1,ROMA,2008-09,10,10,5,7,,,5,3,0,0,,
0,3,2,1,0,0,0,0,0,0,LECCE,home,0,0,14,2,0,0,0,1,0,0,12,11,3,2,22,1,2,0,0,0,0,0,0,17,7,4,9,3,3,0,0,SIENA,2008-09,13,7,9,2,,,4,5,0,0,,
3,0,1,2,0,0,0,0,0,0,SIENA,away,0,0,2,14,0,0,1,0,0,0,11,12,2,3,22,2,1,0,0,0,0,0,0,7,17,9,4,3,3,0,0,LECCE,2008-09,7,13,2,9,,,5,4,0,0,,
3,2,2,3,2,6,1,6,10,5,MILAN,home,1,1,8,4,8,13,0,0,0,0,16,12,7,7,22,0,3,7,10,0,0,0,1,30,22,14,12,1,2,0,0,LAZIO,2008-09,4,5,2,0,,,2,5,0,0,,
2,3,3,2,6,2,6,1,5,10,LAZIO,away,1,1,4,8,13,8,0,0,0,0,12,16,7,7,22,3,0,10,7,0,0,1,0,22,30,12,14,2,1,0,0,MILAN,2008-09,5,4,0,2,,,5,2,0,0,,
1,3,1,2,0,0,0,0,0,0,FIORENTINA,home,0,0,4,5,0,0,0,0,0,0,19,8,5,1,22,1,3,0,0,0,0,0,0,14,12,11,17,6,3,0,0,BOLOGNA,2008-09,12,13,8,4,,,4,9,0,0,,
3,1,2,1,0,0,0,0,0,0,BOLOGNA,away,0,0,5,4,0,0,0,0,0,0,8,19,1,5,22,3,1,0,0,0,0,0,0,12,14,17,11,3,6,0,0,FIORENTINA,2008-09,13,12,4,8,,,9,4,0,0,,
3,2,2,2,0,0,0,0,0,0,INTER,home,0,0,5,1,0,0,0,0,0,0,11,26,2,2,23,0,3,0,0,,,0,0,16,23,15,10,2,2,0,0,LECCE,2008-09,9,11,7,6,,,2,5,0,0,,
2,3,2,2,0,0,0,0,0,0,LECCE,away,0,0,1,5,0,0,0,0,0,0,26,11,2,2,23,3,0,0,0,,,0,0,23,16,10,15,2,2,0,0,INTER,2008-09,11,9,6,7,,,5,2,0,0,,
2,6,1,0,6,4,13,2,10,3,REGGINA,home,4,2,9,2,40,6,0,0,0,0,19,18,2,5,23,1,1,9,4,,,1,0,19,30,18,11,0,4,1,0,MILAN,2008-09,9,1,4,1,,,5,0,0,0,,
6,2,0,1,4,6,2,13,3,10,MILAN,away,2,4,2,9,6,40,0,0,0,0,18,19,5,2,23,1,1,4,9,,,0,1,30,19,11,18,4,0,0,1,REGGINA,2008-09,1,9,1,4,,,0,5,0,0,,
3,2,0,2,0,0,0,0,0,0,ATALANTA,home,0,0,2,3,0,0,1,0,0,0,22,13,10,3,23,0,1,0,0,,,0,0,12,6,5,6,4,1,0,0,CAGLIARI,2008-09,3,12,2,7,,,1,5,0,0,,
2,3,2,0,0,0,0,0,0,0,CAGLIARI,away,0,0,3,2,0,0,0,1,0,0,13,22,3,10,23,1,0,0,0,,,0,0,6,12,6,5,1,4,0,0,ATALANTA,2008-09,12,3,7,2,,,5,1,0,0,,
